"NHSLA Payments of £25,000 or greater 2012/13",,,,,,,
,,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,DAC Beachcroft LLP,PINX/00168493," 86,849.17 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Barlow Lyde &  Gilbert,PINX/00168817," 74,772.32 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Weightmans Solicitors,PINX/00168828," 72,548.06 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Weightmans Solicitors,PINX/00168816," 65,134.32 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Browne Jacobson,PINX/00168813," 51,031.15 "
Department of Health,NHS Litigation Authority,15/05/2012,Defence Costs,CNST,Browne Jacobson,PINX/00168812," 49,442.97 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Anthony Collins,PINX/00168732," 275,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00168910," 242,050.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00168302," 215,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Forbes Solicitors,PINX/00168557," 195,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168897," 190,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Parlett Kent Solicitors,PINX/00168793," 155,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Burnetts Solicitors,PINX/00168591," 150,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00168653," 140,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Anthony Collins,PINX/00168851," 130,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Moore & Blatch Solicitors - Southampton,PINX/00168304," 105,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Dutton Gregory Solicitors,PINX/00168809," 100,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Sternberg Reed Solicitors,PINX/00168909," 95,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Kester Cunningham John Client Account,PINX/00168612," 92,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Foot Anstey Solicitors,PINX/00168237," 90,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,LTPS,Sydney Mitchell Solicitors,PINX/00168476," 87,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Henmans Solicitors,PINX/00168210," 80,750.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00168659," 80,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00168925," 75,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Anthony Collins,PINX/00168841," 72,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Bakers,PINX/00168673," 70,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Ison Harrison,PINX/00168786," 70,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168495," 65,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Russell Jones & Walker,PINX/00168730," 65,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Russell Cooke Solicitors,PINX/00168772," 63,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors,PINX/00168656," 62,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00168680," 55,878.26 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Metcalfes,PINX/00168536," 54,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Leigh Day & Co,PINX/00168571," 52,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00168564," 50,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00168767," 50,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Field Fisher Waterhouse,PINX/00168905," 50,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Sherrards Solicitors,PINX/00168873," 47,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Burnetts Solicitors,PINX/00168681," 45,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Russell Cooke Solicitors,PINX/00168641," 45,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00168661," 44,250.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Mayo Wynne Baxter LLP Solicitors,PINX/00168755," 43,750.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00168538," 43,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Healys Solicitors,PINX/00168776," 42,300.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Townsend Solicitors,PINX/00168632," 41,250.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Henmans Solicitors,PINX/00168599," 40,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00168578," 40,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Thompson & Co Solicitors,PINX/00168675," 40,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Field Fisher Waterhouse,PINX/00168737," 40,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Barcan Woodward Solicitors,PINX/00168839," 40,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Defence Costs,CNST,Ward Hadaway,PINX/00168522," 40,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Nicholson Davis Solicitors,PINX/00167950," 36,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Accesslegal from Shoosmiths,PINX/00168791," 35,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Thompsons Solicitors,PINX/00168553," 34,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Pardoes Solicitors - Bridgwater,PINX/00168275," 33,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Russell Jones & Walker,PINX/00168854," 33,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Stewarts Law LLP Solicitors,PINX/00168665," 30,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00167925," 30,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Osborne Morris & Morgan Clients Account,PINX/00168745," 29,500.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Russell Jones & Walker,PINX/00168500," 29,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Foot Anstey Solicitors - Truro,PINX/00168555," 29,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Woollcombe Beer Watts,PINX/00168549," 29,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Pannone LLP Solicitors,PINX/00168588," 28,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168864," 26,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168625," 25,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,CNST,Cogent Law Solicitors,PINX/00168683," 25,000.00 "
Department of Health,NHS Litigation Authority,17/05/2012,Claimant Costs,ELS,Anthony Collins,PINX/00168856," 25,000.00 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Bevan Brittan LLP,PINX/00168829," 760,028.81 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Weightmans Solicitors,PINX/00169066," 431,017.44 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Weightmans Solicitors,PINX/00169069," 70,450.61 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Kennedys Solicitors,PINX/00169168," 65,357.10 "
Department of Health,NHS Litigation Authority,18/05/2012,Claimant Costs,ELS,Bolt Burdon Kemp,PINX/00169003," 50,000.00 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Weightmans Solicitors,PINX/00169050," 48,011.70 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Kennedys Solicitors,PINX/00169167," 37,156.43 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Kennedys Solicitors,PINX/00169059," 36,000.00 "
Department of Health,NHS Litigation Authority,18/05/2012,Defence Costs,CNST,Hill Dickinson,PINX/00168902," 30,493.86 "
Department of Health,NHS Litigation Authority,21/05/2012,Defence Costs,CNST,Hempsons,PINX/00169281," 114,797.59 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Stanley Tee LLP Solicitors - Cambridge,PINX/00169327," 202,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Darby's LLP,PINX/00169013," 200,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Leigh Day & Co,PINX/00168935," 165,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Linder Myers Solicitors,PINX/00169152," 141,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Thomson Snell & Passmore Solicitors,PINX/00168953," 115,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Parlett Kent Solicitors,PINX/00169135," 115,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Heptonstalls,PINX/00169291," 93,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Henmans Solicitors,PINX/00168969," 80,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Lees Solicitors LLP,PINX/00168997," 75,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,ELS,Wolferstans,PINX/00169298," 75,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,MJP Solicitors,PINX/00169406," 70,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Jo Anne Sales,PINX/00169180," 60,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Foot Anstey Solicitors,PINX/00169287," 60,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,W H Law LLP Solicitors,PINX/00169065," 60,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Anthony Gold Solicitors,PINX/00169204," 52,169.86 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Withy King,PINX/00169391," 50,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Henmans Solicitors,PINX/00169294," 50,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169304," 50,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Clarke Willmott Solicitors - Taunton,PINX/00169225," 50,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Neil Hudgell & Company,PINX/00169228," 49,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00168940," 48,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Foot Anstey Alms & Young,PINX/00169016," 48,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Clarkson Wright and Jakes,PINX/00169162," 47,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,William Graham Law Ltd,PINX/00169351," 43,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,LTPS,BGR Bloomer,PINX/00168716," 42,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Atherton & Godfrey,PINX/00169160," 42,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168942," 40,250.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,John Pickering & Partners,PINX/00168948," 40,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Michelmores,PINX/00168990," 40,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Heptonstalls,PINX/00169271," 39,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168949," 36,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Goodmans Law Ltd,PINX/00169039," 34,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Thompsons Solicitors,PINX/00168961," 33,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors,PINX/00169119," 33,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169147," 31,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00168991," 30,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,LTPS,Dunn & Baker Solicitors,PINX/00169310," 29,065.32 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,LTPS,Thompsons Solicitors,PINX/00168685," 28,800.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Hugh James,PINX/00168946," 28,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Colemans - CTTS Solicitors,PINX/00169010," 27,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00168941," 27,500.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,The Roland Partnership Specialists Solic,PINX/00168983," 27,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Neil Hudgell & Company,PINX/00168939," 26,716.96 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Challinors Solicitors,PINX/00169211," 25,300.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Waldrons Solicitors,PINX/00169395," 25,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Hugh James,PINX/00169124," 25,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Fentons Solicitors,PINX/00169063," 25,000.00 "
Department of Health,NHS Litigation Authority,24/05/2012,Claimant Costs,CNST,Goodmans Law Ltd,PINX/00168943," 25,000.00 "
Department of Health,NHS Litigation Authority,25/05/2012,Defence Costs,CNST,DAC Beachcroft LLP,PINX/00169440," 1,258,435.96 "
Department of Health,NHS Litigation Authority,25/05/2012,Defence Costs,CNST,Capsticks,PINX/00169553," 654,732.91 "
Department of Health,NHS Litigation Authority,25/05/2012,Defence Costs,CNST,Barlow Lyde &  Gilbert,PINX/00169545," 199,944.68 "
Department of Health,NHS Litigation Authority,25/05/2012,Defence Costs,CNST,Capsticks,PINX/00169556," 70,481.96 "
Department of Health,NHS Litigation Authority,25/05/2012,Defence Costs,CNST,Bevan Brittan LLP,PINX/00169339," 57,050.43 "
Department of Health,NHS Litigation Authority,25/05/2012,Defence Costs,CNST,Weightmans Solicitors,PINX/00169382," 26,583.98 "
Department of Health,NHS Litigation Authority,29/05/2012,Defence Costs,CNST,Kennedys Solicitors,PINX/00169628," 860,196.42 "
Department of Health,NHS Litigation Authority,29/05/2012,Defence Costs,CNST,Hempsons,PINX/00169636," 805,942.63 "
Department of Health,NHS Litigation Authority,29/05/2012,Claimant Costs,CNST,Kingsley Napley,PINX/00168668," 315,000.00 "
Department of Health,NHS Litigation Authority,29/05/2012,Claimant Costs,CNST,Kingsley Napley,PINX/00168529," 140,000.00 "
Department of Health,NHS Litigation Authority,29/05/2012,Defence Costs,CNST,Capsticks,PINX/00169642," 36,942.36 "
Department of Health,NHS Litigation Authority,29/05/2012,Defence Costs,CNST,Hempsons,PINX/00169639," 34,447.20 "
Department of Health,NHS Litigation Authority,30/05/2012,Defence Costs,CNST,Capsticks,PINX/00169841," 143,185.83 "
Department of Health,NHS Litigation Authority,30/05/2012,Admin,Premises & Fixed Plant,Dorset Software Services,PINV/00084292," 59,970.00 "
Department of Health,NHS Litigation Authority,30/05/2012,Defence Costs,CNST,Hill Dickinson,PINX/00169846," 50,549.76 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Atherton & Godfrey,PINX/00169469," 245,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Moore & Blatch Solicitors,PINX/00169605," 175,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors,PINX/00169830," 150,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,ELS,McMillan Williams Solicitors -Wallington,PINX/00169746," 136,440.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Mayo Wynne Baxter LLP Solicitors,PINX/00169899," 110,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Pennington's Solicitors LLP Account,PINX/00170081," 100,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169873," 100,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Henmans Solicitors,PINX/00169665," 100,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Lees Solicitors LLP,PINX/00169881," 100,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Blake Lapthorn Solicitors,PINX/00169930," 100,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,ELS,Simpson Millar Solicitors,PINX/00169647," 100,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169723," 98,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Woollcombe Beer Watts,PINX/00169520," 85,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Hay & Kilner Solicitors,PINX/00169404," 75,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Russell Jones & Walker,PINX/00169199," 75,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Higgs and Son Solicitors,PINX/00169099," 75,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Sternberg Reed Solicitors,PINX/00169580," 75,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169718," 75,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00169507," 74,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,LTPS,Thompsons Solicitors,PINX/00168276," 72,975.96 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Barlow Robbins LLP Solicitors - Woking,PINX/00169360," 70,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00169342," 67,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Stewarts Solicitors,PINX/00169341," 67,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Cogent Law Solicitors,PINX/00169593," 65,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,MJP Solicitors,PINX/00169125," 64,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,LTPS,Thompsons Solicitors,PINX/00169749," 62,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Coole & Haddock,PINX/00169770," 60,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00169458," 57,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Heptonstalls,PINX/00169689," 55,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Thomson Snell & Passmore Solicitors,PINX/00169515," 52,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Simpson Millar Solicitors - Sheffield,PINX/00169352," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Osborne Morris & Morgan Clients Account,PINX/00169513," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Barlow Robbins LLP Solicitors - Woking,PINX/00169366," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Darby's LLP,PINX/00169929," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169617," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,ELS,Tozers LLP Client Account,PINX/00169780," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,LTPS,Kings Solicitors,PINX/00169490," 50,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Williamsons Solicitors,PINX/00169516," 49,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Davies & Partners Solicitors,PINX/00169448," 48,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Atherton & Godfrey,PINX/00169502," 47,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Russell Cooke Solicitors,PINX/00169712," 47,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00169485," 45,300.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Gadsby Wicks,PINX/00169392," 45,300.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Higgs and Son Solicitors,PINX/00169529," 45,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Higgs and Son Solicitors,PINX/00169901," 45,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,K J Commons & Co Solicitors,PINX/00169602," 45,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Harvey Ingram LLP Solicitors,PINX/00169638," 45,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,LTPS,Tinsdills Solicitors,PINX/00169182," 44,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Caroline Moore Law Solicitors,PINX/00169621," 42,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Pictons Solictors,PINX/00169501," 40,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Boyes Turner LLP,PINX/00169482," 40,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Accesslegal from Shoosmiths,PINX/00169468," 40,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Cogent Law Solicitors,PINX/00169098," 40,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,MJP Solicitors,PINX/00169251," 39,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Tilly Bailey Irvine LLP,PINX/00169455," 37,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,ELS,Foot Anstey Alms & Young,PINX/00169474," 37,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,ELS,Foot Anstey Alms & Young,PINX/00169618," 37,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Thompsons Solicitors,PINX/00169661," 36,482.10 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Pickering & Butters Solicitors,PINX/00169805," 35,875.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Irwin Mitchell Client A/C Falcon,PINX/00169563," 35,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Tozers LLP Client Account,PINX/00169915," 35,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Stamp Jackson & Procter Client Account,PINX/00169947," 35,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Park Woodfine Heald Mellows LLPSolicitor,PINX/00169612," 32,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Graystons Solicitors,PINX/00169756," 31,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Goodmans Law Ltd,PINX/00169562," 30,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Goodmans Law Ltd,PINX/00169413," 30,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,MJP Solicitors,PINX/00169714," 30,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Anthony Gold Solicitors,PINX/00169708," 30,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,LTPS,Blake Lapthorn Solicitors,PINX/00169503," 29,500.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,LTPS,Oliver & Co Solicitors,PINX/00168456," 29,066.38 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,ELS,Bridge McFarland Solicitors - Grimsby,PINX/00169630," 29,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Coole & Haddock,PINX/00169604," 28,000.00 "
Department of Health,NHS Litigation Authority,31/05/2012,Claimant Costs,CNST,Goodmans Law Ltd,PINX/00169734," 28,000.00 "
