Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER35337,187.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192620369,188.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192620370,188.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192620373,188.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192620374,188.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192641852,188.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER33536,191.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192591731,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192592407,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192593449,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192613305,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192614006,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192641832,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192656259,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192715339,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192715442,192.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32876,192.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER35477,194.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER35416,194.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35756,197.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1258995,197.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1258998,197.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,192561064,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,192566853,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,192566854,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,192566855,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192576889,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192591584,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192591585,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192600535,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192605113,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192620375,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192641813,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192644157,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192648512,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192661490,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192663492,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192663758,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192668120,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192673811,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192678105,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192738453,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192763533,198.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER32856,199.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192560370,202.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192595707,202.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192623648,202.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,192623649,202.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192730534,202.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1258935,203.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192573471,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192601277,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192641135,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192643102,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192659916,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192674284,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Finance Directorate,HRG UK,192682949,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192705956,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192706157,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192763529,208.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1258898,212.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Patents Directorate,HRG UK,192674986,212.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,#N/A,HRG UK,192706429,212.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,192688212,229.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34936,232.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34736,252.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34136,260.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER32996,262.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER29093,272.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34216,286.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Patents Directorate,Pegasus Coach Agency Ltd,6242,289,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER32556,302.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34777,311.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33996,336.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34456,336.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34336,340.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER32618,373.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER32316,379.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER33816,387,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34898,435.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34718,438.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00740154,480.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER33437,518.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34916,519.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34899,523.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER35176,537.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34696,603.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34897,629.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER35177,670.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Travel and subsistence UK,Innovation Directorate,Folio Print Finishing,38541,680,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34836,710.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34977,764.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER33256,853.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Travel and subsistence UK,Innovation Directorate,Swans Travel Ltd,40277,875,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER32776,954.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER35096,1025.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER35037,1034.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER32496,1520,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,28982,9887.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192760655,-198,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4732507,-138.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER32536,13.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER33576,27.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Travel and subsistence Overseas,Central Support,Personal expenses name witheld,ER33497,34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence Overseas,Central Support,Personal expenses name witheld,ER35516,40.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00733124,46.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER32617,47.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4728331,52.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00733128,55.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Central Support,HRG UK,192734964,62.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33877,62.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00738015,68.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER34656,76.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER33856,81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00746022,95.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11052,125,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4732509,138.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,192624897,165.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,192656197,166.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER33596,169.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192616417,183.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,192726314,188.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,192707581,213.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33978,228.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER33396,229.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Innovation Directorate,HRG UK,192707624,233.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER33537,246.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER34556,256.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,192570348,259.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192592392,263.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192672349,263.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34296,273.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,International Policy Directorate,HRG UK,192646697,279.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER31896,368,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER35036,393.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192686480,445.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192686481,445.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192692233,454.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER35496,471.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER32516,474.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER33876,474.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER35276,491.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER35357,521.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER32576,547.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,192618854,576.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Travel and subsistence Overseas,Central Support,Personal expenses name witheld,ER35597,592.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,192755290,635.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER32636,640.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER33756,747.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER33936,852.41,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Central Support,HRG UK,192649416,876.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER32676,1074.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER34016,1357.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,51155,1487.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER31776,1773.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER32477,1911.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER32716,2014.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,192635017,3196.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,192634143,3608.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,Travel and subsistence Overseas,Patents Directorate,HRG UK,192634754,3608.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,510173809-2012/13,49268,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C72029,8.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN18080919,34.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Office Cleaning,Business Support Directorate,Protectahome Ltd,62605,55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,78588,155.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Office Cleaning,Business Support Directorate,Protectahome Ltd,62288,164.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN18080918,213.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,227690,295.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C31145,347.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C31146,481.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,227925,516.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,228096,567.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,227802,857.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Furniture & Fittings,Business Support Directorate,Greenwarehouse Ltd,GW13290,642.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01032666,4399.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01032665,5782.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S01036194,8273.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Furniture & Fittings,IMPROVE Project,Senator International Ltd,S01032664,16709.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7091671,-8866.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7089413,-8639.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Fuel &Utilities,Business Support Directorate,Corona Energy,7178478,-1876.92,Not applicable
