Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4656511,3154.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4656018,4244.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,24991,614.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,24989,616.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,24990,24411.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Accommodation charges,Business Support Directorate,First Investments Ltd,24988,24495.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2011,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,16609,4888.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C51041,8.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7699,27.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17818168,34.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,222316,48.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7769,60.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,221852,86.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7716,110.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,221708,180.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,CN17818167,213.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C22456,233.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C22457,366.09,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,222317,519.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,221957,521.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,222437,590.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,221810,721.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,16194,747.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,14173,2947.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,16194,11029.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00990687,535.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Furniture & Fittings,Chief Executive's Office,Senator International Ltd,S00990689,3292.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Furniture & Fittings,Chief Executive's Office,Healthy Workstations Ltd,20684,4950.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Furniture & Fittings,Chief Executive's Office,Senator International Ltd,S00990495,10435.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Fuel &Utilities,Business Support Directorate,PHS Group Plc,57764787,129.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,6394007,527.11,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,6361948,546.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,6360519,815.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647074-0013,1369.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Fuel &Utilities,Business Support Directorate,Corona Energy,6363741,1543.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17647061-0017,3787.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0109,18207.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M110004,51.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M110005,75.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M110003,90.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M110006,98.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88078888,113.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109992,124.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88077877,146.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88078667,242.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109994,310.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109993,372.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109991,434.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Springvale Weatherproofing Ltd,23132,447.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,ZIP Heaters (UK) Ltd,244361,533.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109989,620.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16444,1220.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16506,1220.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109997,3500.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,10005AG1,3847.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M109995,7847.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Minor Buiding Works &Maintenance,Chief Executive's Office,Paramount Office Interiors Ltd,I002019,196275.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Postage,Business Support Directorate,Royal Mail,1106371314,150.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Postage,Business Support Directorate,Royal Mail,9035394087,330.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Postage,Business Support Directorate,Parcelforce Worldwide,9035340265,554.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Postage,Business Support Directorate,Royal Mail,9035474133,1258.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Postage,Business Support Directorate,Royal Mail,9035650066,1599.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2011,Postage,Business Support Directorate,Neopost Ltd,N1207751-23.09.11,10000.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Courier service,Finance Directorate,C Hawkins,JD0002298706283698,31.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Courier service,International Policy Directorate,TNT (UK) Ltd,8449038,34.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,3362433,227.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR6823768,3805.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016959942,34.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1017024540,63.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Van Delivery Service,Business Support Directorate,Days Rental,1324528,238.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,332815,6556.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401-02.09.11,13.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701-16.09.11,36.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701-08.09.11,45.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801/08.09.11,105.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-08-SEP-2011,106.19,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439982401-02/09/11,191.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601/06.09.11,234.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201/06.09.11,482.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-016,502.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,33022463,503.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Opal,7108720,1080.22,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25226038Q014,7060.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M11601,9811.78,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,uk10/072011/7186,12442.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Printing ,Patents Directorate,Xerox Business Services,900081365,8561.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700230878,-131.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,1433786X,5.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90324323,28.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,14238713,28.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90341350,44.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700233699,86.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Books  Newspapers & Publications,Patents Directorate,Macmillan Subscriptions Ltd,ON/16523601,215.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700233697,267.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6750059953,1133.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/09/2011,Books  Newspapers & Publications,Patents Directorate,ESS European Subscription Service,2518843,1300.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700233357,4174.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90341350,24.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90324323,25.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,132840,215.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/09/2011,Books  Newspapers & Publications,Business Support Directorate,Thomson Reuters (Professional) Ltd,4500359944,596.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/09/2011,Overseas Patent Specifications,Patents Directorate,British Library,139660201,410.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/09/2011,Overseas Patent Specifications,Patents Directorate,British Library,139660202,6789.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS0747313,-1401.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS0745662,-5.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1417278,60.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1403479,120.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1439998,122.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1422697,1258.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1392986,1276.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1422696,1276.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1354091,1346.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,VS1420874,1437.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/47,1639.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA308323,8.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA308174,27.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,467418,330.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA307102,373.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,74041,1941.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,467469,2548.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,QF-963782,-228.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96537316,39327.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF346538,37.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF348605,136.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF348604,259.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF348368,716.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2011,Machinery hire and maintenance,Business Support Directorate,Neopost Ltd,91227077,898.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF354347,3057.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Maintenance of computers,Business Support Directorate,Avepoint UK Ltd,1.10907E+11,3845.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Maintenance of computers,Business Support Directorate,Getronics UK Ltd,281107617,15703.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Maintenance of computers,Business Support Directorate,Specialist Computer Centres Plc,OP/L355500,97291.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2011,Maintenance of computers,Business Support Directorate,Specialist Computer Centres Plc,OP/L380053,176000.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Online Bureau Charges,Innovation Directorate,STN International,9340215035,490.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Online Bureau Charges,Patents Directorate,STN International,9340211859,10492.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40199735/08.08.11,75786.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Online Bureau Charges,Patents Directorate,Thomson Reuters (Professional) Ltd,R944637-661589-d,470386.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS123220,1460.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS123114,2980.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Computer hardware and software,Business Support Directorate,Secure IT Environments Ltd,4151,104.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2011,Computer hardware and software,Business Support Directorate,VeriSign Inc,5270001824A,281.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN661886,599.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN661328,691.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Computer hardware and software,Patents Directorate,Insight Direct (UK) Ltd,11225155,1444.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Computer hardware and software,Chief Executive's Office,Insight Direct (UK) Ltd,11225155,1444.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Computer hardware and software,Business Support Directorate,HFX Ltd,22274,2480.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Computer hardware and software,Finance Directorate,IB Apps Ltd,IPO-SEP-11-002,2856.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2011,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L337315,3390.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,Computer hardware and software,Business Support Directorate,CDI Group plc,34562,3714.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Computer hardware and software,Business Support Directorate,Kelway (UK) Ltd,PSIN661854,4118.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Computer hardware and software,Business Support Directorate,Caretower,132774,7736.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Computer hardware and software,Finance Directorate,IB Apps Ltd,IPO-SEP-11-00,11940.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Computer hardware and software,Trade Marks Directorate,IS Solutions plc,SIN022826,21345.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,Computer hardware and software,Finance Directorate,IB Apps Ltd,IPO-SEP-11-003,35820.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175314,1418.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA176273,1420.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175313,1648.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175311,1716.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175312,1824.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA175307,1825.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175310,1840.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175855,1851.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175669,1986.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175854,2053.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA175856,2069.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175851,2091.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA175668,2142.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175852,2161.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175309,2206.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176275,2258.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA174762,2265.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA176274,2954.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175315,3019.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA174768,3053.71,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA175853,3783.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA174767,4161.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2011,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA174765,4215.74,Not applicable
