Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,34.67
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,"1,594.91"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Information Services,MBA GROUP LTD,2000380897,11.16
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Information Services,MBA GROUP LTD,2000380897,513.27
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,"8,074.08"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,124.6
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,20.88
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,960.83
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,17.33
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,797.46
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,74.76
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,"3,438.96"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,"1,179.04"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,24.14
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,74.76
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,"3,438.96"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Information Services,MBA GROUP LTD,2000380897,"-4,790.83"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Information Services,MBA GROUP LTD,2000380897,"7,766.64"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,797.45
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,17.34
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing stock balances,Operations,MBA GROUP LTD,2000380897,"2,097.46"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Printing Stock Balances,Operations,MBA GROUP LTD,2000380897,45.56
Department for Transport,Driver and Vehicle Licensing Agency,13/01/2011,Live Running,Operations,MOTOR INSURERS INFORMATION CENTRE,2000415814,"43,745.28"
Department for Transport,Driver and Vehicle Licensing Agency,15/01/2011,Agents Fees,Operations,NSL LTD,2000388581,"295,894.38"
Department for Transport,Driver and Vehicle Licensing Agency,15/01/2011,Agents Fees,Operations,NSL LTD,2000388581,"268,986.88"
Department for Transport,Driver and Vehicle Licensing Agency,17/01/2011,Agents Fees,Operations,NSL LTD,2000397489,"1,094,050.09"
Department for Transport,Driver and Vehicle Licensing Agency,24/01/2011,Agents Fees,Operations,NSL LTD,2000405086,"26,927.09"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"-1,653.23"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"29,375.00"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"-64,955.42"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"26,927.09"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"-51,944.40"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"-29,375.00"
Department for Transport,Driver and Vehicle Licensing Agency,30/01/2011,Agents Fees,Operations,NSL LTD,2000408164,"179,393.13"
Department for Transport,Driver and Vehicle Licensing Agency,11/01/2011,Postage Meters,Operations,PITNEY BOWES PURCHASE POWER,2000412143,"99,007.00"
Department for Transport,Driver and Vehicle Licensing Agency,21/01/2011,Post Office,Finance & Strategy,POST OFFICE LTD,2000426974,"12,500.00"
Department for Transport,Driver and Vehicle Licensing Agency,21/01/2011,Post Office,Finance & Strategy,POST OFFICE LTD,2000426974,"1,413,381.72"
Department for Transport,Driver and Vehicle Licensing Agency,21/01/2011,Post Office,Finance & Strategy,POST OFFICE LTD,2000426974,"1,413,381.72"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Agency Staff Costs,Finance & Strategy,PRICE WATERHOUSE COOPERS,2000388594,"28,800.00"
Department for Transport,Driver and Vehicle Licensing Agency,24/01/2011,Machinery Rental,Operations,Ricoh UK Ltd,2000417386,"24,721.87"
Department for Transport,Driver and Vehicle Licensing Agency,24/01/2011,Machinery Rental,Operations,Ricoh UK Ltd,2000417386,"1,318.31"
Department for Transport,Driver and Vehicle Licensing Agency,06/01/2011,Business Reply Service,Operations,ROYAL MAIL,2000408158,-758.88
Department for Transport,Driver and Vehicle Licensing Agency,06/01/2011,Royal Mail Selectapost Charges,Operations,ROYAL MAIL,2000408158,"1,506.53"
Department for Transport,Driver and Vehicle Licensing Agency,06/01/2011,Mail Collection/Delivery Costs,Operations,ROYAL MAIL,2000408158,950
Department for Transport,Driver and Vehicle Licensing Agency,06/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000408158,"-87,534.65"
Department for Transport,Driver and Vehicle Licensing Agency,06/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000408158,"84,537.14"
Department for Transport,Driver and Vehicle Licensing Agency,06/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000408158,"171,676.46"
Department for Transport,Driver and Vehicle Licensing Agency,07/01/2011,Business Reply Service,Operations,ROYAL MAIL,2000409359,"-1,577.76"
Department for Transport,Driver and Vehicle Licensing Agency,07/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000409359,"23,254.76"
Department for Transport,Driver and Vehicle Licensing Agency,07/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000409359,"5,695.75"
Department for Transport,Driver and Vehicle Licensing Agency,12/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000413738,"266,858.21"
Department for Transport,Driver and Vehicle Licensing Agency,12/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000413738,"38,860.21"
Department for Transport,Driver and Vehicle Licensing Agency,13/01/2011,Royal Mail Selectapost Charges,Operations,ROYAL MAIL,2000415809,"1,346.50"
Department for Transport,Driver and Vehicle Licensing Agency,13/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000415809,"280,691.34"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Mail Collection/Delivery Costs,Operations,ROYAL MAIL,2000417381,"37,941.34"
Department for Transport,Driver and Vehicle Licensing Agency,19/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000422270,"147,307.28"
Department for Transport,Driver and Vehicle Licensing Agency,20/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000424986,"272,247.65"
Department for Transport,Driver and Vehicle Licensing Agency,25/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000430354,"243,939.02"
Department for Transport,Driver and Vehicle Licensing Agency,26/01/2011,Business Reply Service,Operations,ROYAL MAIL,2000432413,"15,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,26/01/2011,Postage Paid Imprest,Operations,ROYAL MAIL,2000432413,"247,440.44"
Department for Transport,Driver and Vehicle Licensing Agency,09/01/2011,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000388587,-7.08
Department for Transport,Driver and Vehicle Licensing Agency,09/01/2011,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000388587,"83,453.90"
Department for Transport,Driver and Vehicle Licensing Agency,09/01/2011,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000388587,7.08
Department for Transport,Driver and Vehicle Licensing Agency,16/01/2011,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000390025,"30,043.42"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Estate Advisors,Finance & Strategy,TELEREAL TRILLIUM,2000376624,642.55
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Furniture & Fittings,Finance & Strategy,TELEREAL TRILLIUM,2000376624,"2,189.77"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000376624,"41,578.65"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Estate Advisors,Finance & Strategy,TELEREAL TRILLIUM,2000376624,"2,144.00"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000376624,"1,969.57"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000376624,"1,590.72"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Furniture & Fittings,Finance & Strategy,TELEREAL TRILLIUM,2000376624,"6,247.80"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000380904,684.37
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000380904,"2,235.07"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000380904,"214,086.80"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Rates,Finance & Strategy,TELEREAL TRILLIUM,2000380904,"154,804.50"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000380904,"254,703.25"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000380904,"1,290,233.85"
Department for Transport,Driver and Vehicle Licensing Agency,03/01/2011,Rates,Finance & Strategy,TELEREAL TRILLIUM,2000380904,"152,548.00"
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Water,Finance & Strategy,TELEREAL TRILLIUM,2000383480,"10,660.00"
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Water,Finance & Strategy,TELEREAL TRILLIUM,2000383480,"4,145.00"
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Water,Finance & Strategy,TELEREAL TRILLIUM,2000383480,"10,660.00"
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000383480,596.45
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Rent - L&B (non-PFI),Finance & Strategy,TELEREAL TRILLIUM,2000383480,"7,637.50"
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000383480,709.2
Department for Transport,Driver and Vehicle Licensing Agency,10/01/2011,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000383480,"168,527.86"
Department for Transport,Driver and Vehicle Licensing Agency,09/01/2011,Water,Finance & Strategy,TELEREAL TRILLIUM,2000383481,"4,145.00"
Department for Transport,Driver and Vehicle Licensing Agency,09/01/2011,Rent - L&B (non-PFI),Finance & Strategy,TELEREAL TRILLIUM,2000383481,"170,452.38"
Department for Transport,Driver and Vehicle Licensing Agency,17/01/2011,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000400608,"-29,249.47"
Department for Transport,Driver and Vehicle Licensing Agency,17/01/2011,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000400608,"1,544,937.10"
Department for Transport,Driver and Vehicle Licensing Agency,17/01/2011,Estates PFI Unitary Service Charge,Finance & Strategy,TELEREAL TRILLIUM,2000400608,"217,557.19"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,-714.42
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,567.42
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,"58,695.00"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,10.6
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,"1,055.02"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,"1,196.00"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,"1,494.40"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,159
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,770
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,"1,620.60"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Corporate Affairs,TREASURY SOLICITOR,2000417373,"7,745.90"
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Corporate Affairs,TREASURY SOLICITOR,2000417373,710.2
Department for Transport,Driver and Vehicle Licensing Agency,14/01/2011,Treasury Solicitors,Human Resource & Estates,TREASURY SOLICITOR,2000417373,91.71
Department for Transport,Driving Standards Agency,07/01/2011,Property Maintenance - other,Various DTCs,Bailey Maintenance,5100017302,"29,171.13"
Department for Transport,Driving Standards Agency,28/01/2011,IT Services  Running Costs,Infras/Contracts,CAPITA BUSINESS SERVICES LTD,5100018879,"519,044.19"
Department for Transport,Driving Standards Agency,05/01/2011,Agents Fees,Financial Control & Governance,DEPARTMENT FOR TRANSPORT,1900014335,"575,424.24"
Department for Transport,Driving Standards Agency,27/01/2011,Long Term Loans,Finance Director,DEPARTMENT FOR TRANSPORT,1900015633,"1,400,000.00"
Department for Transport,Driving Standards Agency,17/01/2011,Agents Fees,Central Operations,DEPARTMENT FOR TRANSPORT,5100017882,"27,242.00"
Department for Transport,Driving Standards Agency,12/01/2011,Building Service Charges,Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900015447,535.26
Department for Transport,Driving Standards Agency,12/01/2011,Electricity,Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900015447,"3,978.68"
Department for Transport,Driving Standards Agency,12/01/2011,Rates,Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900015447,"9,344.66"
Department for Transport,Driving Standards Agency,12/01/2011,Rent - L&B (non-PFI),Various DTCs,DEPARTMENT FOR WORK & PENSIONS,1900015447,"45,450.19"
Department for Transport,Driving Standards Agency,18/01/2011,Agents Fees,Director of HR,DEPARTMENT FOR WORK AND PENSIONS,5100017999,"36,228.36"
Department for Transport,Driving Standards Agency,18/01/2011,Agents Fees,Central Operations,DVLA SWANSEA,5100018000,"251,975.86"
Department for Transport,Driving Standards Agency,18/01/2011,Estate Management,Ops Training Team,EUROPA,5100018001,"37,640.00"
Department for Transport,Driving Standards Agency,20/01/2011,Agents Fees,Joint Approvals Unit for Periodic Trng,JOINT APPROVALS UNIT,5100018320,"46,104.00"
Department for Transport,Driving Standards Agency,04/01/2011,Rent - L&B (non-PFI),North Area Office,KENINGTONS,5100017198,"119,400.00"
Department for Transport,Driving Standards Agency,13/01/2011,Printing,Ops Training Team,LONSDALE PRINT SOLUTIONS LTD,5100017721,"35,896.25"
Department for Transport,Driving Standards Agency,04/01/2011,Property Maintenance,Ops Training Team,MITIE LANDSCAPES LIMITED,5100016957,"29,600.00"
Department for Transport,Driving Standards Agency,07/01/2011,Investigation Services,Integrity Team,OUTFORCE CORPORATE INVESTIGATIONS L,5100017325,"180,000.00"
Department for Transport,Driving Standards Agency,24/01/2011,Investigation Services,Integrity Team,OUTFORCE CORPORATE INVESTIGATIONS L,5100018584,"60,000.00"
Department for Transport,Driving Standards Agency,05/01/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100017055,"31,134.00"
Department for Transport,Driving Standards Agency,05/01/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100017062,"447,761.29"
Department for Transport,Driving Standards Agency,05/01/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100017073,"2,077,191.99"
Department for Transport,Driving Standards Agency,18/01/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100018006,"484,482.14"
Department for Transport,Driving Standards Agency,18/01/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100018011,"1,604,855.39"
Department for Transport,Driving Standards Agency,12/01/2011,Motorcycle Radio Equipment  (Non Cap),Ops Training Team,RADIOCOMS SYSTEMS LIMITED,5100017520,"41,407.44"
Department for Transport,Driving Standards Agency,13/01/2011,Postage,Central Functions,ROYAL MAIL,1900013624,"100,000.00"
Department for Transport,Driving Standards Agency,13/01/2011,Building Service Charges,Cardington/Voc Trng,SODEXO,5100017725,"34,815.15"
Department for Transport,Driving Standards Agency,13/01/2011,Rent - L&B (non-PFI),Taunton MPTC,THE CROWN ESTATE - KING STURGE,1900015578,"115,648.98"
Department for Transport,Driving Standards Agency,28/01/2011,Legal Costs - Prosecution,HR Corporate Expenditure,TREASURY SOLICITOR,5100018873,"25,063.47"
Department for Transport,Driving Standards Agency,27/01/2011,Land & Buildings (excl Dwellings) Capital Cost,MPTC,TURNER & TOWNSEND MANAGEMENT SOLUTI,5100016939,"26,300.73"
Department for Transport,Driving Standards Agency,27/01/2011,Land & Buildings (excl Dwellings) Capital Cost,MPTC,TURNER & TOWNSEND MANAGEMENT SOLUTI,5100018762,"43,432.67"
Department for Transport,Government Car and Despatch Agency,28/01/2011,Compensation,POD,David Woolcote,71657/89,"57,646.88"
Department for Transport,Government Car and Despatch Agency,14/01/2011,Courier Service,Govt Mail,Point to Point,71402,"25,777.35"
Department for Transport,High Speed 2,24/01/2011,Forecasting and Appraisal Contracts,London West Midlands,Atkins Ltd,005-08-0004419,"34,935.68"
Department for Transport,High Speed 2,07/01/2011,Environment Contracts,London West Midlands,Booz and Company Ltd,005-08-0004236,"60,527.27"
Department for Transport,High Speed 2,13/01/2011,Environment Contracts,London West Midlands,Booz and Company Ltd,005-08-0004369,"54,151.20"
Department for Transport,High Speed 2,20/12/2010,Public Consultation Event and Design,London West Midlands,Central Office of Information,005-08-0004269,"88,295.38"
Department for Transport,High Speed 2,19/01/2011,Accomodation,Corporate Services,Department for Transport,005-08-0004266,"15,513.86"
Department for Transport,High Speed 2,19/01/2011,Accomodation,Environment and Planning,Department for Transport,005-08-0004266,"8,618.82"
Department for Transport,High Speed 2,19/01/2011,Accomodation,Infrastructure and Operations,Department for Transport,005-08-0004266,"10,588.83"
Department for Transport,High Speed 2,19/01/2011,Accomodation,Project Sponsor,Department for Transport,005-08-0004266,"7,387.55"
Department for Transport,High Speed 2,14/12/2010,Engineering Contracts,Birmingham Manchester Leeds,Mott Macdonald,005-08-0004304,"463,211.16"
Department for Transport,High Speed 2,10/01/2011,Engineering Contracts,Birmingham Manchester Leeds,Mott Macdonald,005-08-0004305,"264,824.30"
Department for Transport,High Speed 2,23/11/2010,Forecasting and Appraisal Contracts,Birmingham Manchester Leeds,MVA Consultancy Ltd,005-08-0004271,"88,435.13"
Department for Transport,High Speed 2,17/01/2011,Forecasting and Appraisal Contracts,Birmingham Manchester Leeds,MVA Consultancy Ltd,005-08-0004326,"103,361.98"
Department for Transport,High Speed 2,18/01/2011,Engineering Contracts,Birmingham Manchester Leeds,Ove Arup & Partners Ltd,005-08-0004268,"223,959.38"
Department for Transport,High Speed 2,17/01/2011,Engineering Contracts,London West Midlands,Ove Arup & Partners Ltd,005-08-0004270,"101,568.32"
Department for Transport,High Speed 2,21/12/2010,Environment Contracts,Birmingham Manchester Leeds,Temple Group Ltd,005-08-0004237,"95,468.91"
Department for Transport,Highways Agency,10/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,AECOM,493268,"99,000.00"
Department for Transport,Highways Agency,14/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,493629,"132,000.00"
Department for Transport,Highways Agency,14/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,493629,"68,000.00"
Department for Transport,Highways Agency,07/01/2011,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,AIRWAVE SOLUTIONS LIMITED,343888,"-63,809.64"
Department for Transport,Highways Agency,12/01/2011,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,AIRWAVE SOLUTIONS LIMITED,493429,"127,619.28"
Department for Transport,Highways Agency,28/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,494939,"268,849.00"
Department for Transport,Highways Agency,28/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,494943,"29,828.91"
Department for Transport,Highways Agency,28/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,494944,"223,210.34"
Department for Transport,Highways Agency,31/01/2011,Facilities Management Charges,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,490652,"-34,428.83"
Department for Transport,Highways Agency,06/01/2011,"Admin building refurbishment, maintenance, repairs, inspections and advice",BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,492969,"1,238.65"
Department for Transport,Highways Agency,06/01/2011,Cleaning / laundry services,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,492969,"2,117.01"
Department for Transport,Highways Agency,06/01/2011,Facilities Management Charges,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,492969,"36,781.71"
Department for Transport,Highways Agency,06/01/2011,Security costs,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,492969,602.02
Department for Transport,Highways Agency,06/01/2011,Stationery,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,492969,"3,424.85"
Department for Transport,Highways Agency,07/01/2011,Facilities Management Charges,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,493115,"27,902.78"
Department for Transport,Highways Agency,14/01/2011,Facilities Management Charges,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,493678,"25,515.99"
Department for Transport,Highways Agency,27/01/2011,"Admin building refurbishment, maintenance, repairs, inspections and advice",BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,494763,"1,626.40"
Department for Transport,Highways Agency,27/01/2011,Cleaning / laundry services,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,494763,"16,155.57"
Department for Transport,Highways Agency,27/01/2011,Facilities Management Charges,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,494763,"39,134.59"
Department for Transport,Highways Agency,27/01/2011,Stationery,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,494763,"4,359.52"
Department for Transport,Highways Agency,27/01/2011,Teas and Coffees,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,494763,699.09
Department for Transport,Highways Agency,26/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,492462,"-39,890.67"
Department for Transport,Highways Agency,06/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,492974,"133,900.12"
Department for Transport,Highways Agency,06/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,AMEY LG LIMITED,492974,"4,638.77"
Department for Transport,Highways Agency,06/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,492974,"79,622.94"
Department for Transport,Highways Agency,06/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,492974,"14,299.76"
Department for Transport,Highways Agency,13/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,493520,"50,417.88"
Department for Transport,Highways Agency,17/01/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,493769,"205,229.87"
Department for Transport,Highways Agency,19/01/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494179,"134,191.96"
Department for Transport,Highways Agency,19/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494179,"110,585.53"
Department for Transport,Highways Agency,19/01/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494209,"1,323,593.27"
Department for Transport,Highways Agency,19/01/2011,CM - Development Control,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494247,"21,339.55"
Department for Transport,Highways Agency,19/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494247,"37,115.37"
Department for Transport,Highways Agency,19/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494247,"10,134.23"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494302,"49,969.62"
Department for Transport,Highways Agency,25/01/2011,CM - Compounds Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494583,57.23
Department for Transport,Highways Agency,25/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494583,"52,000.54"
Department for Transport,Highways Agency,25/01/2011,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,AMEY LG LIMITED,494583,"2,212.92"
Department for Transport,Highways Agency,25/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494583,"1,547.59"
Department for Transport,Highways Agency,25/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494583,"151,837.99"
Department for Transport,Highways Agency,25/01/2011,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494583,"31,129.28"
Department for Transport,Highways Agency,27/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,494701,"40,521.58"
