Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department For Transport,Highways Agency,16/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,502915,"24,717.98"
Department For Transport,Highways Agency,16/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,502916,"11,400.73"
Department For Transport,Highways Agency,24/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,497563,"-23,140.35"
Department For Transport,Highways Agency,24/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,499434,"-9,367.65"
Department For Transport,Highways Agency,03/05/2011,CM - Compounds Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503353,16.98
Department For Transport,Highways Agency,03/05/2011,CM - Compounds Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503355,"2,918.09"
Department For Transport,Highways Agency,03/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503353,"17,361.20"
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,452372,"-21,080.33"
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,459882,"-4,152.63"
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,465444,-204.20
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,480925,"-15,399.73"
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,484338,"-1,265.36"
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487030,-990.06
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503353,"282,369.34"
Department For Transport,Highways Agency,03/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503355,"355,433.83"
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487419,"-4,519.71"
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503353,"58,126.25"
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503355,"81,649.33"
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,465444,"-34,740.87"
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503353,"1,655,700.36"
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503355,"39,230.27"
Department For Transport,Highways Agency,03/05/2011,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503353,"93,679.02"
Department For Transport,Highways Agency,03/05/2011,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503355,"1,195.16"
Department For Transport,Highways Agency,04/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503422,"11,486.44"
Department For Transport,Highways Agency,04/05/2011,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503422,422.35
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503422,"10,820.68"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503422,783.86
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503422,"2,734.87"
Department For Transport,Highways Agency,05/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,502899,"-1,549.18"
Department For Transport,Highways Agency,12/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503939,"5,821.34"
Department For Transport,Highways Agency,12/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503940,"217,424.08"
Department For Transport,Highways Agency,12/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503939,"365,727.21"
Department For Transport,Highways Agency,12/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503940,"327,961.31"
Department For Transport,Highways Agency,12/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,491402,"-3,363.35"
Department For Transport,Highways Agency,12/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503939,"549,929.47"
Department For Transport,Highways Agency,12/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,499250,"-8,887.27"
Department For Transport,Highways Agency,12/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503940,"1,357,801.19"
Department For Transport,Highways Agency,13/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,502638,"-7,718.57"
Department For Transport,Highways Agency,13/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503993,"5,061.45"
Department For Transport,Highways Agency,13/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,503994,"12,283.01"
Department For Transport,Highways Agency,17/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504135,"1,396,689.88"
Department For Transport,Highways Agency,18/05/2011,CM - Development Control,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504256,"16,296.34"
Department For Transport,Highways Agency,18/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504286,"145,227.78"
Department For Transport,Highways Agency,18/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504287,"22,977.04"
Department For Transport,Highways Agency,18/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,440236,"-1,747.37"
Department For Transport,Highways Agency,18/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,447875,"-1,650.08"
Department For Transport,Highways Agency,18/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,452100,-521.70
Department For Transport,Highways Agency,18/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,455773,"-5,614.66"
Department For Transport,Highways Agency,18/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,464268,-800.01
Department For Transport,Highways Agency,18/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504256,"40,999.80"
Department For Transport,Highways Agency,18/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504256,"4,127.89"
Department For Transport,Highways Agency,18/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504286,"26,914.18"
Department For Transport,Highways Agency,18/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,489315,"-3,466.43"
Department For Transport,Highways Agency,18/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504256,"1,967.92"
Department For Transport,Highways Agency,23/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504402,"2,342.12"
Department For Transport,Highways Agency,23/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504463,"100,271.87"
Department For Transport,Highways Agency,23/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504463,"6,839.26"
Department For Transport,Highways Agency,23/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,468651,"-1,010.52"
Department For Transport,Highways Agency,23/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504401,588.84
Department For Transport,Highways Agency,23/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504402,"14,175.59"
Department For Transport,Highways Agency,23/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504463,"40,227.82"
Department For Transport,Highways Agency,25/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504598,"457,762.45"
Department For Transport,Highways Agency,25/05/2011,CM - Third Party Damage,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504604,"227,462.56"
Department For Transport,Highways Agency,25/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504589,"3,738.99"
Department For Transport,Highways Agency,25/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504590,"37,233.13"
Department For Transport,Highways Agency,25/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504600,"121,802.41"
Department For Transport,Highways Agency,25/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504604,"73,742.81"
Department For Transport,Highways Agency,25/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504604,"58,507.25"
Department For Transport,Highways Agency,25/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,502899,"-10,469.06"
Department For Transport,Highways Agency,25/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504589,"1,326.04"
Department For Transport,Highways Agency,25/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504600,"19,885.62"
Department For Transport,Highways Agency,25/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504604,"14,423.43"
Department For Transport,Highways Agency,25/05/2011,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504589,738.21
Department For Transport,Highways Agency,25/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504588,"24,300.64"
Department For Transport,Highways Agency,25/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504589,"5,733.18"
Department For Transport,Highways Agency,25/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504600,"11,430.31"
Department For Transport,Highways Agency,25/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504604,158.68
Department For Transport,Highways Agency,25/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504687,"22,072.49"
Department For Transport,Highways Agency,25/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504589,964.42
Department For Transport,Highways Agency,25/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504589,"2,724.94"
Department For Transport,Highways Agency,25/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504604,249.23
Department For Transport,Highways Agency,26/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504724,"228,565.00"
Department For Transport,Highways Agency,26/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504725,"11,837.07"
Department For Transport,Highways Agency,26/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,485658,"-8,703.43"
Department For Transport,Highways Agency,26/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,489992,-641.84
Department For Transport,Highways Agency,26/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504725,"21,962.66"
Department For Transport,Highways Agency,26/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504696,"158,604.92"
Department For Transport,Highways Agency,26/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504725,"27,965.35"
Department For Transport,Highways Agency,26/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504762,"96,019.88"
Department For Transport,Highways Agency,26/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504725,"12,123.60"
Department For Transport,Highways Agency,26/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504762,"126,724.14"
Department For Transport,Highways Agency,26/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504762,"122,700.81"
Department For Transport,Highways Agency,26/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504762,907.09
Department For Transport,Highways Agency,27/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,415734,-688.08
Department For Transport,Highways Agency,27/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504869,472.66
Department For Transport,Highways Agency,27/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504869,"105,104.29"
Department For Transport,Highways Agency,27/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504869,"64,130.49"
Department For Transport,Highways Agency,27/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,504869,"12,739.12"
Department For Transport,Highways Agency,13/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY MOUCHEL JOINT VENTURE,503951,"402,706.61"
Department For Transport,Highways Agency,10/05/2011,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,AMEY OW LIMITED,503762,"38,264.00"
Department For Transport,Highways Agency,25/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY OW LIMITED,504663,"66,814.70"
Department For Transport,Highways Agency,03/05/2011,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),483834,"-3,190.00"
Department For Transport,Highways Agency,03/05/2011,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503350,"1,074,020.84"
Department For Transport,Highways Agency,03/05/2011,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503372,"14,577.03"
Department For Transport,Highways Agency,03/05/2011,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503373,"16,200.44"
Department For Transport,Highways Agency,03/05/2011,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503374,"90,220.52"
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),480344,-65.61
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),483834,-1.62
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503372,"383,975.95"
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503373,"1,151,081.36"
Department For Transport,Highways Agency,03/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503374,"650,232.07"
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),483834,-2.43
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503372,"464,563.12"
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503373,"391,568.49"
Department For Transport,Highways Agency,03/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503374,"130,889.76"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),476493,"-9,090.21"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),480344,"-21,288.65"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),483834,"-14,208.26"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503372,"491,316.86"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503373,"273,355.47"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503374,"334,939.77"
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),483834,-1.62
Department For Transport,Highways Agency,03/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503374,"73,021.23"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),495641,"-7,965.07"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),497886,"-26,598.46"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501417,"-133,235.20"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503447,"116,872.98"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503448,"672,963.96"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503449,"129,150.27"
Department For Transport,Highways Agency,04/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503451,"116,915.34"
Department For Transport,Highways Agency,04/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),495641,"-38,173.11"
Department For Transport,Highways Agency,04/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),497886,"-44,831.02"
Department For Transport,Highways Agency,04/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501417,"-639,872.71"
Department For Transport,Highways Agency,04/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503447,"561,291.86"
Department For Transport,Highways Agency,04/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503451,"539,317.59"
Department For Transport,Highways Agency,04/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503449,"1,585,464.88"
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),495641,"-1,209.20"
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),497885,"-11,075.61"
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),497886,-777.68
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501417,"-82,223.16"
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503447,"72,125.57"
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503449,"366,776.77"
Department For Transport,Highways Agency,04/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503451,"24,058.52"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),495578,"-59,502.81"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),495641,-481.16
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),497885,"-2,494.84"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),497886,"-15,963.41"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501291,"-3,139.71"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501417,"-266,916.07"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503447,"236,891.04"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503449,"876,705.42"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503451,"221,532.11"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),501417,"-105,499.96"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503447,"92,543.82"
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503449,68.74
Department For Transport,Highways Agency,04/05/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503451,"80,970.07"
Department For Transport,Highways Agency,12/05/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503909,"1,119,070.38"
Department For Transport,Highways Agency,12/05/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503907,"514,105.62"
Department For Transport,Highways Agency,12/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503907,"638,237.03"
Department For Transport,Highways Agency,12/05/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503908,"170,482.58"
Department For Transport,Highways Agency,12/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503907,"1,835,022.04"
Department For Transport,Highways Agency,12/05/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503908,"302,802.61"
Department For Transport,Highways Agency,12/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503907,"878,036.38"
Department For Transport,Highways Agency,12/05/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503908,"559,808.56"
Department For Transport,Highways Agency,12/05/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES (CIS),503907,"18,505.40"
