Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,YELABUS ASSOCIATION,2000020049,580.67
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,YORK WHEELS,2000020050,729.3
Department for Transport,Department for Transport,26/11/2010,BUS FDR Wales,Regional & Local Transport,YSTRADGYNLAIS COMMUNITY CAR SCH,2000020051,1428.12
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,HELMS COACHES LTD,2000020052,13906.13
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,WALSALL MBC,2000020054,26744.86
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,VOLUNTARY TRANSPORT FOR,2000020055,749.49
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,BRIDGNORTH DISTRICT COMMUNITY,2000020059,848.59
Department for Transport,Department for Transport,26/11/2010,BUS FDR Wales,Regional & Local Transport,LEWIS COACHES (GWYN RICHARD LEWIS),2000020061,22694.82
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,TRAVEL MASTER (MCR) LTD,2000020062,10902.7
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,FOURWAYS COACHES,2000020063,1677.25
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,PHILS TRAVEL,2000020064,1088.96
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,LEONARD CHESHIRE DISABILITY,2000020065,1105.01
Department for Transport,Department for Transport,26/11/2010,BUS FDR Wales,Regional & Local Transport,PEMBROKESHIRE VOLUNTARY  TRANSPORT,2000020066,701.58
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,MULLEYS MOTORWAYS LTD,2000020068,179186.01
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,SHIPPLEY & BINGLEY,2000020069,619.45
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,MERSEYCARE TRANSPORT SERVICES LTD,2000020076,18042.89
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,BROMYARD COMMUNITY TRANSPORT,2000020077,960.17
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,PEOPLESBUS LTD,2000020079,59307.36
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,M TRAVEL LTD,2000020080,1610.59
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,PINK LADIES MEMBERS CLUB,2000020081,3235.98
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,AGE CONCERN - SYSTON,2000020082,519.58
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,MS SOCIETY - BOURNEMOUTH &,2000020084,1377.63
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,AGE CONCERN WYRE FOREST,2000020085,876.31
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,ELGAR COACHES,2000020086,3368.38
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,MANCHESTER CITY COUNCIL,2000020091,30223.14
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,ROSSWINS COACHES,2000020092,6086.93
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,LECKS TRAVEL,2000020093,1595.08
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Regional & Local Transport,SHERWOOD TRAVEL,2000020094,10844.71
Department for Transport,Department for Transport,26/11/2010,Legal Consultancy,Transport Security,TREASURY SOLICITOR,2000020096,3462.2
Department for Transport,Department for Transport,26/11/2010,Subsidies to Private Sector,Maritime and Dangerous Goods,MARIN,2000020097,19321.65
Department for Transport,Department for Transport,29/11/2010,Stationery (Non-stock),Human Resources,BANNER BUSINESS SERVICES LTD,2000020177,898.99
Department for Transport,Department for Transport,29/11/2010,Stationery (Non-stock),INE Group ,BANNER BUSINESS SERVICES LTD,2000020177,918.51
Department for Transport,Department for Transport,29/11/2010,Stationery (Non-stock),Transport Security,BANNER BUSINESS SERVICES LTD,2000020177,3590.29
Department for Transport,Department for Transport,29/11/2010,Secondments,Regional & Local Transport,BEDFORD BOROUGH COUNCIL,2000020178,14517.24
Department for Transport,Department for Transport,29/11/2010,Secondments,Regional & Local Transport,BEDFORD BOROUGH COUNCIL,2000020178,-14517.24
Department for Transport,Department for Transport,29/11/2010,Secondments,Regional & Local Transport,BEDFORD BOROUGH COUNCIL,2000020178,14517.24
Department for Transport,Department for Transport,29/11/2010,Printing,Road & Vehicle Safety & Standards,TAURUS PRINT & DESIGN LTD,2000020179,1071
Department for Transport,Department for Transport,29/11/2010,Training,Finance & Estates ,CIPFA,2000020180,1465
Department for Transport,Department for Transport,29/11/2010,Web Design Services,Communication Directorate ,CENTRAL OFFICE OF INFORMATION,2000020185,13747.5
Department for Transport,Department for Transport,29/11/2010,Support Services,Aviation,CIVIL AVIATION AUTHORITY,2000020186,262500
Department for Transport,Department for Transport,29/11/2010,Management Consultancy,Aviation,CRANFIELD UNIVERSITY,2000020187,38729.8
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Information Management Directorate,ELAN COMPUTING LTD,2000020189,1596.18
Department for Transport,Department for Transport,29/11/2010,Research,Road & Vehicle Safety & Standards,AECOM LIMITED,2000020190,29797.05
Department for Transport,Department for Transport,29/11/2010,Research,Transform Licensing Logistics and Sponsorship,AECOM LIMITED,2000020190,1748
Department for Transport,Department for Transport,29/11/2010,Printing,Accident Investigating Branches,INTYPE LIBRA LTD,2000020192,1450
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,1650
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,1820
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,7431
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,1820
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,4863
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,3921
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,10619
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,JACOBS ENGINEERING U.K. LTD,2000020193,4547
Department for Transport,Department for Transport,29/11/2010,Data Supply - Transport Direct,Information Management Directorate,OAG WORLDWIDE LTD,2000020194,2062.13
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Transport Security,REED SPECIALIST RECRUITMENT LTD,2000020195,803.7
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Transport Security,REED SPECIALIST RECRUITMENT LTD,2000020195,803.7
Department for Transport,Department for Transport,29/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,SURVEY & MARKETING SERVICES LTD,2000020196,6800
Department for Transport,Department for Transport,29/11/2010,Management Consultancy,London and Road Demand Management,TDC SYSTEMS LIMITED,2000020198,1336.43
Department for Transport,Department for Transport,29/11/2010,Management Consultancy,London and Road Demand Management,TDC SYSTEMS LIMITED,2000020198,1491.07
Department for Transport,Department for Transport,29/11/2010,Management Consultancy,London and Road Demand Management,TDC SYSTEMS LIMITED,2000020198,2763.94
Department for Transport,Department for Transport,29/11/2010,Management Consultancy,London and Road Demand Management,TDC SYSTEMS LIMITED,2000020198,881.25
Department for Transport,Department for Transport,29/11/2010,Management Consultancy,London and Road Demand Management,TDC SYSTEMS LIMITED,2000020198,1326.57
Department for Transport,Department for Transport,29/11/2010,Research,Aviation,WSP DEVELOPMENT LTD,2000020199,4162.91
Department for Transport,Department for Transport,29/11/2010,Telephone charges,Accident Investigating Branches,VODAFONE LTD,2000020201,1479.02
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,DONCASTER MBC,2000020202,437200
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,LONDON BOROUGH OF LAMBETH,2000020203,67500
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,CITY OF WESTMINSTER,2000020204,91900
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020205,-2937.5
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020205,-2350
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020205,2726
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020205,2144.7
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020205,2726
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020205,2180.8
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,NOTTINGHAM CITY COUNCIL,2000020206,193000
Department for Transport,Department for Transport,29/11/2010,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CARLSON WAGONLIT TRAVEL,2000020207,579.7
Department for Transport,Department for Transport,29/11/2010,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000020207,2532.8
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,CHESHIRE EAST BOROUGH COUNCIL,2000020209,864432
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,LONDON BOROUGH OF ISLINGTON,2000020210,52200
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,LONDON BOR.OF WALTHAM FOREST,2000020211,109200
Department for Transport,Department for Transport,29/11/2010,Agency Staff Costs,Transform Licensing Logistics and Sponsorship,WINCANTON GROUP LTD,2000020212,5385.41
Department for Transport,Department for Transport,29/11/2010,Storage & Distribution,Accident Investigating Branches,CAMBERTOWN LIMITED,2000020213,3399.37
Department for Transport,Department for Transport,29/11/2010,Telephone charges,Accident Investigating Branches,ALTERNATIVE NETWORKS PLC,2000020215,1001.91
Department for Transport,Department for Transport,29/11/2010,Room Hire,Finance & Estates ,CITY INN WESTMINSTER,2000020217,800
Department for Transport,Department for Transport,29/11/2010,Other Current Grants to NDPBs (in budgets),Aviation,ROYAL HOUSEHOLD,2000020218,625000
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,HALTON BC,2000020219,169200
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,HARTLEPOOL BOROUGH COUNCIL,2000020220,108300
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,HERTFORDSHIRE CC,2000020221,1445900
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,SWINDON BC,2000020222,204200
Department for Transport,Department for Transport,29/11/2010,Capital Grants to LA (Metronet),London and Road Demand Management,GREATER LONDON AUTHORITY,2000020223,157500000
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,London and Road Demand Management,GREATER LONDON AUTHORITY,2000020223,72082000
Department for Transport,Department for Transport,29/11/2010,Current Grants to LAs within AEF/AEG,Regional & Local Transport,GATESHEAD MBC,2000020224,222300
Department for Transport,Department for Transport,29/11/2010,Car Hire and Leasing,Standalone Units,GOVERNMENT CAR & DESPATCH AGENCY,2000020225,2880
Department for Transport,Department for Transport,29/11/2010,Personal Development,Audit and Risk Assurance,NATIONAL SCHOOL OF GOVERNMENT,2000020226,895
Department for Transport,Department for Transport,29/11/2010,Personal Development,Transport Security,NATIONAL SCHOOL OF GOVERNMENT,2000020226,-930
Department for Transport,Department for Transport,29/11/2010,Training,Audit and Risk Assurance,NATIONAL SCHOOL OF GOVERNMENT,2000020226,895
Department for Transport,Department for Transport,29/11/2010,Services provided by OGDs,Road & Vehicle Safety & Standards,VEHICLE & OPERATOR SERVICES AGENCY,2000020227,73808.78
Department for Transport,Department for Transport,30/11/2010,Research,Regional & Local Transport,ATKINS LTD (MANAGEMENT CONSULTANTS),2000020279,23500
Department for Transport,Department for Transport,30/11/2010,Training,Accident Investigating Branches,ATKINS LTD (TRANSPORT PLANNING),2000020280,1150
Department for Transport,Department for Transport,30/11/2010,Computer equipment,Information Management Directorate,COMPUTACENTER (UK) LTD,2000020281,13187.79
Department for Transport,Department for Transport,30/11/2010,Computer equipment,Information Management Directorate,COMPUTACENTER (UK) LTD,2000020281,-3308.54
Department for Transport,Department for Transport,30/11/2010,Computer equipment,Information Management Directorate,COMPUTACENTER (UK) LTD,2000020281,-1506.59
Department for Transport,Department for Transport,30/11/2010,Computer equipment,Information Management Directorate,COMPUTACENTER (UK) LTD,2000020281,-8286.03
Department for Transport,Department for Transport,30/11/2010,Electricity,Finance & Estates ,EDF ENERGY,2000020283,2178.46
Department for Transport,Department for Transport,30/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020285,3876
Department for Transport,Department for Transport,30/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020285,641
Department for Transport,Department for Transport,30/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020285,1551
Department for Transport,Department for Transport,30/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,PARSONS BRINCKERHOFF LTD,2000020285,2013
Department for Transport,Department for Transport,30/11/2010,Secondments,Regional & Local Transport,SHEFFIELD CITY COUNCIL,2000020286,2595.96
Department for Transport,Department for Transport,30/11/2010,Secondments,Regional & Local Transport,SHEFFIELD CITY COUNCIL,2000020286,2616.94
Department for Transport,Department for Transport,30/11/2010,Transport Consultancy,Regional & Local Transport,STEER DAVIES & GLEAVE LTD,2000020287,30549.24
Department for Transport,Department for Transport,30/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,SURVEY & MARKETING SERVICES LTD,2000020288,5558
Department for Transport,Department for Transport,30/11/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,SURVEY & MARKETING SERVICES LTD,2000020288,5100
Department for Transport,Department for Transport,30/11/2010,Water,Finance & Estates ,THAMES WATER,2000020289,749.44
Department for Transport,Department for Transport,30/11/2010,First Aid,Human Resources,WORKBOX LIMITED,2000020290,1725
Department for Transport,Department for Transport,30/11/2010,Curr Grant to Priv Sect-Persons & NPISH,Environment and International,ENERGY SAVING TRUST,2000020294,363364.01
Department for Transport,Department for Transport,30/11/2010,Curr Grant to Priv Sect-Persons & NPISH,Environment and International,ENERGY SAVING TRUST,2000020294,357079
Department for Transport,Department for Transport,30/11/2010,Capital Grants to Local Authorities,Regional & Local Transport,NEXUS,2000020295,1142000
Department for Transport,Department for Transport,30/11/2010,Capital Grants to Local Authorities,Regional & Local Transport,WIGAN MBC,2000020296,186759.52
Department for Transport,Department for Transport,30/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020297,2350
Department for Transport,Department for Transport,30/11/2010,Agency Staff Costs,Finance & Estates ,MICHAEL PAGE INTERNATIONAL,2000020297,968.67
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000020298,1202.78
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,INE Group ,CARLSON WAGONLIT TRAVEL,2000020298,4737.26
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000020298,4376.86
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000020298,2013.02
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000020298,2939.94
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,Transport Security,CARLSON WAGONLIT TRAVEL,2000020298,3226.56
Department for Transport,Department for Transport,30/11/2010,Travel Expenses UK,Transport Security,CARLSON WAGONLIT TRAVEL,2000020298,2315.79
Department for Transport,Department for Transport,30/11/2010,Investigation Services,Accident Investigating Branches,AEA TECHNOLOGY - ENVIRONMENT,2000020299,3525
Department for Transport,Department for Transport,30/11/2010,Cap Grant to Priv Sect - Persons & NPISH,Environment and International,THE CARBON TRUST (BIOFUELS),2000020301,300000
Department for Transport,Department for Transport,30/11/2010,Curr Grant to Priv Sect-Persons & NPISH,Environment and International,LOW CARBON VEHICLE PARTNERSHIP,2000020302,55763
Department for Transport,Department for Transport (SSC),05/11/2010,Computer Equipment Service Charge,DFT Shared Services Centre,IBM UNITED KINGDOM LTD,2000286629,"24,344.13"
Department for Transport,Department for Transport (SSC),29/11/2010,Estates PFI Unitary Service Charge,DFT Shared Services Centre,TELEREAL TRILLIUM,2000323120,"53,461.81"
Department for Transport,Directly Operated Railways Limited,08/11/2010,Mobilisation cost,DOR Head office,East Coast Main Line Company,ARIN/00000982,"26,894.00"
Department for Transport,Driver and Vehicle Licensing Agency,01/11/2010,Non Stock Machine Consumables,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000314659,"99,495.04"
Department for Transport,Driver and Vehicle Licensing Agency,02/11/2010,Telephone charges,Information Services,BRITISH TELECOMMUNICATIONS PLC,2000318207,"142,573.06"
Department for Transport,Driver and Vehicle Licensing Agency,02/11/2010,Telephone Line Rental,Information Services,BRITISH TELECOMMUNICATIONS PLC,2000318207,"202,351.38"
Department for Transport,Driver and Vehicle Licensing Agency,02/11/2010,Telephone Line Rental,Operations,BRITISH TELECOMMUNICATIONS PLC,2000318207,"78,776.31"
Department for Transport,Driver and Vehicle Licensing Agency,02/11/2010,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000303914,"58,631.56"
Department for Transport,Driver and Vehicle Licensing Agency,03/11/2010,Live Running,Finance & Strategy,CABLE & WIRELESS COMMUNICATIONS,2000320321,"-62,710.25"
Department for Transport,Driver and Vehicle Licensing Agency,03/11/2010,Live Running,Finance & Strategy,CABLE & WIRELESS COMMUNICATIONS,2000320321,"281,678.00"
Department for Transport,Driver and Vehicle Licensing Agency,04/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000323115,"270,433.98"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Live Running,Finance & Strategy,CABLE & WIRELESS COMMUNICATIONS,2000325394,"55,707.00"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Computer Equipment Service Charge,Information Services,IBM UNITED KINGDOM LTD,2000286629,"72,211.26"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Infrastructure Maintenance,Finance & Strategy,IBM UNITED KINGDOM LTD,2000286629,"436,309.33"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000286629,"4,150,311.38"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Consultancy,Finance & Strategy,IBM UNITED KINGDOM LTD,2000286629,"60,981.84"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Consultancy,Finance & Strategy,IBM UNITED KINGDOM LTD,2000286629,"531,070.21"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Consultancy,Information Services,IBM UNITED KINGDOM LTD,2000286629,"578,651.00"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Consultancy,Information Services,IBM UNITED KINGDOM LTD,2000286629,"343,541.33"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000286629,"38,065.55"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000286629,"244,429.63"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Project Developments,Information Services,IBM UNITED KINGDOM LTD,2000286629,"751,837.08"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000295908,"32,597.49"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,IT Services  Running Costs,Operations,IBM UNITED KINGDOM LTD,2000295908,"29,037.93"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Postage Meters,Operations,PITNEY BOWES PURCHASE POWER,2000325323,"132,095.00"
Department for Transport,Driver and Vehicle Licensing Agency,05/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000325324,"179,801.62"
Department for Transport,Driver and Vehicle Licensing Agency,06/11/2010,Live Running,Operations,Experian Limited,2000294439,"44,604.21"
Department for Transport,Driver and Vehicle Licensing Agency,06/11/2010,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000295913,"33,148.32"
Department for Transport,Driver and Vehicle Licensing Agency,06/11/2010,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000290282,"30,043.42"
Department for Transport,Driver and Vehicle Licensing Agency,07/11/2010,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000295912,"37,012.36"
Department for Transport,Driver and Vehicle Licensing Agency,07/11/2010,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000295912,"37,125.86"
Department for Transport,Driver and Vehicle Licensing Agency,08/11/2010,Agents Fees,Operations,NSL LTD,2000294445,"26,927.09"
Department for Transport,Driver and Vehicle Licensing Agency,08/11/2010,Agents Fees,Operations,NSL LTD,2000294445,"1,058,638.58"
Department for Transport,Driver and Vehicle Licensing Agency,08/11/2010,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000292683,"170,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,09/11/2010,Courier Charges (including IDS),Operations,SECURE MAIL SERVICES LTD,2000305792,"45,501.51"
Department for Transport,Driver and Vehicle Licensing Agency,11/11/2010,Business Reply Service,Operations,ROYAL MAIL,2000334120,"37,941.34"
Department for Transport,Driver and Vehicle Licensing Agency,12/11/2010,Machinery Maintenance,Operations,BOWE SYSTEC LTD,2000303918,"600,188.32"
Department for Transport,Driver and Vehicle Licensing Agency,12/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000336172,"139,358.12"
Department for Transport,Driver and Vehicle Licensing Agency,12/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000336172,"303,738.65"
Department for Transport,Driver and Vehicle Licensing Agency,13/11/2010,Purchasing Card Charges,Finance & Strategy,BARCLAYCARD CARD PAYMENTS,2000299361,"1,084,659.28"
Department for Transport,Driver and Vehicle Licensing Agency,14/11/2010,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000303908,"34,122.85"
Department for Transport,Driver and Vehicle Licensing Agency,15/11/2010,Non-stock Printing Purchases,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000303902,"76,730.08"
Department for Transport,Driver and Vehicle Licensing Agency,15/11/2010,Printing Stock Balances,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000303902,"28,769.22"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Machinery Maintenance,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000339770,"38,821.75"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000307569,"25,298.63"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Management Consultancy,Information Services,DEPARTMENT FOR WORK & PENSIONS,2000305790,"63,841.00"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000303900,"33,959.07"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Small Software,Information Services,IBM UNITED KINGDOM LTD,2000303900,"200,473.90"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000309779,"36,958.88"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000309779,"34,081.85"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,IBM Stage Payments,Information Services,IBM UNITED KINGDOM LTD,2000314453,"36,039.90"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Agents Fees,Operations,SERCO GOVERNMENT SERVICES,2000305784,"79,571.39"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000303910,"58,409.16"
Department for Transport,Driver and Vehicle Licensing Agency,16/11/2010,Rent - L&B (non-PFI),Finance & Strategy,TELEREAL TRILLIUM,2000303910,"57,432.28"
Department for Transport,Driver and Vehicle Licensing Agency,17/11/2010,Machinery Maintenance,Operations,IBM UK LTD (EURO PAYMENTS),2000342041,"58,412.41"
Department for Transport,Driver and Vehicle Licensing Agency,18/11/2010,NI Agency Funding,Finance & Strategy,DRIVER VEHICLE LICENSING N.IRELAND,2000344834,"1,100,000.00"
Department for Transport,Driver and Vehicle Licensing Agency,18/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000344830,"171,934.76"
Department for Transport,Driver and Vehicle Licensing Agency,18/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000344830,"189,432.99"
Department for Transport,Driver and Vehicle Licensing Agency,20/11/2010,Agents Fees,Operations,NSL LTD,2000309785,"25,307.19"
Department for Transport,Driver and Vehicle Licensing Agency,22/11/2010,Financial Consultancy,Finance & Strategy,DEPARTMENT FOR WORK & PENSIONS,2000314462,"74,958.10"
Department for Transport,Driver and Vehicle Licensing Agency,25/11/2010,Postage Paid Imprest,Operations,ROYAL MAIL,2000355241,"226,619.39"
Department for Transport,Driver and Vehicle Licensing Agency,26/11/2010,Printing stock balances,Operations,3M SECURITY & PRINTING SYSTEMS LTD,2000318211,"28,769.22"
Department for Transport,Driver and Vehicle Licensing Agency,27/11/2010,Live Running,Operations,BANCTEC LTD,2000320330,"45,858.94"
Department for Transport,Driver and Vehicle Licensing Agency,27/11/2010,Telecom Equipment,Information Services,HONEYWELL CONTROL SYSTEMS LTD,2000320326,"38,716.88"
Department for Transport,Driver and Vehicle Licensing Agency,28/11/2010,Non-stock Printing Purchases,Operations,SECURA MONDE INTERNATIONAL LTD,2000323119,"34,195.81"
Department for Transport,Driver and Vehicle Licensing Agency,29/11/2010,Live Running,Operations,Experian Limited,2000342054,"44,604.21"
