DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|HS2 Ltd|26/11/2014|Agency|ACH|Pure Resourcing Solutions Ltd|042-02-0072045|579.09|EMP 01374 W/E 16/11/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|ACH|Pure Resourcing Solutions Ltd|048-02-0070674|687.05|EMP 013474 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|ACH|Pure Resourcing Solutions Ltd|048-02-0070675|1155.9|EMP 01357 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|ACH|Pure Resourcing Solutions Ltd|048-02-0070998|677.24|EMP 01422 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|ACH|Bryan & Armstrong Ltd|043-08-0070621|1500|EMP 01402 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|ACH|Pure Resourcing Solutions Ltd|048-02-0071557|539.83|EMP 01422 W/E  26/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|ACH|Pure Resourcing Solutions Ltd|048-02-0071558|1183.57|EMP 01357 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|ACH|Bryan & Armstrong Ltd|043-08-0070535|1500|EMP 01402 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|ACH|Office Angels Ltd|048-02-0070989|700|EMP 01318 W/E 22/08/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|ACI|Greythorn|043-08-0071469|9140|EMP 00635 W/E 12/10/2014 - 02/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|ACI|STR Ltd|042-02-0072046|2014|EMP 01471 W/E 16/11/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|ACI|STR Ltd|048-02-0071560|2014|EMP 01471 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCH|Morgan Law Partners LLP|043-08-0070544|3610|EMP 01058 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCH|Morgan Law Partners LLP|043-08-0071748|3610|EMP 01058 W/E 31/10/14 RD 06/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCI|Pinnacle Recruitment Ltd|043-08-0071896|4300|EMP 00342 W/E 09/11/14 RD 21/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCI|Pinnacle Recruitment Ltd|048-02-0070671|4300|EMP 00342 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCI|Pinnacle Recruitment Ltd|048-02-0071555|4300|EMP 00342 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NCI|Pinnacle Recruitment Ltd|048-02-0070996|4300|EMP 00342 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|07/11/2014|Agency|NCP|Rowsell Wright Limited|024-08-0070723|37386.25|Professional fees provided in 01/09/2014|Not Available
Department for Transport|HS2 Ltd|17/11/2014|Agency|NCP|Rowsell Wright Limited|031-08-0071023|33413.75|Professional fees provided in Oct 14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Touchwood Talent Ltd|043-08-0071904|1989|EMP 01463 W/E 07/11/1 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Green and Kassab Ltd|043-08-0070622|2340|EMP 01247 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Green and Kassab Ltd|043-08-0070623|4680|EMP 01273 W/E 19/10/2014 & 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Green and Kassab Ltd|048-02-0070661|8892|EMP 01174 W/E 19/10/2014 & 26/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Green and Kassab Ltd|048-02-0071528|6113.25|EMP 01427 W/E 19/10/2014 & 26/10/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NCP|Green and Kassab Ltd|043-08-0071329|2340|EMP 01273 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Green and Kassab Ltd|048-02-0071529|5974.31|EMP 01427 W/E 02/11/14 & 09/11/14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Green and Kassab Ltd|043-08-0071799|8190|EMP 01247 W/E 02/11, 09/11, 16/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Green and Kassab Ltd|043-08-0071800|2778.75|EMP 01427 W/E 15/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Green and Kassab Ltd|043-08-0071801|2340|EMP 01273 W/E 16/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|17/11/2014|Agency|NCP|Gardiner & Theobald LLP|031-08-0071039|30175|18 Nov - 31Oct14|Not Available
Department for Transport|HS2 Ltd|17/11/2014|Agency|NCP|Gardiner & Theobald LLP|031-08-0071041|27200|18th Nov2013 - 31st Oct 2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Michael Page|043-08-0070628|2900|EMP 01316 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NCP|Michael Page|048-02-0070978|812|EMP 01446 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NCP|Michael Page|048-02-0070979|3248|EMP 01446 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Michael Page|043-08-0070631|4060|EMP 01057 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NCP|Michael Page|048-02-0070980|3248|EMP 01447 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NCP|Michael Page|043-08-0070923|2900|EMP 00943 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NCP|Michael Page|043-08-0070917|4060|EMP 01057 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NCP|Michael Page|043-08-0070921|2900|EMP 01316 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NCP|Michael Page|043-08-0071339|2900|EMP 00943 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Michael Page|048-02-0071538|3248|EMP 01446 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NCP|Michael Page|043-08-0071334|4060|EMP 01057 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NCP|Michael Page|043-08-0071335|2900|EMP 013016 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Michael Page|048-02-0071539|3248|EMP 01446 W/E 16/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Michael Page|043-08-0071808|2320|EMP 01316 W/E  16/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Michael Page|043-08-0071809|2900|EMP 00943 W/E 16/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Michael Page|043-08-0071815|4060|EMP 01057 W/E 16/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|07/11/2014|Agency|NCP|Pricewaterhouse Coopers LLP|024-08-0070711|44000|EMP 940 & 944 09.04-08.06.14|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Bryan & Armstrong Ltd|043-08-0070563|907.72|EMP 01246 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Bryan & Armstrong Ltd|043-08-0070526|887.66|EMP 01246 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Bryan & Armstrong Ltd|043-08-0071444|917.75|EMP 01246 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Bryan & Armstrong Ltd|024-08-0071787|937.81|EMP 01246 w/e 07.11.14 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NCP|Bryan & Armstrong Ltd|043-08-0071916|902.7|EMP 01246 W/E14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NCP|Investigo Ltd|048-02-0070977|2925|EMP 01447 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Badenoch & Clark|048-02-0070588|3750|EMP 00603 w/e 03/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Badenoch & Clark|048-02-0070657|2875|EMP 01178 W/E 10/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCP|Badenoch & Clark|048-02-0070658|2250|EMP 00603 W/E 10/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Badenoch & Clark|043-08-0071436|3000|EMP 00603 W/E31/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCP|Badenoch & Clark|043-08-0071438|3750|EMP 00603 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071765|2875|EMP 01274 w/e 17.10.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071769|2875|EMP 01274 w/e 10.10.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071770|2875|EMP 01274 w/e 24.10.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071771|2875|EMP 01178 w/e 31.10.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071772|3750|EMP 00603 w/e 07.11.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071774|2875|EMP 01274 w/e 31.10.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCP|Badenoch & Clark|024-08-0071776|2875|EMP 01178 w/e 07.11.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|17/11/2014|Cont 484 - Gardiner&Theobald Supply Chain Secondees|NCP|Gardiner & Theobald LLP|031-08-0071040|22850|Supply chain management secondment-Work carried out in Jul14|Not Available
Department for Transport|HS2 Ltd|07/11/2014|Cont 484 - Gardiner&Theobald Supply Chain Secondees|NCP|Gardiner & Theobald LLP|024-08-0070706|27950|EMP 764,954 September 2014|Not Available
Department for Transport|HS2 Ltd|07/11/2014|Cont 484 - Gardiner&Theobald Supply Chain Secondees|NCP|Gardiner & Theobald LLP|024-08-0070709|20775|EMP 918 & 955 August 2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCS|Bryan & Armstrong Ltd|024-08-0071780|2750|EMP 01396 w/e 07.11.14 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCS|Bryan & Armstrong Ltd|024-08-0071782|3300|EMP 01354 w/e 07.11.14 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0070532|3300|EMP 01354 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0070534|2750|EMP 01396 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0070618|3300|EMP 01354 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0070619|2750|EMP 01396 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0071909|2750|EMP 01396 W/E 14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0071911|3300|EMP 01354 W/E 14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0071454|2640|EMP 01354 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCS|Bryan & Armstrong Ltd|043-08-0071456|2750|EMP 01396 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NCV|Bryan & Armstrong Ltd|043-08-0071917|3080|EMP 01232 W/E 14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCV|Bryan & Armstrong Ltd|043-08-0070562|4400|EMP 01232 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCV|Bryan & Armstrong Ltd|043-08-0070528|2860|EMP 01232 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCV|Bryan & Armstrong Ltd|043-08-0071442|880|EMP 01232 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCV|Greythorn|043-08-0071468|9000|EMP 01276 W/E 31/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCV|Bryan & Armstrong Ltd|024-08-0071788|2860|EMP 01232 w/e 07.11.14 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCV|Capita Resourcing Ltd|048-02-0070590|14000|EMP 01134 W/E 05/10/2014 - 26/10/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NCV|Odgers Berndtson|043-08-0070928|19402.5|EMP 01128 P/E 31/10/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NCV|STR Ltd|043-08-0071936|1828.5|EMP 01315 W/E 16/11/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCV|STR Ltd|043-08-0070555|3047.5|EMP 01315 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCV|STR Ltd|043-08-0071763|3047.5|EMP 01315 W/E 02/11/14 RD 12/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NCV|STR Ltd|043-08-0071354|3047.5|EMP 01315 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCV|Michael Page|043-08-0070629|948.51|EMP 01272 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NCV|Michael Page|043-08-0070632|995.02|EMP 01242 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NCV|Michael Page|043-08-0070919|1058.66|EMP 01243 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NCV|Michael Page|043-08-0070922|970.96|EMP 01272 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NCV|Michael Page|043-08-0071338|1052.87|EMP 01243 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NCV|Michael Page|043-08-0071336|987.8|EMP 01272 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCV|Michael Page|043-08-0071812|1041.3|EMP 01243 W/E 16/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NCV|Michael Page|043-08-0071811|1010.25|EMP 01272 W/E 16/1/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Morson International|048-02-0071545|3675|EMP 01468 W/E 07/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Morson International|048-02-0071546|4462.5|EMP 01465 W/E 07/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Morson International|048-02-0071547|7875|EMP 01462 W/E 31/10/2014 & 07/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Morson International|048-02-0071548|2100|EMP 01469 W/E 07/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Morson International|048-02-0071549|4462.5|EMP 01460 W/E 07/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDB|Morson International|042-02-0072096|4462.5|EMP 01460 W/E 14/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDB|Morson International|042-02-0072098|4462.5|EMP 01465 W/E 14/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDB|Morson International|042-02-0072099|3937.5|EMP 01462 W/E 14/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDB|Morson International|042-02-0072100|3675|EMP 01468 W/E 14/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Capita Resourcing Ltd|048-02-0071525|7155|EMP 01335 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Capita Resourcing Ltd|043-08-0071460|7155|EMP 01335 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDB|Capita Resourcing Ltd|043-08-0071461|6625|EMP 01362  W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDB|Capita Resourcing Ltd|048-02-0070591|7155|EMP 01335 w/e 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDB|Capita Resourcing Ltd|048-02-0070593|6625|EMP 01362 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDB|Capita Resourcing Ltd|048-02-0070659|7155|EMP 01335 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDB|Capita Resourcing Ltd|048-02-0070660|6625|EMP 01362 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDB|Capita Resourcing Ltd|043-08-0071920|13250|EMP 01362 W/E 09/11/14 & 16/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDC|Bryan & Armstrong Ltd|043-08-0071915|1925|EMP 01359 W/E 14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDC|Bryan & Armstrong Ltd|043-08-0071445|1925|EMP 01359 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDC|Bryan & Armstrong Ltd|043-08-0070527|1925|EMP 01359 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDC|Bryan & Armstrong Ltd|043-08-0070612|1925|EMP 01359* W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NDC|Bryan & Armstrong Ltd|024-08-0071786|1925|EMP 01359 w/e 07.11.14 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDC|Global Resourcing|043-08-0071470|20995|EMP 01331 W/E 01/10/14 - 31/10/14|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NDC|Morgan Law Partners LLP|043-08-0071933|3025|EMP 01156 W/E 14/11/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDC|Morgan Law Partners LLP|043-08-0070538|3025|EMP 01156 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NDC|Morgan Law Partners LLP|043-08-0071347|4235|EMP 01156 W/E 31/10/2014 & 07/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NDC|Talascend Ltd|043-08-0070558|6325|EMP 01255 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NDC|Talascend Ltd|043-08-0071903|6325|EMP 01225 W/E 09/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHI|Hays Office Support|043-08-0070536|988.96|EMP 01288 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NHI|Hays Office Support|043-08-0071331|920.93|EMP 01288 w/e31/10/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NHI|Hays Office Support|043-08-0071330|549.42|EMP 01288 w/e 07/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHI|Hays Office Support|043-08-0071939|915.69|EMP 01288 W/E 14/11/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHI|Michael Page|043-08-0070633|910.8|EMP 01289 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHI|Michael Page|048-02-0070669|773.37|EMP 01363 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NHI|Michael Page|043-08-0070920|841.5|EMP 01289 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NHI|Michael Page|048-02-0070986|718.84|EMP 01363 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NHI|Michael Page|048-02-0070981|743.63|EMP 01439 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NHI|Michael Page|048-02-0070982|1487.26|EMP 01439 W/E 19/10/2014 & 02/11/2014|Not Available
Department for Transport|HS2 Ltd|20/11/2014|Agency|NHI|Michael Page|043-08-0071341|881.1|EMP 01289 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NHI|Michael Page|048-02-0071534|718.84|EMP 01363 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHI|Michael Page|042-02-0072092|753.54|EMP 01363 W/E 16/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHI|Michael Page|043-08-0071817|920.7|EMP 01289 W/E 16/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHI|Michael Page|042-02-0072093|1295.26|EMP 01439 W/E 09/11 & 16/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHI|Reed Employment Plc|043-08-0070677|568.4|EMP 01257 w/e 10/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHI|Reed Employment Plc|043-08-0070678|649.6|EMP 01257 w/e 17/10/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NHI|Reed Employment Plc|043-08-0070934|761.25|EMP 01257 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHI|Reed Employment Plc|043-08-0071758|812|EMP 01257 W/E 31/10/14 RD 12/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHI|Reed Employment Plc|043-08-0071898|812|EMP 01257 W/E 07/11/14 RD 18/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHI|Adecco UK Ltd|042-02-0072038|804.75|EMP 01150 W/E01/08/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHI|Adecco UK Ltd|024-08-0071766|890.59|EMP 01204 w/e 07.11.14 Recd 18.11.14|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NHO|CJ Associates Limited|043-08-0071459|19375|EMP 00699 P/E 31/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHO|Alium Partners Limited|024-08-0071768|14868|EMP 00716 Oct 2014 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHP|STR Ltd|043-08-0070556|1062|EMP 01066 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHP|STR Ltd|043-08-0071762|1699.2|EMP 01066 W/E 12/11/14 12/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHP|Morgan Law Partners LLP|043-08-0071744|2799|EMP 00969 W/E 24/10/14 RD 06/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHS|Morgan Law Partners LLP|043-08-0071751|815.22|EMP 00826 W/E 31/10/14 RD 06/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHS|Morgan Law Partners LLP|043-08-0070545|2445.66|EMP 00826 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHS|Fusion People|043-08-0071797|3240|EMP 00770 W/E 07/11/14 RD 21/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NHS|Fusion People|043-08-0071466|3240|EMP 00770 W/E 31/10/2014|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NHS|Fusion People|043-08-0070910|3240|EMP 00770 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHS|Fusion People|043-08-0071921|2592|EMP 00770 W/E 14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|25/11/2014|Agency|NHS|Bryan & Armstrong Ltd|024-08-0071781|3540|Emp 01358 w/e 07.11.14 Recd 19.11.14|Not Available
Department for Transport|HS2 Ltd|13/11/2014|Agency|NHS|Bryan & Armstrong Ltd|043-08-0070906|2655|EMP 01422 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NHS|Bryan & Armstrong Ltd|043-08-0071455|3363|EMP 01358 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHS|Bryan & Armstrong Ltd|043-08-0070559|3540|EMP 01358 W/E 19/10/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHS|Bryan & Armstrong Ltd|043-08-0070533|2832|EMP 01358 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHS|Bryan & Armstrong Ltd|043-08-0071910|2832|EMP 01358 W/E 14/11/14 RD 25/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHY|Michael Page|048-02-0070670|723.8|EMP 01364 W/E 26/10/2014|Not Available
Department for Transport|HS2 Ltd|14/11/2014|Agency|NHY|Michael Page|048-02-0070984|575.07|EMP 01364 W/E 02/11/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHY|Michael Page|042-02-0072095|743.63|EMP 01364 W/E 16/11/14 RD 19/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NHY|Michael Page|048-02-0071537|733.71|EMP 01364 W/E 09/11/2014|Not Available
Department for Transport|HS2 Ltd|06/11/2014|Agency|NHY|Hays Office Support|048-02-0070595|879.08|EMP 01314 W/E 24/10/2014|Not Available
Department for Transport|HS2 Ltd|26/11/2014|Agency|NHY|Hays Office Support|043-08-0071938|816.28|EMP 01314 W/E 14/11/14 RD 24/11/2014|Not Available
Department for Transport|HS2 Ltd|21/11/2014|Agency|NHY|Hays Office Support|048-02-0071565|826.74|EMP 01314 W/E 31/10/2014|Not Available
