DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Highways Agency|15/06/2012|Lands Costs|MAJOR PROJECTS|EVERSHEDS LLP|526725|1237|MLA PRN2228 Invoice 91065332 Two Bridges title issue|CF10 5BT
Department for Transport|Highways Agency|15/06/2012|Lands Costs|MAJOR PROJECTS|MOUCHEL LIMITED|LOMD238185|721|HAL66666642//90106953|OL1 9LH
Department for Transport|Highways Agency|15/06/2012|Medical services payments|FINANCE & BUSINESS SERVICES|HEALTH MANAGEMENT LTD|526720|19810.5|Invoice 84150 Doc 405415 May12|BN8 5NN
Department for Transport|Highways Agency|15/06/2012|Meeting Room Hire|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|526329|120|Conference at the IBIS Hotel in Birmingham City Centre on 25/4/2012 xxxxx|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|526729|2777223.74|Invoice No. 30-35.0858, dated 1 June 2012|NW1 3AX
Department for Transport|Highways Agency|15/06/2012|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|MOTT MACDONALD GROUP LTD|526726|5197.58|Remote Access for M25 Tunnel SCADA (MMQ056)|CR0 2EE
Department for Transport|Highways Agency|15/06/2012|Publications & Printing|NETWORK SERVICES DIRECTORATE|DOCU FINISH SOLUTIONS LTD|526768|985|1815|#N/A
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|526761|12437.41|Inv No. 12006977 dated 22 May 2012. M62 J25 to 30 MMS. Atkins package order 1051 project director services 20/6/11 to 29/1/12|KT18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|526762|92953.55|Inv no. 12007572 dated 23 May 2012. M62 J25 to 30 MMS. Atkins  package order 1051 services 31/3/12 to 27/4/12|KT18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|526767|111912.02|Inv no.12009511 dated 6 June 2012. M62 J25 to 30 MMS. Atkins package order 1051 services 28/4/12 to 25/5/12|KT18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BALFOUR BEATTY CIVIL ENGINEERING LTD|526752|2541023.69|M4 J19-20 / M5 J15-17 HSR Cert Nr: 07 31 May 2012|RH1 1PQ
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|COLAS LTD|526757|1620.8|M25 1B to 3 - Colas Invoice I12A0150|RH10 4NF
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|526746|22610.73|Invoice 18976 for May 2012.|ME18 5NN
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN CARILLION JOINT VENTURE|526722|5353195.92|M1 J10-13 HSR 514446 Cert Nr:80 14 June 2012|LU5 6HP
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238182|870|00001014xxxxx|CF10 5BT
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|GENESYS TELECOMMUNICATIONS LTD|526753|11325.88|Rev 3 - Final Payment - A1 Dishforth - Barton - Southern Section - NRTS ID 00005 12/06/2012|GU14 7BF
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|SMITHS GORE|526734|745.15|DC0126|PE1 1QF
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|526724|644483.82|Apps and Certs Receipt - APC24085|WV1 4HY
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PEEK TRAFFIC LTD|526719|1853.81||RG24 8WZ
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SERCO LTD|526748|1463.56|A1 Dishforth to Barton Work Sections 2 & 3 Commissioning support|RG27 7FR
Department for Transport|Highways Agency|15/06/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|SERCO LTD|526749|5715.5|10-343-10 Commission A1(M) J50 to J51|RG27 7FR
Department for Transport|Highways Agency|15/06/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|COSTAIN CARILLION JOINT VENTURE|526722|501768.71|M1 J10-13 HSR 514446 Cert Nr:80 14 June 2012|LU5 6HP
Department for Transport|Highways Agency|15/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|526735|364457.58|Apps and Certs Receipt - APC24164|DN18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|526738|76410.79|Apps and Certs Receipt - APC24087|DN18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|526739|240557.69|Apps and Certs Receipt - APC24084|DN18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|526740|90614.97|Apps and Certs Receipt - APC24082|DN18 5BW
Department for Transport|Highways Agency|15/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BT OPENREACH (CIS) DIVERT/CONNECT|PWI/00006394|17597.79|VAT PAYMENT MISSED FROM PREVIOUS PWI FOR MARKS TEY RAIL BRIDGE A120 COGGESHALL ROADMARKS REROUTE ALL OPENREACH APPARATUS TO THE NORTHERN VERGE|S1 1BA
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632909|29321.96|WEST MIDS MAY 2012|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632910|23574.83|NORTH EAST MAY 2012|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632911|29316.56|NORTH WEST MAY 2012|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632912|39346.99|EAST MAY 2012|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632913|14713.07|EAST MIDS MAY 12|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632914|43226.57|SOUTH EAST MAY 2012|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|1018632915|23850.66|SOUTH WEST MAY 2012|SN5 6PS
Department for Transport|Highways Agency|15/06/2012|Travel - Air Domestic|MAJOR PROJECTS|NYS CORPORATE LIMITED|N732487|227.47|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Air Domestic|NETWORK DELIVERY & DEVELOPMENT|NYS CORPORATE LIMITED|N732487|505.17|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Air Domestic|NETWORK SERVICES DIRECTORATE|NYS CORPORATE LIMITED|N732487|480.24|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Air Overseas|NETWORK DELIVERY & DEVELOPMENT|NYS CORPORATE LIMITED|N732487|836.5|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Air Overseas|NETWORK SERVICES DIRECTORATE|NYS CORPORATE LIMITED|N732487|446.7|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Air Overseas|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N732487|714.15|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Air Overseas|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N732487|538.36|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - First|FINANCE & BUSINESS SERVICES|NYS CORPORATE LIMITED|N732487|461.29|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - First|NETWORK DELIVERY & DEVELOPMENT|NYS CORPORATE LIMITED|N732487|9.44|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|NYS CORPORATE LIMITED|N732487|17831.95|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|MAJOR PROJECTS|NYS CORPORATE LIMITED|N732487|9404.33|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|MAJOR PROJECTS|NYS CORPORATE LIMITED|N732487|2183.52|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|NYS CORPORATE LIMITED|N732487|22005.02|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|NYS CORPORATE LIMITED|N732487|482.7|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|NETWORK DELIVERY & DEVELOPMENT|NYS CORPORATE LIMITED|N732487|438.04|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|NYS CORPORATE LIMITED|N732487|16623.17|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|NETWORK SERVICES DIRECTORATE|NYS CORPORATE LIMITED|N732487|15746.75|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N732487|9367.09|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N732487|2757.37|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|15/06/2012|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N732487|224.96|RAIL BOOKINGS 01/05/2012-31/05/2012|YO10 5BR
Department for Transport|Highways Agency|16/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|526770|193681.09|Apps and Certs Receipt - APC24245|DN18 5BW
Department for Transport|Highways Agency|16/06/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|526771|42753.38|Apps and Certs Receipt - APC24102|DN18 5BW
Department for Transport|Highways Agency|18/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238017|1190|HAL00012435/UNKNOWN O/91070702|CF10 5BT
Department for Transport|Highways Agency|18/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238194|772.8|HAL00005167/xxxxx/91024321|CF10 5BT
Department for Transport|Highways Agency|18/06/2012|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238203|1094.2|HAL00008837//91070362|CF10 5BT
Department for Transport|Highways Agency|18/06/2012|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ALLSTAR BUSINESS SOLUTIONS|90227767|-780.5|HO REBATE PAYMENT FOR ARVAL FUEL VOLUME - MAY 12|SN5 6PS
Department for Transport|Highways Agency|19/06/2012|Audit Fees - Non Notional|FINANCE & BUSINESS SERVICES|KPMG LLP|526917|103000|Internal Audit Review of Managing Agent Contractors:small Works Schemes - Total costs #103,000 excluding VAT|#N/A
Department for Transport|Highways Agency|19/06/2012|Call costs - Public Network|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|526860|5989.62|Acc. VP76982270 // Doc. 405472 // #5989.62|DH98 1BT
Department for Transport|Highways Agency|19/06/2012|Call costs - Public Network|FINANCE & BUSINESS SERVICES|GLOBAL CROSSING (UK) TELECOMMUNICATIONS LIMITED|526848|1283.96|Bristol TQH PSTN call charges - May 2012|RG24 8NA
Department for Transport|Highways Agency|19/06/2012|CM - Compensation / Variation Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526846|136526.78|Apps and Certs Receipt - APC24375|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|NORFOLK COUNTY COUNCIL|526918|17983.33|Invoice 1234367 = 2011/12 Trunk Road Signal Maintenance and Administration charge|#N/A
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526845|34533|Apps and Certs Receipt - APC24466|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526847|1442665.01|Apps and Certs Receipt - APC24465|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526924|306744.71|Apps and Certs Receipt - APC22988|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526884|994057.67|Apps and Certs Receipt - APC23347|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526798|26172.6|Apps and Certs Receipt - APC23380|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526801|68722.2|Apps and Certs Receipt - APC23564|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526802|2.31|Apps and Certs Receipt - APC23566|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526804|1236503.93|Apps and Certs Receipt - APC23567|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|526920|9380.74|Invoice 60217288-47 HA Spatial Planning Arrangement East of England 2011-15 PIN:523821 Date 14/06/12|AL1 3ER
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|526921|2220.05|Invoice 60217288-45 PIN 523822 HA Spatial Planning Arrangement East of England 2011-15 Date 14/06/12|AL1 3ER
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AECOM|526922|19366.22|Invoice 60217288-44 HA Spatial Planning Arrangement East of England 2011-15 PIN: 523820 Dates 18/04/12-25/05/12|AL1 3ER
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526923|24907.03|Apps and Certs Receipt - APC22987|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|579540.68|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|HERTFORDSHIRE COUNTY COUNCIL|526814|655|Accident Data for Oct-Dec 2011 15/5/12. 55 x #11 + #50 processing charge:|#N/A
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|526775|106252.79|Invoice 90106395 May 12|AL2 2DQ
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|526815|62750.67|Invoice 90105398 April 12|AL2 2DQ
Department for Transport|Highways Agency|19/06/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|526832|8030.98|Invoice 90105326 April 12|AL2 2DQ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|525711|-1456.26|Payment for May 2012|AL1 3ER
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|525712|-1233.17|Payment for May 2012|AL1 3ER
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|525920|-1568.29|Payment for May 2012|AL1 3ER
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|511525|-2264.76|Apps and Certs Receipt - APC11009|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526781|18122.17|Apps and Certs Receipt - APC24284|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526782|22983.22|Apps and Certs Receipt - APC24265|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|524256|-827|Apps and Certs Receipt - APC19488|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|525558|-18838.68|Apps and Certs Receipt - APC21505|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|525559|-53857.2|Apps and Certs Receipt - APC21505|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526885|206067.61|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|83394.17|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|77.53|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|225.51|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|1786.25|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|58908.8|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|148650.91|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|351.6|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526886|10607.42|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526887|174.23|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526887|35607.63|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526887|800.66|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526887|353.7|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526887|35813.19|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526887|169829.81|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526889|3960.02|Apps and Certs Receipt - APC23367|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|464112|-14188.98|Apps & Certs - March 2010|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|516742|-4623.43|Apps and Certs Receipt - APC12979|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|517937|-5180.1|Apps and Certs Receipt - APC13851|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521663|-19898.64|Apps and Certs Receipt - APC16791|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526802|4187.7|Apps and Certs Receipt - APC23566|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526805|8514.29|Apps and Certs Receipt - APC23568|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526806|37210.54|Apps and Certs Receipt - APC23570|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526897|44702.34|Apps and Certs Receipt - APC23528|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|526897|10024.81|Apps and Certs Receipt - APC23528|BS32 4SR
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|526919|1601|Charges for professional work to 31/5/12 for London Gateway Shell Haven M25|WC2B 4TS
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK SERVICES DIRECTORATE|BRITISH STANDARDS INSTITUTION (BSI)|526864|56372.16|for invoice no 93627244/2000 and credit note 9363108/2000|W4 4AL
Department for Transport|Highways Agency|19/06/2012|Contractors Costs|NETWORK SERVICES DIRECTORATE|TREASURY SOLICITOR|526780|615|est for June|WC2B 4TS
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526923|18455.53|Apps and Certs Receipt - APC22987|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526924|17297.14|Apps and Certs Receipt - APC22988|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526925|1708.67|Apps and Certs Receipt - APC22989|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|526928|1051.47|Apps and Certs Receipt - APC22984|OX4 4DQ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|525558|-5938.22|Apps and Certs Receipt - APC21505|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|525559|-41636.15|Apps and Certs Receipt - APC21505|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|525559|-154387.02|Apps and Certs Receipt - APC21505|DL1 1TJ
Department for Transport|Highways Agency|19/06/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|526885|274915.34|Apps and Certs Receipt - APC23367|DL1 1TJ
