DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|MCA|20/05/2014|Waste Disp/Refuse Collection|Asset Management|OCS GROUP UK LIMITED|584560|898.97|Waste Services|M16 9SD
Department for Transport|MCA|20/05/2014|Oil|Asset Management|SCOTTISH FUELS|584878|1012.1|Gasoil Class D|FK5 4RB
Department for Transport|MCA|20/05/2014|Technical Advice|Office Of Chief Executive|COMMISSIONERS OF THE INLAND REVENUE|584700|1485.7|Non Ex Directors Tax|CF14 5FN
Department for Transport|MCA|20/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|ANS GROUP|584826|1502.47|Cgoc Equipment|M15 6SY
Department for Transport|MCA|20/05/2014|Agency Staff|Shared Services|NETWORKERS RECRUITMENT SERVICES LTD|584854|1614.38|W/E 11/05/14|BR1 1HP
Department for Transport|MCA|20/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|584840|1643.47|W/E 11/205/14|EC4Y 8AX
Department for Transport|MCA|20/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|584841|1643.47|W/E 11/05/14|EC4Y 8AX
Department for Transport|MCA|20/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|584837|1866.48|W/E 11/05/14|EC4Y 8AX
Department for Transport|MCA|20/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|584838|1866.48|W/E 4/05/14|EC4Y 8AX
Department for Transport|MCA|20/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|584839|2054.34|W/E 4/5/14|EC4Y 8AX
Department for Transport|MCA|20/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|COMPUTACENTRE (UK) LTD|584830|2248.71|Ops Pc Cables|AL10 9TW
Department for Transport|MCA|20/05/2014|Radio Licence Fees|Information & Comms Technology|OFCOM (FOR NAVAIDS/RADAR)|584914|2343.6|Point To Point|SE1 9HA
Department for Transport|MCA|20/05/2014|Software Licences - Asset Reg|Information & Comms Technology|FORTEK COMPUTERS T/A CAPITA|584916|2700|Vision 4 Functionality Demo|PO12 1HY
Department for Transport|MCA|20/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|ANS GROUP|584822|2880|Cgoc Cables|M15 6SY
Department for Transport|MCA|20/05/2014|Contract Cleaning|Asset Management|SERVICEMASTER CLEAN CANTERBURY/ASHFORD|584553|3567.81|Cleaning Dover|ME13 8UP
Department for Transport|MCA|20/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|ANS GROUP|584824|7512.36|Cgoc Equipment|M15 6SY
Department for Transport|MCA|20/05/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|584900|9504.38|#|AB21 0NT
Department for Transport|MCA|20/05/2014|Helicopters - Shetland|Asset Management|BRISTOW HELICOPTERS LIMITED|584902|9727.45|#|AB21 0NT
Department for Transport|MCA|20/05/2014|Software Maintenance|Information & Comms Technology|ACTICA CONSULTING LTD|584272|13095|It Health Check Blue Light|GU2 7RF
Department for Transport|MCA|20/05/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|SYSTEMS UP|584832|15449.32|4 Days March 19 Days Ap|SE1 8UL
Department for Transport|MCA|20/05/2014|Survey Of Richard Montgomery|Hm Coastguard|MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT|584870|30613.66|Richard Montgomery Survey Work|L2 3YL
Department for Transport|MCA|20/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|ANS GROUP|584908|40736.42|Cgoc|M15 6SY
Department for Transport|MCA|20/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|ANS GROUP|584911|155023.2|Cgoc|M15 6SY
Department for Transport|MCA|20/05/2014|Smart Grants - Mca|Seafarer Services|RICARDO-AEA LTD|584866|1209271|April 14 Smart|OX11 0QR
Department for Transport|MCA|21/05/2014|Gas|Asset Management|CORONA ENERGY|584619|902.98|Gas Charges - Spring Place Apr|WD17 1JW
Department for Transport|MCA|21/05/2014|Planned Maintenance Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|584281|995.28|Ascot Sub - Remove/Replace Bar|G72 0FT
Department for Transport|MCA|21/05/2014|Courier Costs, Non Royal Mail|Asset Management|DPD|584279|1066.53|Courier Charges S/P To 09/05/1|BS2 8AP
Department for Transport|MCA|21/05/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|585021|1202.12|Own Fleet Fuel Apr 14|SN5 6PS
Department for Transport|MCA|21/05/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|585023|1301|Own Fleet Fuel Apr 14|SN5 6PS
Department for Transport|MCA|21/05/2014|Uniforms - Regular|Asset Management|MILLER RAYNER LTD|585018|8624.58|Uniform|SO14 3EW
Department for Transport|MCA|21/05/2014|Call Charges|Asset Management|BT PLC|584282|13255.2|Phone Charges/Line Rental S/P|NE82 6AA
Department for Transport|MCA|21/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|SOUTHAMPTON CITY COUNCIL|585007|45790|National Non-Dom Rates - June|SO14 7LF
Department for Transport|MCA|22/05/2014|Agency Staff|Shared Services|REED EMPLOYMENT PLC|585090|527.76|W/E 9/05/14|SW20 0BA
Department for Transport|MCA|22/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|TORRIDGE DISTRICT COUNCIL|585014|527.78|Hartland Rates 1/4/14-1/4/15|EX39 2HT
Department for Transport|MCA|22/05/2014|Gas|Asset Management|CORONA ENERGY|584917|540.58|04/05-14 Gas Po13 9nr|WD17 1JW
Department for Transport|MCA|22/05/2014|Agency Staff|Shared Services|REED EMPLOYMENT PLC|585089|540.96|W/E 09/05/14|SW20 0BA
Department for Transport|MCA|22/05/2014|Gas|Asset Management|CORONA ENERGY|584901|674.58|04/05-14 Gas Co14 8py|WD17 1JW
Department for Transport|MCA|22/05/2014|Agency Staff|Shared Services|BARNA SHIELDS|581715|692.1|W/E 28/03/14|SO14 1JU
Department for Transport|MCA|22/05/2014|Other Telecom Equipment Rental|Business Delivery (S&I)|SERVO LIMITED|585010|737.71|Hardware Maintenance|WF17 9LU
Department for Transport|MCA|22/05/2014|Agency Staff|Office Of Chief Executive|BADENOCH & CLARK|585088|1197.96|W/R 02/05/14|EC4V 4BG
Department for Transport|MCA|22/05/2014|Planned Maintenance Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|585045|1331.48|Reactive Work March 14 Western|G72 0FT
Department for Transport|MCA|22/05/2014|Oil|Asset Management|HALL FUELS|585095|2599.63|Uls Gas Oil|SN15 5DN
Department for Transport|MCA|22/05/2014|Prop Consultants Lump Sum Fees|Asset Management|PARSONS BRINCKERHOFF Ltd|584934|2618|Reactive Works Eastern|NE4 7YQ
Department for Transport|MCA|22/05/2014|Medals|Hm Coastguard|THE ROYAL MINT|585038|7524|C/G Long Services/Good Conduct|CF72 8YT
Department for Transport|MCA|22/05/2014|M&E Contracts|Asset Management|CARILLION PLANNED MAINTENANCE|584926|8804.77|Service Works 01/03-31/03|G72 0FT
Department for Transport|MCA|22/05/2014|Survey Of Richard Montgomery|Hm Coastguard|NET SURVEY Ltd|585040|17100|Routine Re-Survey 2013|OX16 2SB
Department for Transport|MCA|23/05/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|585122|73032.3|#|AB21 0NT
Department for Transport|MCA|23/05/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|585122|158911.9|#|AB21 0NT
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|ARQIVA|585238|522.8|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Legal Fees Property - Non Asse|Asset Management|BLAKE LAPTHORN  TARLO LYONS|585203|540|Lizard Rs Interim Statute Invo|SO53 3LG
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585240|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585243|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585248|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585252|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585257|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585266|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585270|546|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Non-Technical Training|Human Resources|HIGHWAYS AGENCY|585369|550|Other Admin A In A|B1 1RN
Department for Transport|MCA|28/05/2014|Agency Staff|Human Resources|SPRING TECHNOLOGY|585006|559.94|W/E 27/04/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Purchase Coast Rescue Equip|Asset Management|CFM SERVICES|585290|573.12|Razor Hand Torch X 24|GL12 7JH
Department for Transport|MCA|28/05/2014|Rent|Asset Management|DRON & WRIGHT CLIENT ACCT|585292|583.33|Rent In Advance 1/6/14-30/6/14|EC4N 6HL
Department for Transport|MCA|28/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|CORNWALL COUNCIL|585382|585|Falmouth 1/4/14-31/03/15|TR14 8ZQ
Department for Transport|MCA|28/05/2014|Surveyor Training|Business Delivery (S&I)|SOUTH TYNESIDE COLLEGE|585282|600|Mca Psc & Rb Fee|NE34 6ET
Department for Transport|MCA|28/05/2014|Rent|Asset Management|GWYNEDD COUNCIL|585278|612.5|Rent In Advance 24/6/14-28/9/1|LL55 1BN
Department for Transport|MCA|28/05/2014|Safety Testing Of Rescue Equip|Asset Management|SURVITEC|585250|621.71|Safety Testing Lifejackets|DN41 8DY
Department for Transport|MCA|28/05/2014|Agency Staff|Human Resources|CLUETT REEVE LTD|585291|648.24|W/E 18/05/14|SO31 7GH
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|MIDWINTERS PROPERTIES LTD|585213|666|Rent In Adv. 24/6/14-28/9/14|BH3 7HG
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|ARQIVA|585242|669.4|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|CORNWALL COUNCIL|585381|695.6|Rates 1/4/14-31/03/15 St Agnes|TR14 8ZQ
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ASHTENNE|585222|700|Rent In Advance 24/6/14-28/9/1|PR7 7NA
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|COMMERCIAL PROPERTY INVESTMENTS|585232|700|Rent In Advance 24/06/14-28/09|CO15 5AH
Department for Transport|MCA|28/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|DUMFRIES & GALLOWAY COUNCIL|585386|706.5|1/4/14-31/3/15 Portling C/G|DG1 2HP
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585254|720|Landlords Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585262|720|Landlords Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585279|725|Rent In Advance 24/6/14-28/9/1|xxxxxx
Department for Transport|MCA|28/05/2014|Agency Staff|Human Resources|SPRING TECHNOLOGY|585009|746.59|W/E 11/05/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Planned Maintenance Under #5k|Asset Management|WELDING ENGINEERS (GLASGOW) LTD|585347|760|Service Industrial Doors|G32 7RF
Department for Transport|MCA|28/05/2014|Rent|Asset Management|CAPITA PROPERTY AND INFRASTUCTURE LTD|585339|769.33|Depreciation Charges 1/4/14-30|EH1 3DX
Department for Transport|MCA|28/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|NORTH SOMERSET DISTRICT COUNCIL|585383|777.15|Clevedon C/G  1/4/14-31/3/15|BS23 1YY
Department for Transport|MCA|28/05/2014|Rent|Asset Management|FAIRWAY LANDSCAPES SPORTING SURFACES|585304|820|Rent In Advance 21/5/14-20/08/|PL26 6RJ
Department for Transport|MCA|28/05/2014|Printing Services|Maritime Services Bu|WILLIAM LEA LTD|581673|842.16|Ncr Pads Msf1721/1902|NR3 1PD
Department for Transport|MCA|28/05/2014|Safety Testing Of Rescue Equip|Asset Management|SURVITEC|585267|899.76|Safety Testing Lifejackets|DN41 8DY
Department for Transport|MCA|28/05/2014|C Poll/Salvage Storage & Maint|Hm Coastguard|BRAEMAR HOWELLS|585419|911.57|Equipment Sales April 14|SA73 3AQ
Department for Transport|MCA|28/05/2014|Agency Staff|Human Resources|SPRING TECHNOLOGY|582401|933.24|W/E 6/4/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Agency Staff|Human Resources|SPRING TECHNOLOGY|585004|933.24|W/E 18/05/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Agency Staff|Human Resources|SPRING TECHNOLOGY|585008|933.24|W/E 4/5/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|ARQIVA|585244|937.6|Annual Rent 1/4/14-31/3/14|SO21 2QA
Department for Transport|MCA|28/05/2014|Gas|Asset Management|CORONA ENERGY|585258|970.73|Marine House Apr-May 14|WD17 1JW
Department for Transport|MCA|28/05/2014|Rent|Asset Management|FVR (UK) LTD|585228|987.5|Rent In Advance 1/4/14-30/6/14|TF11 9JB
Department for Transport|MCA|28/05/2014|Surveyor Training|Business Delivery (S&I)|xxxxxx|585283|990|Fee  Sso 26-28/5/14|xxxxxx
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585327|1000|Rent In Advance 24/6/14-23/6/1|xxxxxx
Department for Transport|MCA|28/05/2014|Safety Testing Of Rescue Equip|Asset Management|CASELLA|585311|1015|Calibration Sound Meter X 2|MK42 7JY
Department for Transport|MCA|28/05/2014|Rent|Asset Management|COOK & MOORE PROPERTY MANAGEMENT|585225|1050|Rent In Advance 24/6/14-28/9/1|NR31 6PX
Department for Transport|MCA|28/05/2014|Rent|Asset Management|SWALE BOROUGH COUNCIL|585235|1075|Rent In Advance 24/6/14-28/9/1|ME10 3HT
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|ARQIVA|585247|1079|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Agency Staff|Shared Services|MICHAEL PAGE|585289|1080|W/E 18/05/14|KT15 2QW
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|ARQIVA|585259|1136.8|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Service Charges|Asset Management|CB RICHARD ELLIS|585328|1140.55|Balancing S/C 1/1/13-31/12/13|G2 7EZ
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|COLLIER & MADGE|585206|1155|Rent In Advance 24/6/14-28/9/1|W1H 7AL
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585329|1165.97|Rent In Advance 10/06/14-09/06|xxxxxx
Department for Transport|MCA|28/05/2014|Oil|Asset Management|REARO SUPPLIES LTD|585426|1188.19|Bulk Gas|ZE1 0NA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|MOSTYN ESTATES LTD|585276|1250|Rent In Advance  25/6/14-29/9/|LL30 1YP
Department for Transport|MCA|28/05/2014|Exercises & Training|Hm Coastguard|CALDER CONFERENCES|585406|1257.25|Day Delegate Pack Gps Fee|LS16 6RF
Department for Transport|MCA|28/05/2014|Prop Consultants Lump Sum Fees|Asset Management|PARSONS BRINCKERHOFF Ltd|585373|1274.4|Professional Fees Reactive Wor|NE4 7YQ
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|SUTTON HARBOUR COMPANY|585303|1275|Rent In Advance 24/6/14-28/9/1|PL4 ORA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|SOUTH WALES FIRE AND RESCUE SERVICE|585219|1286.4|S/C In Advance 24/6/14-28/9/14|CF72 8LX
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585234|1387.5|Rent In Advance 24/6/14-28/9/1|xxxxxx
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585204|1468.97|Rent In Advance 24/6/14-28/9/1|xxxxxx
Department for Transport|MCA|28/05/2014|Electricity|Asset Management|AIRTRICITY ENERGY SUPPLY (NI) LTD|585343|1528.82|Bangor 31/03-30/04/14|BT2 7AF
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585236|1562.5|Rent In Advance 24/6/14-28/9/1|xxxxxx
Department for Transport|MCA|28/05/2014|Agency Staff|Finance|VENN GROUP LTD|585408|1635.78|W/E 18/05/14|WC2R 0AA
Department for Transport|MCA|28/05/2014|Vat On Rents|Asset Management|ARQIVA|585239|1636.6|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|585391|1643.47|W/E 20/04/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|CORNWALL COUNCIL|585380|1695.6|Rates 14/14-31/03/15|TR14 8ZQ
Department for Transport|MCA|28/05/2014|Rent|Asset Management|HSP BUILDING LTD|585326|1750|Rent In Advance 24/6/14-23/9/1|TQ9 5NJ
Department for Transport|MCA|28/05/2014|Rent|Asset Management|SOUTH WALES FIRE AND RESCUE SERVICE|585218|1750|Rent In Adv. 24/6/14-28/9/14|CF72 8LX
Department for Transport|MCA|28/05/2014|Dispersant Storage & Maint|Hm Coastguard|BRAEMAR HOWELLS|585418|1773.39|Dispersant 1/5-30/05/14|SA73 3AQ
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585269|1799|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585272|1800|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|QUAY MARINAS LTD (PORTISHEAD SITE)|585294|1890|Rent In Adv. 24/6/14-28/9/14|BS20 7DF
Department for Transport|MCA|28/05/2014|Rent|Asset Management|WYKELAND PROPERTIES LIMITED|585205|1912.5|Rent In Advance 24/6/14-28/9/1|HU1 1UU
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585260|1914|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Medals|Hm Coastguard|THE ROYAL MINT|585389|1920|100 Medal Clasp Long Service|CF72 8YT
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585295|1962.5|Rent In Advance 24/6/14-28/9/1|xxxxxx
Department for Transport|MCA|28/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|585323|2054.34|W/E 18/05/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|585325|2054.34|W/E 18/05/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Telecoms Pws|Information & Comms Technology|BRITISH TELECOMMUNICATIONS PLC|585372|2056.47|Bt One Edgeley May 14|DH98 1BT
Department for Transport|MCA|28/05/2014|Rent|Asset Management|DUCHY OF CORNWALL|585301|2129.5|Rent In Advance 24/6/14-28/9/1|TR21 0LS
Department for Transport|MCA|28/05/2014|Rent|Asset Management|xxxxxx|585212|2150|Rent In Adv. 24/6/14-28/9/14|xxxxxx
Department for Transport|MCA|28/05/2014|Service Charges|Asset Management|COLLIER & MADGE|585207|2169.14|S/C On Account 24/6/14-28/9/14|W1H 7AL
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ESTERRE LIMITED|585221|2187.5|Rent In Advance 24/6/14-28/9/1|WR5 2ZX
Department for Transport|MCA|28/05/2014|Rent|Asset Management|THE D & M PENSION & LIFE ASSURANCE SCHEME|585209|2250|Rent In Adv. 24/6/14-28/9/14|NR13 6PT
Department for Transport|MCA|28/05/2014|Rent|Asset Management|MERLIN ENTERTAINMENTS (BLACKPOOL) LTD|585231|2260.34|Rent In Advance 1/1/14-31/12/1|FY4 1EW
Department for Transport|MCA|28/05/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|585321|2333.1|W/E 18/05/14|EC4Y 8AX
Department for Transport|MCA|28/05/2014|Exhibitions And Demonstrations|Office Of Chief Executive|NATIONAL BOAT SHOWS LIMITED|585359|2398.56|Stand @ Soton Boatshow|TW20 8BF
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585249|2400|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585255|2400|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585264|2400|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|SALTERNS ESTATE TENBY|585336|2400|Rent In Advance 1/6/14-14/03/1|SA71 4JS
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585238|2614|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|MAJORACRE|585237|2925|Rent In Advance 24/6/14-28/9/1|CT6 5NQ
Department for Transport|MCA|28/05/2014|Rent|Asset Management|MIDWINTERS PROPERTIES LTD|585213|3330|Rent In Adv. 24/6/14-28/9/14|BH3 7HG
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585242|3347|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|COMMERCIAL PROPERTY INVESTMENTS|585232|3500|Rent In Advance 24/06/14-28/09|CO15 5AH
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585244|4688|Annual Rent 1/4/14-31/3/14|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585247|5395|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585259|5684|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|COLLIER & MADGE|585206|5775|Rent In Advance 24/6/14-28/9/1|W1H 7AL
Department for Transport|MCA|28/05/2014|Rent|Asset Management|SUTTON HARBOUR COMPANY|585303|6375|Rent In Advance 24/6/14-28/9/1|PL4 ORA
Department for Transport|MCA|28/05/2014|Rent|Asset Management|ARQIVA|585239|8183|Annual Rent 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|28/05/2014|Radio Licence Fees|Information & Comms Technology|AIRWAVE SOLUTIONS LTD|585368|8377.47|Airwave X20 Handsets X5 Fixed|SL1 1YP
Department for Transport|MCA|28/05/2014|Telecoms Pws|Information & Comms Technology|BRITISH TELECOMMUNICATIONS PLC|585374|10528.17|Duf May 2014|DH98 1BT
Department for Transport|MCA|28/05/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|ARQIVA|585394|16608.96|We 18/05/14|SO21 2QA
Department for Transport|MCA|28/05/2014|Other Prosecution Costs|Office Of Chief Executive|xxxxxx|585281|17400|#|xxxxxx
Department for Transport|MCA|28/05/2014|Software Maintenance|Information & Comms Technology|SOFTCAT LTD|585395|25467.05|Presenter & Connect Support|SL7 1TB
Department for Transport|MCA|28/05/2014|Call Charges|Future Programmes & Support|BRITISH TELECOM|585363|26185.89|Phone Foe Wales & West Region|DH98 1BT
Department for Transport|MCA|28/05/2014|C Poll/Salvage Storage & Maint|Hm Coastguard|BRAEMAR HOWELLS|585416|29640.47|Stockpile Store 4/5-3/6/14|SA73 3AQ
Department for Transport|MCA|28/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|ANS GROUP|585398|36788.64|Cgoc Rack Apc Ups|M15 6SY
Department for Transport|MCA|28/05/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|CARDIFF COUNTY COUNCIL|585377|41151|1/4/14-31/3/15 Rates|CF10 3WD
Department for Transport|MCA|28/05/2014|Civil Hydrographic Work|Navigation Safety|NET SURVEY Ltd|585365|48500.4|Hi1424 North Hinder -Dwr|OX16 2SB
Department for Transport|MCA|28/05/2014|Telecoms Pws|Information & Comms Technology|BT GLOBAL SERVICES|585417|116178.61|Navtex 01/04/14-31/03/15|NW9 6LB
Department for Transport|MCA|28/05/2014|Telecoms Pws|Information & Comms Technology|BTDFTS|585413|124123.95|Dfts Pw May 2014|PR1 1BA
Department for Transport|MCA|28/05/2014|Civil Hydrographic Work|Navigation Safety|GARDLINE GEOSURVEYS LTD|585364|154014.4|Civil Hydrography Programme|NR30 3NG
Department for Transport|MCA|29/05/2014|Rent|Asset Management|HIGHLAND & ISLAND AIRPORTS LTD|585496|-46095.72|Refund Of Rent Gaydon Hangar|IV1 2JB
Department for Transport|MCA|29/05/2014|Purchase Coast Rescue Equip|Asset Management|SAFEQUIP|585480|-15000|Overpaid Inv 28302|FK10 2PB
Department for Transport|MCA|29/05/2014|Rent|Asset Management|CONWY COUNTY BOROUGH COUNCIL|585497|-4090|Rent Refund Great Orme Rs|LL32 8DU
Department for Transport|MCA|29/05/2014|Oil|Asset Management|HALL BROS (FUELS)  Ltd|585492|-2689.51|Wrong Supplier Paid|YO15 3QY
Department for Transport|MCA|29/05/2014|Oil|Asset Management|HALL BROS (FUELS)  Ltd|585493|-1365.84|Wrong Supplier Paid|YO15 3QY
Department for Transport|MCA|29/05/2014|Surveyor Training|Human Resources|PETROFAC TRAING LTD|585484|-1228.8|Training Course Cancelled|DD10 9ET
Department for Transport|MCA|29/05/2014|Electricity|Asset Management|EDF ENERGY1 LIMITED|585494|-830.36|Standby Hse Refund|PL3 5XQ
Department for Transport|MCA|29/05/2014|Vat On Rents|Asset Management|GREGOR PROPERTIES LTD|585468|500|Rent 28/5/14-27/8/14|EH6 6NF
Department for Transport|MCA|29/05/2014|Rent|Asset Management|ARQIVA|585464|577|Electricity 1/4/14-31/3/15|SO21 2QA
Department for Transport|MCA|29/05/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|585477|609.86|Own Fleet Fuel May 14|SN5 6PS
Department for Transport|MCA|29/05/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|MISCO CO UK|585432|623.75|Camera Stock|NN8 6GS
Department for Transport|MCA|29/05/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|585478|696.96|Own Fleet Fuel May 14|SN5 6PS
Department for Transport|MCA|29/05/2014|Rent|Asset Management|xxxxxx|585447|700|Rent In Advance 1/6/14-30/6/14|xxxxxx
Department for Transport|MCA|29/05/2014|Rent|Asset Management|CBRE LTD|585466|717.5|Rent In Advance 24/6/14-28/9/1|G2 6UA
Department for Transport|MCA|29/05/2014|Vat On Rents|Asset Management|JOSHEWER LTD|585442|725|Rent In Advance 24/6/14-28/9/1|BH15 1HJ
Department for Transport|MCA|29/05/2014|Rent|Asset Management|LEWES DISTRICT COUNCIL|585441|750|Rent In Advance 24/6/14-28/9/1|BN7 2DQ
Department for Transport|MCA|29/05/2014|Vat On Rents|Asset Management|IRON RATIONS LTD|585455|795|Rent In Advance 24/6/14-28/9/1|RG6 1RA
