DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|MCA|08/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|SYSTEMS UP|591617|11970|Aug 19 Days|SE1 8UL
Department for Transport|MCA|08/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|MORSON INTERNATIONAL|591598|14820|20 Days To We 22nd Au|M50 1RD
Department for Transport|MCA|08/09/2014|Software Maintenance|Information & Comms Technology|TECHNIMOVE LTD|591620|17266.8|Transport Of Kit To Aberdeen/|CR0 4WD
Department for Transport|MCA|08/09/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|591671|20143.91|Annex D Tower 4 Eud 01/08/14-3|SO21 2QA
Department for Transport|MCA|08/09/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|591673|20909.58|Annex C Tower 5c Cospas-Sarsat|SO21 2QA
Department for Transport|MCA|08/09/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|591672|31025|Annex F Tower 5b Cnis 1/8/14-3|SO21 2QA
Department for Transport|MCA|08/09/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|591668|33241.71|Annex Tower 1 - Siam 01/08/14-|SO21 2QA
Department for Transport|MCA|08/09/2014|Computer Hardware - Asset Reg|Information & Comms Technology|CSA WAVERLEY|591676|51336|Additional Aberdeen Equipment A|HP10 0AB
Department for Transport|MCA|08/09/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|591670|76304.42|Annex B Tower 2 Radio Hw 1/8/1|SO21 2QA
Department for Transport|MCA|09/09/2014|Rent|Asset Management|NORTHERN LIGHTHOUSE BOARD|591935|500|Noss Head Rent & Electric 1/9-|EH2 3DA
Department for Transport|MCA|09/09/2014|Stationery - Paper Supplies|Seafarer Services|BANNER BUSINESS SUPPLIES LTD|591757|536.37|Paper|NR3 1QU
Department for Transport|MCA|09/09/2014|Agency Staff|Technical Performance|BROOK STREET (UK) LTD|591688|564.58|Agency|AL1 4JB
Department for Transport|MCA|09/09/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|592052|669.55|We 31/08/14  4 Days|ST1 5UB
Department for Transport|MCA|09/09/2014|Technical Training|Human Resources|SCOTTISH QUALIFICATIONS AUTHORITY|591896|683.02|External Verification Visit|G2 8DQ
Department for Transport|MCA|09/09/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|592051|738.1|We 31/08/14   4 Days|ST1 5UB
Department for Transport|MCA|09/09/2014|Storage And Distribution|Seafarer Services|THE MALTINGS LTD|591886|763.11|Bankers Box Storage|CF24 5EZ
Department for Transport|MCA|09/09/2014|Agency Staff|Shared Services|REED EMPLOYMENT PLC|591776|782.48|W/E 22/08/14|SW20 0BA
Department for Transport|MCA|09/09/2014|Agency Staff|Shared Services|REED EMPLOYMENT PLC|591773|793.1|W/E 22/08/14|SW20 0BA
Department for Transport|MCA|09/09/2014|Storage And Distribution|Finance|EC GROUP LTD|591879|807.59|Mca Fulfilment July 2014|RM20 4DN
Department for Transport|MCA|09/09/2014|Storage And Distribution|Finance|EC GROUP LTD|591878|831.47|Mca Fulfilment June 2014|RM20 4DN
Department for Transport|MCA|09/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|591788|862.88|Fuel Card|SN5 6PS
Department for Transport|MCA|09/09/2014|Royal Mail|Business Delivery (Survey & Inspection)|NEOPOST LTD|591649|1000|Franking Machine|RM1 2AR
Department for Transport|MCA|09/09/2014|Gas|Asset Management|RYDEN LLP|591665|1067.74|Gas 31/12/13-20/06/14|EH2 3BN
Department for Transport|MCA|09/09/2014|Consultancy Fees Non-Asset Reg|Asset Management|ENERGY AUDITING AGENCY LTD|591943|1102.48|Water Audit Cost Reduction Par|MK14 6LY
Department for Transport|MCA|09/09/2014|Agency Staff|Shared Services|NETWORKERS RECRUITMENT SERVICES LTD|591768|1407.85|Agency|BR1 1HP
Department for Transport|MCA|09/09/2014|Agency Staff|Shared Services|NETWORKERS RECRUITMENT SERVICES LTD|591772|1407.85|Agency|BR1 1HP
Department for Transport|MCA|09/09/2014|Call Charges|Human Resources|BRITISH TELECOM|591701|1412.11|Phone Bill Christchurch|DH98 1BT
Department for Transport|MCA|09/09/2014|Water & Sewage|Asset Management|UNITED UTILITIES|591910|1541.03|Water Charges|WA5 3LW
Department for Transport|MCA|09/09/2014|Non-Technical Training|Human Resources|EASTLEIGH COLLEGE|591892|1568|Examination & Qualification Fe|SO50 5FS
Department for Transport|MCA|09/09/2014|Safetynet Nav Warnings|Navigation Safety|INMARSAT SOLUTIONS (CANADA) INC|591907|1834.6|Airtime Charges & Fees|SE1 9DZ
Department for Transport|MCA|09/09/2014|Surveyor Training|Human Resources|RNLI|591918|2025|Approved Engine Course|BH15 1HZ
Department for Transport|MCA|09/09/2014|Printing|Office Of Chief Executive|EC GROUP LTD|591763|2182.44|M-Notices|RM20 4DN
Department for Transport|MCA|09/09/2014|Surveyor Training|Human Resources|RNLI|591919|2700|Approved Engine Course|BH15 1HZ
Department for Transport|MCA|09/09/2014|Electricity|Asset Management|RYDEN LLP|591664|2951.64|10/07/14 31/12/13-20/6/14 Elec|EH2 3BN
Department for Transport|MCA|09/09/2014|Civil Hydrographic Work|Navigation Safety|EGS (INTERNATIONAL) LTD|591885|2972.5|Civil Hydrography Programme|GU35 9QE
Department for Transport|MCA|09/09/2014|Legal Fees Property - Non Asse|Asset Management|BLAKE LAPTHORN  TARLO LYONS|591940|3000|#|SO53 3LG
Department for Transport|MCA|09/09/2014|Storage And Distribution|Office Of Chief Executive|EC GROUP LTD|591880|3626.63|Mca Fulfilment July 2014|RM20 4DN
Department for Transport|MCA|09/09/2014|Commercial File Storage|Corporate Developments|THE MALTINGS LTD|591887|3710|File Storage Exit Maltings|CF24 5EZ
Department for Transport|MCA|09/09/2014|Storage And Distribution|Office Of Chief Executive|EC GROUP LTD|591881|5460|Rebranding Mca Publicat Websit|RM20 4DN
Department for Transport|MCA|09/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|SYSTEMS UP|592049|6672|Bau Systems Up 21-31/08/14  8|SE1 8UL
Department for Transport|MCA|09/09/2014|Maint Of Coastguard Telecomms|Information & Comms Technology|ARQIVA|592047|7367.89|Arqiva Variable Aug14|SO21 2QA
Department for Transport|MCA|09/09/2014|Other Personnel Costs|Human Resources|REED BUSINESS INFORMATION|591883|11361.24|Xperthr 25/09/2014-24/09/2015|RH16 3DH
Department for Transport|MCA|09/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|SYSTEMS UP|592050|14053.67|Aug 14 21 Days & Expens|SE1 8UL
Department for Transport|MCA|09/09/2014|Courier Costs, Non Royal Mail|Seafarer Services|CORPORATE EXPRESS COURIERS|591897|21650.25|Courier Services|SO50 4NT
Department for Transport|MCA|09/09/2014|Civil Hydrographic Work|Navigation Safety|GARDLINE GEOSURVEYS LTD|591884|25577.1|Civil Hydrography Programme|NR30 3NG
Department for Transport|MCA|09/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|SYSTEMS UP|592048|71208|Systems Up August 14 - 86 Days|SE1 8UL
Department for Transport|MCA|11/09/2014|Royal Mail|HM Coastguard|NEOPOST LTD|591952|500|Franking Machine Top Up|RM1 2AR
Department for Transport|MCA|11/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592073|509.08|Own Fleet Fuel 14|SN5 6PS
Department for Transport|MCA|11/09/2014|Gnn Press Releases|Office Of Chief Executive|KANTAR MEDIA INTELLIGENCE LTD|592130|540|Fee For Aug 2014|WC1X 8HB
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|BARNA SHIELDS|592134|559.98|W/E 29/8/14|SO14 1JU
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|BROOK STREET (UK) LTD|592091|573.88|Agency|AL1 4JB
Department for Transport|MCA|11/09/2014|Planned Maintenance Under #5k|Asset Management|WYG ENVIRONMENTAL PLANNING TRANSPORT LTD|592144|600|Interim Invoice Habitat Survey|LS6 2WQ
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|BARNA SHIELDS|591929|666.78|W/E 29/08/14|SO14 1JU
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|BROOK STREET (UK) LTD|592090|735.74|Agency|AL1 4JB
Department for Transport|MCA|11/09/2014|Medical Examination Fees|Human Resources|WORKPLACE OPTIONS|591967|793.7|Mediation Service 6/8/14|W4 5YB
Department for Transport|MCA|11/09/2014|Surveyor Training|Human Resources|SCOTTISH QUALIFICATIONS AUTHORITY|592109|799|Customised Awards|G2 8DQ
Department for Transport|MCA|11/09/2014|Surveyor Training|Human Resources|CITY OF GLASGOW COLLEGE|592116|800|Training|G5 9XB
Department for Transport|MCA|11/09/2014|Electricity|Asset Management|PORT EDGAR MARINA LTD|592133|818.87|Elec 1 Apr-30 Jun 14|EH30 9SQ
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|MICHAEL PAGE|592105|864| W/E 31/08/14|KT15 2QW
Department for Transport|MCA|11/09/2014|Agency Staff|Office Of Chief Executive|SPRING TECHNOLOGY|591927|959.9|W/E 31/08/14|EC4Y 8AX
Department for Transport|MCA|11/09/2014|Maintenance Of Coast Rescue Eq|Asset Management||592076|973|Winch Repairs|#
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|MICHAEL PAGE|592104|1080|W/E 07/09/14|KT15 2QW
Department for Transport|MCA|11/09/2014|Purchase Coast Rescue Equip|Asset Management|NORTHERN DIVER INTERNATIONAL LTD|592059|1086|Mud Rescue Suits|WN6 9AE
Department for Transport|MCA|11/09/2014|Printing Services|Office Of Chief Executive|WILLIAM LEA LTD|591966|1265.94|Artwork Books/Leaflets|NR3 1PD
Department for Transport|MCA|11/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592072|1521.18|Own Fleet Fuel Aug 14|SN5 6PS
Department for Transport|MCA|11/09/2014|Non-Technical Training|Human Resources||297401|1540|Training-Acca,P3 (05/09/14)|#
Department for Transport|MCA|11/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592074|1563.17|Own Fleet Fuel Aug 14|SN5 6PS
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|592099|1643.47|W/E 31/08/14|EC4Y 8AX
Department for Transport|MCA|11/09/2014|Electricity|Asset Management|EDF ENERGY1 LIMITED|591930|1797.17|Liverpool 1-31/814|PL3 5XQ
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|592101|1866.48|W/E 24/08/14|EC4Y 8AX
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|SPRING TECHNOLOGY|592100|2054.34|W/E 24/08/14|EC4Y 8AX
Department for Transport|MCA|11/09/2014|Press And Monitoring|Office Of Chief Executive|KANTAR MEDIA INTELLIGENCE LTD|591961|2149.99|News Alert Monthly Aug 14|WC1X 8HB
Department for Transport|MCA|11/09/2014|Computer Hardware - Asset Reg|Information & Comms Technology|EVOLVE BUSINESS CONSULTANCY LTD|592122|2764.8|16 Days Aug 2014|GU10 1DW
Department for Transport|MCA|11/09/2014|Technical Training|Human Resources|U K SAILING ACADEMY|591941|3000|Yachtmaster Shorebased Instruc|PO31 7PQ
Department for Transport|MCA|11/09/2014|Agency Staff|Shared Services|NETWORKERS RECRUITMENT SERVICES LTD|592103|3632.36|W/E 24 +31 Aug 14|BR1 1HP
Department for Transport|MCA|11/09/2014|Other Personnel Costs|Human Resources|CGI IT UK LTD|591938|5955.34|Payslips Aug 14|KT22 7LP
Department for Transport|MCA|11/09/2014|Other Consultancies|Shared Services|SYSTEMS UP|592131|9108|Engineering Sup/Systems Maint|SE1 8UL
Department for Transport|MCA|11/09/2014|Software Licences - Asset Reg|Corporate Developments|EVOLVE BUSINESS CONSULTANCY LTD|592122|11059.2|16 Days Aug 2014|GU10 1DW
Department for Transport|MCA|11/09/2014|Helicopters - Portland|Asset Management|CHC SCOTIA LTD|592061|15154.31|#|AB21 0GL
Department for Transport|MCA|11/09/2014|Govt Procurement Card|Finance|BARCLAYS HMG PROCUREMENT CARD|591934|18688.39|Payments Charges & Adj aug 14|TS17 6YG
Department for Transport|MCA|11/09/2014|Helicopters - Lee On Solent|Asset Management|CHC SCOTIA LTD|592060|27131.3|#|AB21 0GL
Department for Transport|MCA|11/09/2014|Paymts To Oth Govt Depts|Shared Services|DEPARTMENT FOR TRANSPORT|592132|47447.06|Salary Recharge Apr-Sept 2014|SA7 0EA
Department for Transport|MCA|11/09/2014|Helicopters - Portland|Asset Management|CHC SCOTIA LTD|592061|52693.2|#|AB21 0GL
Department for Transport|MCA|11/09/2014|Min Bld Proj <#150k - Ass Reg|Asset Management|MITIE TECHNICAL FACILITIES MANAGEMENT|592147|69062.4|Project Management Mca Daedalus|PO15 7AH
Department for Transport|MCA|11/09/2014|Helicopters - Shetland|Asset Management|BRISTOW HELICOPTERS LIMITED|592067|85453.37|#|AB21 0NT
Department for Transport|MCA|11/09/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|592066|90637.46|#|AB21 0NT
Department for Transport|MCA|11/09/2014|Helicopters - Lee On Solent|Asset Management|CHC SCOTIA LTD|592060|96298.6|#|AB21 0GL
Department for Transport|MCA|11/09/2014|Corporate Travel Contracts|Finance|REDFERN TRAVEL LTD|592162|131059.36|Air Hotels Rail Fares Aug 14|BD1 3AZ
Department for Transport|MCA|11/09/2014|Helicopters - Shetland|Asset Management|BRISTOW HELICOPTERS LIMITED|592067|208320.64|#|AB21 0NT
Department for Transport|MCA|11/09/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|592066|220128.78|#|AB21 0NT
Department for Transport|MCA|11/09/2014|Helicopters - Portland|Asset Management|CHC SCOTIA LTD|592063|493855.2|#|AB21 0GL
Department for Transport|MCA|11/09/2014|Helicopters - Lee On Solent|Asset Management|CHC SCOTIA LTD|592062|754358.4|#|AB21 0GL
Department for Transport|MCA|11/09/2014|Helicopters - Shetland|Asset Management|BRISTOW HELICOPTERS LIMITED|592064|1283826|#|AB21 0NT
Department for Transport|MCA|11/09/2014|Helicopters - Stornoway|Asset Management|BRISTOW HELICOPTERS LIMITED|592065|1316737.2|#|AB21 0NT
Department for Transport|MCA|12/09/2014|Royal Mail|Business Delivery (Survey & Inspection)|PITNEY BOWES LTD POSTAGE BY PHONE|591956|500|Franking|CM19 5DQ
Department for Transport|MCA|12/09/2014|Royal Mail|Business Delivery (Survey & Inspection)|PITNEY BOWES PURCHASE POWER|591779|500|Postage|CM20 2GZ
Department for Transport|MCA|12/09/2014|Other Telecom Equipment Rental|Information & Comms Technology|VODAFONE MC MOBILE SERVICES|592186|858|Non Returned Pager Charges|RG14 5FF
Department for Transport|MCA|12/09/2014|Waste Disp/Refuse Collection|Asset Management|OCS GROUP UK LIMITED|591980|863.97|Janitorials|M16 9SD
Department for Transport|MCA|12/09/2014|Agency Staff|Information & Comms Technology|LA INTERNATIONAL COMPUTER CONSULTANTS LTD|591572|922.62|We 24/08/14|ST1 5UB
Department for Transport|MCA|12/09/2014|Furn & Fitt - Non-Asset Reg|Asset Management|THE SAFE SHOP|591808|1247.29|Wire Mesh Lock|PR2 2NS
Department for Transport|MCA|12/09/2014|Comp H/Ware - Non-Asset Reg|Information & Comms Technology|PROBRAND LIMITED|592192|1695.6|Rj45 Cables|B1 3PB
Department for Transport|MCA|12/09/2014|Comp S/Ware - Non-Asset Reg|Information & Comms Technology|ESRI UK LTD|591568|3708|Arcgis|HP21 7QG
Department for Transport|MCA|12/09/2014|Masts & Towers - Non Ass Reg|Information & Comms Technology|HASKONING (UK) LTD|592189|4552.2|Tenby Rrs - Phase One|PE3 8DW
Department for Transport|MCA|12/09/2014|Contract Cleaning|Asset Management|SERVICEMASTER CLEAN CANTERBURY/ASHFORD|591761|5853.31|Cleaning Aug|ME13 8UP
Department for Transport|MCA|12/09/2014|Telecoms Pws|Information & Comms Technology|ARQIVA|592167|8208.29|Aug 14 - 88 Hrs|SO21 2QA
Department for Transport|MCA|12/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|ALCHEMMY CONSULTING LTD|592165|10800|August 14 20 Days|LE11 5SF
Department for Transport|MCA|12/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|MORSON INTERNATIONAL|591570|10800|August|M50 1RD
Department for Transport|MCA|12/09/2014|Masts & Towers - Non Ass Reg|Information & Comms Technology|HASKONING (UK) LTD|592188|11062.8|Masts & Towers Inspections 201|PE3 8DW
Department for Transport|MCA|12/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|MORSON INTERNATIONAL|591571|12000|01/08/2014|M50 1RD
Department for Transport|MCA|12/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|ARQIVA|592169|12539.99|28/7/14 To 29/8/|SO21 2QA
Department for Transport|MCA|12/09/2014|Comp S/Ware - Non-Asset Reg|Information & Comms Technology|INSIGHT DIRECT (UK) LTD|591567|13608|Ms Win Intune|UB8 1PH
Department for Transport|MCA|12/09/2014|Computer Hardware - Asset Reg|Information & Comms Technology|SYSTEMS UP|591569|13860|Aug - Capitalised|SE1 8UL
Department for Transport|MCA|12/09/2014|Plan/Install Of Cg Telecoms|Information & Comms Technology|ARQIVA|592171|15812.64|Aug 14 139 H|SO21 2QA
Department for Transport|MCA|12/09/2014|Computer Hardware - Asset Reg|Information & Comms Technology|ICS ELECTRONICS LTD|592193|48720|Navtex Milestone Sys & Sec Doc|BN18 0BF
Department for Transport|MCA|12/09/2014|Comp S/Ware - Non-Asset Reg|Information & Comms Technology|SOFTCAT LTD|592190|122378.7|Novell Compliance|SL7 1TB
Department for Transport|MCA|16/09/2014|Royal Mail|HM Coastguard|PITNEY BOWES PURCHASE POWER|591789|500|Postage|CM20 2GZ
Department for Transport|MCA|16/09/2014|Purchase Of Cg Pyrotechnics|Asset Management|K T S  SEA SAFETY|592341|576|Lifesmokes|BT34 4AX
Department for Transport|MCA|16/09/2014|Maint/Repair Cg Boats|Asset Management|SURVITEC|592342|771.2|Tirr Repair Aug 14|DN41 8DY
Department for Transport|MCA|16/09/2014|Agency Staff|Finance|VENN GROUP LTD|592164|1637.94|Agency|WC2R 0AA
Department for Transport|MCA|16/09/2014|Clearance Of Offshore Poll.|HM Coastguard|20 ESSEX STREET|592163|1812|Preparing Advice & Conference|#
Department for Transport|MCA|16/09/2014|Uniforms - Regular|Asset Management|MILLER RAYNER LTD|592347|10123.44|Uniform Sept 14|SO14 3EW
Department for Transport|MCA|16/09/2014|Corporate Travel Contracts|Finance|ENTERPRISE RENT-A-CAR|592168|14135.87|Car Hire 201 Invoices|TW20 9JY
Department for Transport|MCA|17/09/2014|Helicopters - Royal Navy|Asset Management|MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT|592521|33456.25|#|L2 3YL
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592584|538.62|Own Fleet Fuel Sept 14|SN5 6PS
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592561|570.56|Own Fleet Fuel Sept 14|SN5 6PS
Department for Transport|MCA|18/09/2014|Safety Testing Of Rescue Equip|Asset Management|SURVITEC|592613|592.49|Lifejacket Testing|DN41 8DY
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Boats|Asset Management|T BARBOUR LTD|592617|601.01|Marine Gas Oil|PA34 4LW
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592565|651.74|Own Fleet Fuel Sept 14|SN5 6PS
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592552|853.76|Own Fleet Fuel Sept 14|SN5 6PS
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592566|1001.73|Own Fleet Fuel Sept 14|SN5 6PS
Department for Transport|MCA|18/09/2014|Fuel/Oil Cg Vehicles|Asset Management|ALLSTAR BUSINESS SOLUTIONS LTD|592560|1587.05|Own Fleet Fuel Sept 14|SN5 6PS
Department for Transport|MCA|19/09/2014|Electricity|Asset Management|AIRTRICITY ENERGY SUPPLY (NI) LTD|592383|-516.14|Electricity Kilkeel|BT2 7AF
Department for Transport|MCA|19/09/2014|Gas|Asset Management|CORONA ENERGY|592416|539.67|Gas Supply S/P Aug-Sep 2014|WD17 1JW
Department for Transport|MCA|19/09/2014|Training Aids Etc.|Human Resources|VIDEOTEL|592353|625|Hire Training Library 6/8-5/2|W1T 3EU
Department for Transport|MCA|19/09/2014|Royal Mail|Future Programmes & Support|PITNEY BOWES PURCHASE POWER|592378|626|Meter Reset/Transaction Fee|CM20 2GZ
Department for Transport|MCA|19/09/2014|Surveyor Training|Human Resources|TRAINING PATHS LTD T/A EVERYTHING HR|592343|714|Hr Business Partner Sept 14|AL4 0BS
Department for Transport|MCA|19/09/2014|Contract Cleaning|Asset Management|PRECISION INDUSTRIAL SERVICES LTD|592375|842.66|Supply Clean Crew/Equip & Mat|BT47 3XX
Department for Transport|MCA|19/09/2014|Agency Staff|Shared Services|NETWORKERS RECRUITMENT SERVICES LTD|592373|945.96|Agency 07/09/14|BR1 1HP
Department for Transport|MCA|19/09/2014|Agency Staff|Shared Services|BADENOCH & CLARK|592368|976.75|Agency 25/07/14|EC4V 4BG
Department for Transport|MCA|19/09/2014|Cycle Scheme Expense|Human Resources|CYCLESCHEME LTD|592338|1000|Bikes & Other Equipment|BA1 1WX
Department for Transport|MCA|19/09/2014|Computer Hardware - Asset Reg|Information & Comms Technology|BRITISH TELECOMMUNICATIONS PLC|592501|1038|Bt Charges Ducting Works Ref W|DH98 1BT
Department for Transport|MCA|19/09/2014|Planned Maintenance Under #5k|Asset Management|ROYAL & SUN ALLIANCE ENGINEERING|591389|1176.62|Engineering Inspection  Insura|L69 3EN
Department for Transport|MCA|19/09/2014|Electricity|Asset Management|NORTHERN LIGHTHOUSE BOARD|592541|1200|Ground Rent 26/9/14-25/9/15|EH2 3DA
Department for Transport|MCA|19/09/2014|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|592413|1209.54|Mail Charges S/P To 11/09/14|PE4 5PG
Department for Transport|MCA|19/09/2014|Oil|Asset Management|REARO SUPPLIES LTD|592381|1275.2|Bulk Gas Com Pence/Litre|ZE1 0NA
Department for Transport|MCA|19/09/2014|Agency Staff|Information & Comms Technology|CERTES COMPUTING LTD|592498|1614.36|We 27/06/14  10 Da|B46 1HQ
Department for Transport|MCA|19/09/2014|Agency Staff|Information & Comms Technology|CERTES COMPUTING LTD|592499|1614.36|We 11/07/14  10 Da|B46 1HQ
Department for Transport|MCA|19/09/2014|Agency Staff|Information & Comms Technology|CERTES COMPUTING LTD|592500|1614.36|We 25/07/14  10 Da|B46 1HQ
Department for Transport|MCA|19/09/2014|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|592403|1703.21|Mail Charges S/P To 28/08/14|PE4 5PG
Department for Transport|MCA|19/09/2014|Dispersant Storage & Maint|HM Coastguard|BRAEMAR HOWELLS|592402|1773.39|Bh Prestwick Dispersant (Mca)|SA73 3AQ
Department for Transport|MCA|19/09/2014|Vat On Rents|Asset Management|NORTHERN LIGHTHOUSE BOARD|592541|1800|Ground Rent 26/9/14-25/9/15|EH2 3DA
Department for Transport|MCA|19/09/2014|Machinery Rental|Future Programmes & Support|RICOH CAPITAL Ltd|592351|1879|Rent 1/9-30/11/14|CR5 2HR
Department for Transport|MCA|19/09/2014|Agency Staff|Shared Services|NETWORKERS RECRUITMENT SERVICES LTD|592371|2017.98|Agency 07/09/14|BR1 1HP
Department for Transport|MCA|19/09/2014|Disposal Expired Pyrotechnics|Asset Management|EPC-UK EDSL|592544|3132|Tep Collect And Dispose Brixha|CO12 5JW
Department for Transport|MCA|19/09/2014|Furn. & Fittings - Asset Reg|Asset Management|SENATOR INTERNATIONAL LTD|592410|3715.2|36x Lucia Campeche Yb301|BB5 5YE
Department for Transport|MCA|19/09/2014|Furn. & Fittings - Asset Reg|Asset Management|SENATOR INTERNATIONAL LTD|592411|4212.6|1x Haven Quad Pod Etc, Etc...|BB5 5YE
Department for Transport|MCA|19/09/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|592629|4656|1st Quarter - Seasafe|BN3 5EZ
Department for Transport|MCA|19/09/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|592631|4656|2nd Quarter Seasafe Support|BN3 5EZ
Department for Transport|MCA|19/09/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|592633|4656|3rd Quarter Seasafe Support Oc|BN3 5EZ
Department for Transport|MCA|19/09/2014|Software Maintenance|Information & Comms Technology|SEASAFE MARINE SOFTWARE UK LTD|592634|4656|4th Quarter Seasafe Support Ja|BN3 5EZ
Department for Transport|MCA|19/09/2014|Royal Mail|Seafarer Services|FRANCOTYP-POSTALIA LTD|592348|5007.2|Franking Machine Top Up|DA1 1EF
Department for Transport|MCA|19/09/2014|Rent|Asset Management|NORTHERN LIGHTHOUSE BOARD|592541|6600|Ground Rent 26/9/14-25/9/15|EH2 3DA
Department for Transport|MCA|19/09/2014|Electricity|Asset Management|BRITISH GAS BUSINESS|592398|11061.78|Gas Supply West Region|OX4 2JY
Department for Transport|MCA|19/09/2014|Electricity|Asset Management|EDF ENERGY|592542|14267.88|Electricity Charges Sept 14|EX1 3UT
Department for Transport|MCA|19/09/2014|Electricity|Asset Management|EDF ENERGY|592635|14399.17|'Lecky Charges S/P August 2014|EX1 3UT
Department for Transport|MCA|19/09/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|FAREHAM BOROUGH COUNCIL|592637|14460|Moc Rates Aug -  14|PO16 7AZ
Department for Transport|MCA|19/09/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|FAREHAM BOROUGH COUNCIL|592637|14460|Moc Rates Oct - 14|PO16 7AZ
Department for Transport|MCA|19/09/2014|Rates/Cilor (In Lieu Of Rates|Asset Management|FAREHAM BOROUGH COUNCIL|592637|14460|Moc Rates Sept - 14|PO16 7AZ
Department for Transport|MCA|19/09/2014|Planned Maintenance Under #5k|Asset Management|MITIE TECHNICAL FACILITIES MANAGEMENT|592548|17265.6|Mitie Technical Facilities Man|PO15 7AH
Department for Transport|MCA|19/09/2014|Software Maintenance|Information & Comms Technology|MSG BUSINESS SYSTEMS LTD|592625|24543.6|Fms Support 6 Months Oct14-Mar|CF71 7UJ
Department for Transport|MCA|19/09/2014|C Poll/Salvage Storage & Maint|HM Coastguard|BRAEMAR HOWELLS|592401|29640.47|Bh Mca Stockpile Contract|SA73 3AQ
Department for Transport|MCA|19/09/2014|Planned Maintenance Under #5k|Asset Management|MITIE TECHNICAL FACILITIES MANAGEMENT|592546|35902.39|Reconciliation Invoice 16/9/1|PO15 7AH
Department for Transport|MCA|19/09/2014|Telecoms Pws|Information & Comms Technology|BTDFTS|592620|43602|Part Rental Charges - Farhm-Do|PR1 1BA
