Department for Transport|Highways Agency|04/08/2011|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509047|1064.97|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|500421|-307675.58|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|503170|-6657.67|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|505220|-66201.84|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|506204|-40888.9|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509005|45058.29|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509007|12658.54|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|16.36|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|3324.55|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509047|640.97|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509047|37.46|Other Current
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|500421|-558.26|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|505104|-13398.83|TM - Other
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|505220|-3557.65|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|506204|-2388.85|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509005|9353.45|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|276.07|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|282.18|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|2255.98|TM - Other
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509047|1960.5|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509048|37.46|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY LG LIMITED|509047|224.77|ATM (TIF)
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509005|15.89|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|11265.1|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|4912.26|Winter Maintenance - Assets
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509048|3167.08|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509048|16.25|LNMS Other Environment Noise
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|500421|-1747.48|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|503170|-227860.41|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|505220|-20653.86|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|506204|-11188.8|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509005|743757.63|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509007|404686.66|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|509046|44706.42|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|38447.03|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508951|647925.33|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503451|-11633.22|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503451|-10702.22|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503451|-34452.44|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503451|-4868.35|TM - Other
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|505179|-5350.46|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|505179|-10234.48|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|507039|-1498.32|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-643.17|LNMS Other Accessibility
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-12139.5|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-3682.34|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-714.77|LNMS Other Integration
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-1554.6|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-2915.71|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|643.17|LNMS Other Accessibility
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|12139.5|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|3682.34|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|714.77|LNMS Other Integration
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|1554.6|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|2915.71|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|42496.7|TM - Other
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503449|-8228.22|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|505182|-13850.46|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|1267.34|LNMS Other Accessibility
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|19794.04|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|150.6|LNMS Other Integration
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|591643.05|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|175785.85|Renewal of Structures - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|2225.66|TM - Other
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|502560|-653.94|Winter Maintenance - Assets
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503449|-12575.62|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|507046|-55000|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-1340.7|Winter Maintenance - Assets
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|1511.49|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|55.69|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|1439.87|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|124.89|Technology Projects - Economy
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|7035.87|TM - Network Resilience
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|1340.7|Winter Maintenance - Assets
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|497885|-1001.97|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|502560|-16869.87|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503449|-88937.1|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|503451|-810.13|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|505179|-32.86|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|505182|-10834.75|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|507039|-65226.32|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|507046|-24651.24|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508595|-2700.88|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508948|202342.34|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|508952|1199.13|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|ASSOCIATED BRITISH PORTS|509043|37467.07|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-4272.2|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-6620.42|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-995.97|LNMS Other Integration
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-2733.29|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-12875.24|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-7214.34|Renewal of Structures - Non TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-749.07|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-1907.87|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|0|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-220.45|LNMS Other Accessibility
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-1372.62|LNMS Other Economy
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-1538.21|LNMS Other Env Non-Noise
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-9958.42|LNMS Safety
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-3809.15|Renewal of Roads - Non TPI
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|WITHHOLDING NOTICE20110803|-806.21|Renewal of Structures - Non TPI
Department for Transport|Highways Agency|04/08/2011|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|AUTOLINK CONCESSIONAIRES (A19) LIMITED|508973|254903.97|PFI - Service Payments
Department for Transport|Highways Agency|04/08/2011|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|AUTOLINK CONCESSIONAIRES (A19) LIMITED|508975|2904378.56|PFI - Service Payments
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508422|-11304.1|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508424|-11316.85|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508426|-7673.18|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508427|-3046.14|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508428|-19068.42|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508429|-19988.84|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|508430|-26102.23|TM - Roles & Responsibilities
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|508965|262741.86|Renewal of Structures - Non TPI
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|443270|-5425.15|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|456744|-33177.83|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|460402|-2623.46|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|508988|184485.34|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|508989|19859.59|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|508990|30600.08|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|MAJOR PROJECTS|BT OPENREACH (CIS) DIVERT/CONNECT|756400REP|56555.17|Corporate
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|MAJOR PROJECTS|BT OPENREACH (CIS) DIVERT/CONNECT|756426REP|13111.72|Corporate
Department for Transport|Highways Agency|04/08/2011|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|485431|-7089.37|Regional - TPI
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|509045|15635.42|Technology - Maintenance
Department for Transport|Highways Agency|04/08/2011|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|COMPUTACENTER (UK) LTD|508978|1489.9|Technology Projects - Safety
Department for Transport|Highways Agency|04/08/2011|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|508974|1373760.81|PFI - Service Payments
Department for Transport|Highways Agency|04/08/2011|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|508976|45034.35|PFI - Service Payments
Department for Transport|Highways Agency|04/08/2011|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|508944|41803.47|PFI - Service Payments
Department for Transport|Highways Agency|04/08/2011|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|508942|2713471.94|PFI - Service Payments
Department for Transport|Highways Agency|04/08/2011|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|DEW CONSTRUCTION (OLDHAM) LIMITED|509049|60508.34|Renewal of Structures - Non TPI
Department for Transport|Highways Agency|04/08/2011|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|508931|1659.8|Accommodation
Department for Transport|Highways Agency|04/08/2011|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|508932|4260.98|Accommodation
Department for Transport|Highways Agency|04/08/2011|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|509041|6949.48|Accommodation
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509011|768.13|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509012|4113.68|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509013|6333.65|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509015|6510.35|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509016|10052.14|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509018|9755.14|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509020|7813.84|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509021|8346.01|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509022|4776.59|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509026|1961.77|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509027|1275.23|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509028|1758.04|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509029|1678.7|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509030|5497.42|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509031|591.78|Routine Maintenance
Department for Transport|Highways Agency|04/08/2011|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|509034|12670.14|Routine Maintenance
