DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|660321|38700.48|Resource consumed by PA Consulting (Arup) June 2015 Task 542 / PIN 551108|NE1 3PL
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|660371|21459|#|NE1 3PL
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|660374|28000|#|NE1 3PL
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|660382|7243.74|#|NE1 3PL
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|660383|34758.71|Payment for work done in June 2015 (Release 2) for Structural Eng. Advice for Birmingham TAA|NE1 3PL
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|OVE ARUP & PARTNERS|660408|7410.94|MSR Invoice June 2015|NE1 3PL
Department for Transport|Highways England|25/06/2015|Contractor Costs|NETWORK SERVICES DIRECTORATE|WSP UK LIMITED|660381|42739.66|For work completed in June 2015 - PIN 551011|RG21 4HJ
Department for Transport|Highways England|25/06/2015|Contractor Costs|STRATEGY & PLANNING DIR|EVERSHEDS LLP|660303|518.97|Cost centre 2530 Accruals June 2015|B3 3AL
Department for Transport|Highways England|25/06/2015|Employee Assistance Programme|HUMAN RESOURCES|ATOS IT SERVICES UK LIMITED|660336|1103.75|EAP Provision, 3532 employees @ 30.75pa June 2015|WV10 6UH
Department for Transport|Highways England|25/06/2015|File storage and distribution services|FINANCE & BUSINESS SERVICES|NTA MONITOR LIMITED|660365|9000|Information Asset Audit ? 10 days Consultancy- Phase 2 17 June 2015|ME4 4HU
Department for Transport|Highways England|25/06/2015|File storage and distribution services|FINANCE & BUSINESS SERVICES|TNT (UK) LIMITED|660269|765.03|Woodlands records file sotrage May 2015 0134712|BL10 9AR
Department for Transport|Highways England|25/06/2015|File storage and distribution services|FINANCE & BUSINESS SERVICES|TNT (UK) LIMITED|660323|3739.1|VISIONS SERVICE 6 USERS LICENSES-PERIOD JUNE 2015|BL10 9AR
Department for Transport|Highways England|25/06/2015|Gas|FINANCE & BUSINESS SERVICES|CORONA ENERGY (NON CIS) GAS CHARGES|660273|703.08|Scratchwood Post Gas standing charge 26/08/14 to 01/05/2015|NW4 3RJ
Department for Transport|Highways England|25/06/2015|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|BAE SYSTEMS APPLIED INTELLIGENCE|649716|-2000|Operation Readyness Review - February 2015|GU2 7YP
Department for Transport|Highways England|25/06/2015|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|BAE SYSTEMS APPLIED INTELLIGENCE|660287|196028|Service Charge - June 2015|GU2 7YP
Department for Transport|Highways England|25/06/2015|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|METHODS PROFESSIONAL SERVICES LTD|660392|20900|xxxxxx June Invoice (22 days @ #950 per day)|EC1A 4EN
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660352|31107.98|Thales - Service Charge WAN June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660353|45487.88|Thales - Service Charge LAN June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660354|6759.44|Thales - Service Charge ExtraNet June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660355|4932.29|Thales - Service Charge Broadband June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660356|9386.83|Thales - Service Charge Homeworkers June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660357|9381.96|Thales - Recurring Charges June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|ICT Hardware Maintenance|FINANCE & BUSINESS SERVICES|THALES UK LIMITED|660358|29420.9|Thales - Service Charge Change Requests Various June 2015|KT15 2NX
Department for Transport|Highways England|25/06/2015|Invoice price variance|NETWORK DELIVERY & DEVELOPMENT|TRATOS LTD|1663|-7999.21|ORDER 150283|S42 5UW
Department for Transport|Highways England|25/06/2015|Lands Costs|MAJOR PROJECTS|H M LAND REGISTRY|660415|10000|LR VDD Portal fees - end of June 2015 onwards|CH41 6DU
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|COMMERCIAL & PROCUREMENT|CAPITA GROUP|660293|3147.78|xxxxxx, BPA 4088596 Release 1, 14/06/15 - 20/06/15 LOT1TS00152882|DL1 9HN
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|COMMERCIAL & PROCUREMENT|CAPITA GROUP|660301|3167.22|xxxxxx, BPA 4088596 Release 1, 14/06/15 - 20/06/15 LOT1TS00152997|DL1 9HN
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|CUSTOMER OPERATIONS|BROOK STREET (UK)  LTD|659936|0.68|xxxxxx W/C 6/6/15 40 HOURS @ #613.60|AL1 4ZX
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|FINANCE & BUSINESS SERVICES|CAPITA GROUP|660265|1890.52|xxxxxx w/e 13/06 4.25 days @ 370.69|DL1 9HN
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|MAJOR PROJECTS|CAPITA GROUP|660284|2290.44|W/C 8 June 2015 xxxxxx timesheet LOT1TS00127|DL1 9HN
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|MAJOR PROJECTS|CAPITA GROUP|660286|2290.44|W/C 14 June 2015 xxxxxx timesheet LOT1TS00127|DL1 9HN
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|NETWORK DELIVERY & DEVELOPMENT|BROOK STREET (UK)  LTD|660346|837.02|Temp xxxxxx - payment for w/c 8 June 2015, 37 hrs at #15.71 = 697.52|AL1 4ZX
Department for Transport|Highways England|25/06/2015|Non Civil Servant Staff|STRATEGY & PLANNING DIR|CAPITA GROUP|652096|-1223.64|invoice nos: LO10033520 - 1019.70 (net amount) - Period End 7/3/15|DL1 9HN
Department for Transport|Highways England|25/06/2015|Non-capitalised purchases of Office Equipment|FINANCE & BUSINESS SERVICES|NEW IMAGE OFFICE DESIGN LTD|660264|1811.4|Woodlands Logic 400 chair and Hoganasmobler 382 chair|PE7 2PB
Department for Transport|Highways England|25/06/2015|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|660393|41609.15|June 2015 Accruals|NW1 3AX
Department for Transport|Highways England|25/06/2015|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|660394|700544.2|June 2015 Accruals|NW1 3AX
Department for Transport|Highways England|25/06/2015|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (PETERBOROUGH) LTD|660278|13855.56|A1(M) NMM/RWSC Monthly Payment- June 15|EH2 1DF
Department for Transport|Highways England|25/06/2015|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (PETERBOROUGH) LTD|660280|1789375.5|A1M Shadow Tolls- Monthly payment June 15|EH2 1DF
Department for Transport|Highways England|25/06/2015|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|UK HIGHWAYS M40 LTD|660281|2371221.11|M40 Shadow Tolls- Monthly payment June 15|OX15 3YT
Department for Transport|Highways England|25/06/2015|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|UK HIGHWAYS M40 LTD|660282|234000|M40 Isu Monthly Payment - June 15|OX15 3YT
Department for Transport|Highways England|25/06/2015|Protective safety equipment|FINANCE & BUSINESS SERVICES|DIGITAL HEARING CARE|660362|980|xxxxxx Pen 1514NYOED xxxxxx X 03 Band 1510NY077 / 078, DAI shoes (x2) for xxxxxx S+M W|BD21 1SX
Department for Transport|Highways England|25/06/2015|Recruitment Advertising / Publicity|HUMAN RESOURCES|HAYS SPECIALIST RECRUITMENT LIMITED|660270|1019.36|xxxxxx Finders Fee 18/05/15|KT3 4QF
Department for Transport|Highways England|25/06/2015|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|660274|1927.6|#|CF10 5BT
Department for Transport|Highways England|25/06/2015|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|660348|1546.81|#|CF10 5BT
Department for Transport|Highways England|25/06/2015|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH GAS TRADING LIMITED|660349|968.64|#|CF10 5BT
Department for Transport|Highways England|25/06/2015|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|660275|4841.52|#|PL3 5XQ
Department for Transport|Highways England|25/06/2015|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|660276|4844.15|#|PL3 5XQ
Department for Transport|Highways England|25/06/2015|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|660279|516.82|#|PL3 5XQ
Department for Transport|Highways England|25/06/2015|RM Cost Reimbursable|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660407|29784.46|Apps and Certs Receipt - APC92597|CB25 9PG
Department for Transport|Highways England|25/06/2015|RM Cost Reimbursable|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660407|53460.46|Apps and Certs Receipt - APC92597|CB25 9PG
Department for Transport|Highways England|25/06/2015|RM Cost Reimbursable|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660412|31596.37|Apps and Certs Receipt - APC92608|CB25 9PG
Department for Transport|Highways England|25/06/2015|RM Cost Reimbursable|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660412|296.98|Apps and Certs Receipt - APC92608|CB25 9PG
Department for Transport|Highways England|25/06/2015|RM Cost Reimbursable|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660412|2273.89|Apps and Certs Receipt - APC92608|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - ICT (A)|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|660313|4553.63|Quote required to provide security cover at BRIDGE HOUSE from 7pm to 7am Monday to Fridays and all day weekends, starting from 1st - 28 February|OX4 4DQ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - ICT (A)|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|660359|16653.6|Lateral Accom 14/15 project CAPITA fees August & Sept 2014|OX4 4DQ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - ICT (A)|FINANCE & BUSINESS SERVICES|BLAKE MORGAN LLP|660263|510|New lease of Bridge House inv 35949 May 2015|PO6 4ST
Department for Transport|Highways England|25/06/2015|TA Cost AUC - ICT (A)|FINANCE & BUSINESS SERVICES|BLAKE MORGAN LLP|660322|2091|Sale of Federated House and Surrender of Car Parking Lease inv 35950|PO6 4ST
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|COMMERCIAL & PROCUREMENT|GEORGE CORDEROY & CO|660288|14500|Accrual for June - xxxxxx - without VAT: #14500.00|LU1 1JB
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|CUSTOMER OPERATIONS|AMEY HIGHWAYS LIMITED|660411|666.47|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|660294|115946.38|NTOC LED lighting|OX4 4DQ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|FINANCE & BUSINESS SERVICES|AMEY COMMUNITY LIMITED|660295|112994.28|WMRCC LED lighting|OX4 4DQ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|660267|13260.47|#|BS32 4SY
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|660306|2565.9|M1 J28-31 Professional fees period ending May 2015 invoice no 43|BS32 4SY
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|660307|2565.9|M1 J28-31 Professional fees period ending April 2015 invoice no 42|BS32 4SY
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|660395|20000.62|Fees & Expenses incurred in May 15 under POPE Task Award Order 3001|BS32 4SY
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|660397|1740.48|Fees & Expenses incurred for POPE Task 3007 - April|BS32 4SY
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|660399|1756.3|Fees & Expenses incurred for POPE Task 3007 - May|BS32 4SY
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|BIRCHAM DYSON BELL LLP|660266|7091.1|BDB Professional fees for May 2015 regarding BPA 4087186|SW1H 0BL
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|BIRCHAM DYSON BELL LLP|660302|942.4|A63 Castle Street - BDB legal services May 2015|SW1H 0BL
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|CARTER JONAS LLP|LOMD251741|2167.17|00013599xxxxxx|BA1 2JQ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|CARTER JONAS LLP|LOMD251743|994.46|0001359xxxxxx|BA1 2JQ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|DAVITT JONES BOULD LTD|LOMD251705|749.26|HAL00013596//72102|TA1 4EB
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|DAVITT JONES BOULD LTD|LOMD251747|1330|HAL55555524//71706|TA1 4EB
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|DAVITT JONES BOULD LTD|LOMD251748|1768.2|HAL55555524//71708|TA1 4EB
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD251742|101444.9|00010671/xxxxxx|B3 3AL
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD251746|2547.45|00010651/xxxxxx|B3 3AL
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD251750|32079.09|00010966/xxxxxx|B3 3AL
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|FUGRO SEACORE T/A FUGRO ENGINEERING SERVICES|660403|113435.74|A14 Cambs to Hunts Fugro inv 4246 June 2015 for 136122.89 inc VAT|OX10 9RB
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|GEORGE CORDEROY & CO|660404|45222.35|A14 Cambs to Hunts Corderoy inv May 2015 for 54266.82 inc VAT|LU1 1JB
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|GOVERNMENT LEGAL DEPARTMENT|LOMD249350R|-1092.8|REFUND|GL1 2AZ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|GOVERNMENT LEGAL DEPARTMENT|LOMD250315R|-2892|REFUND|GL1 2AZ
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|660388|11476.88|Inv. No 2143 Proffesional Fees and expenses incurred up to 31 May 2015 in relation to package order 1287 AQ barrier Trial Project|GU2 7AR
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|MOTT MACDONALD GRONTMIJ JOINT VENTURE|660329|30488.67|A63 Castle Street - MMG EA role services for May 2015|SO50 9NW
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|NETWORK RAIL|660387|10992.19|PP8611 - Interim invoice number 9 - week ending 20/06/15|B1 1RT
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|SMITHS GORE|LOMD251767|712|HAL55555524//40003960|CB8 7XN
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|MAJOR PROJECTS|VEALE WASBROUGH VIZARDS|LOMD251745|1180.4|HAL00010900/xxxxxx344725|BS1 5WS
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|656028|-11169.98|Apps and Certs Receipt - APC90106|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|659855|-41040.15|Apps and Certs Receipt - APC91491|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660406|184459.67|Apps and Certs Receipt - APC92595|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660406|47168.2|Apps and Certs Receipt - APC92595|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660407|0|Apps and Certs Receipt - APC92597|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660411|859.38|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660411|97268.72|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660411|3866.57|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660411|298051.93|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660413|199.47|Apps and Certs Receipt - APC92613|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660413|25477.96|Apps and Certs Receipt - APC92613|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|VODAFONE LIMITED (CIS) DIVERT/CONNECT|660368|85763.46|Invoice No. 453873 Dated 17/06/2015 Diversionary works A38 Claymills Junction Burton on Trent|SE1 0SL
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AGGREGATE INDUSTRIES UK LTD|660328|875668.1|#|EX2 8QU
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|653792|-19348.4|Apps and Certs Receipt - APC88357|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|659855|-206014.75|Apps and Certs Receipt - APC91491|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660406|3320837.21|Apps and Certs Receipt - APC92595|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660407|49850.63|Apps and Certs Receipt - APC92597|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660409|1532.66|Apps and Certs Receipt - APC92869|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660411|504259.92|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660412|7.54|Apps and Certs Receipt - APC92608|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660413|19300.17|Apps and Certs Receipt - APC92613|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CHEVRON TRAFFIC MANAGEMENT LIMITED|660326|56647.58|#|OX39 4QS
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CORNWALL COUNCIL|660380|36900|Invoice No. 98166833, dated 17/06/2015|TR1 3AY
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HANSON CONTRACTING|660324|36377.08|#|BS37 6AY
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|660378|1011.35|M1 J 39 to 42 PO 1046 HHJV profession fees up to 24/4/15|GU2 7AR
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|LAFARGE AGGREGATES LTD|660325|46014.96|#|B37 7BQ
Department for Transport|Highways England|25/06/2015|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|660317|32481.82|MOUCHEL JUNE 15 INVOICE 25/06/2015|L3 1ES
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660406|176224.16|Apps and Certs Receipt - APC92595|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660407|17076.23|Apps and Certs Receipt - APC92597|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY HIGHWAYS LIMITED|660411|52653.77|Apps and Certs Receipt - APC92596|CB25 9PG
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|660351|203121.86|Apps and Certs Receipt - APC92786|OX4 4DQ
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CORNWALL COUNCIL|660380|31530|Invoice No. 98166833, dated 17/06/2015|TR1 3AY
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|COSTAIN LIMITED|660289|125358.92|Apps and Certs Receipt - APC92810|SL6 4UB
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|COSTAIN LIMITED|660290|185873.52|Apps and Certs Receipt - APC92810|SL6 4UB
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|660378|278.55|M1 J 39 to 42 PO 1046 HHJV profession fees up to 24/4/15|GU2 7AR
Department for Transport|Highways England|25/06/2015|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|660318|45340.86|MOUCHEL JUNE 15 INVOICE 25/06/2015|L3 1ES
Department for Transport|Highways England|25/06/2015|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|660370|23717.4|Inv No INV_12283 Cert 12A|CR7 7XA
Department for Transport|Highways England|25/06/2015|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|660341|96540.2|CLS Monthly Equip Mainteance Charge Contract 179 for June 15|RH10 4NF
Department for Transport|Highways England|25/06/2015|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|IMTECH TRAFFIC & INFRA UK LIMITED|660400|128901.48|Imtech Monthly Maintenance June 15|RG24 8WZ
Department for Transport|Highways England|25/06/2015|TOS operational Vehicle consumables|CUSTOMER OPERATIONS|PRO-TECT SAFETY SIGNS|660262|746.64|SSQ protect invoice 32336 - #746.64|BS24 6TA
Department for Transport|Highways England|25/06/2015|Travel - Air Domestic|NETWORK SERVICES DIRECTORATE|REDFERN TRAVEL LTD|137|2301.55|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - First|MAJOR PROJECTS|REDFERN TRAVEL LTD|137|85.45|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - First|NETWORK DELIVERY & DEVELOPMENT|REDFERN TRAVEL LTD|137|733.5|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - Standard|COMMERCIAL & PROCUREMENT|REDFERN TRAVEL LTD|137|2764.03|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - Standard|CUSTOMER OPERATIONS|REDFERN TRAVEL LTD|137|444.18|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - Standard|CUSTOMER OPERATIONS|REDFERN TRAVEL LTD|137|2478.42|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - Standard|FINANCE & BUSINESS SERVICES|REDFERN TRAVEL LTD|137|4255.56|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - Standard|HUMAN RESOURCES|REDFERN TRAVEL LTD|137|2482.82|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
Department for Transport|Highways England|25/06/2015|Travel - Rail - Standard|MAJOR PROJECTS|REDFERN TRAVEL LTD|137|4753.38|TRAINS, HOTELS AND AIR 201522 FOR REDFERN|BD1 3AZ
