Department For Transport|Highways Agency|23/05/2012|Call costs - Mobile phones|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|524229|-2946.92|Acc. VP76982270 // Doc. 403111 // #2946.92|DH98 1BT
Department For Transport|Highways Agency|23/05/2012|Call costs - Mobile phones|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|524231|-3490|Acc. WM37080024 // Doc. 403291 // #3490.00|DH98 1BT
Department For Transport|Highways Agency|23/05/2012|Call costs - Mobile phones|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|524232|-2760|Acc. WM36494828 // Doc. 403289 // #2760.00|DH98 1BT
Department For Transport|Highways Agency|23/05/2012|Call costs - Mobile phones|FINANCE & BUSINESS SERVICES|BRITISH TELECOM PLC (NON CIS) CHARGES|524233|-1687.5|Acc. WM37339035 // Doc. 403286 // #1687.50|DH98 1BT
Department For Transport|Highways Agency|23/05/2012|Call costs - Mobile phones|FINANCE & BUSINESS SERVICES|GLOBAL CROSSING (UK) TELECOMMUNICATIONS LIMITED|524235|-1302.24|Bristol TQH PSTN call charges - March 2012|RG24 8NA
Department For Transport|Highways Agency|23/05/2012|CM - External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|ASSOCIATED BRITISH PORTS|525691|23782.54|Invoice L12/03222 = Error Correction xxxxxx to be paid by HA to ABP in accordance with the Maintenance Agreement|IP4 1BY
Department For Transport|Highways Agency|23/05/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|129963.09|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|525711|14600|Accural Payment for May 2012|AL1 3ER
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|525712|8800|Accural Payment for May 2012|AL1 3ER
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AECOM|525713|3600|Accural Payment for May 2012|AL1 3ER
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|67090.96|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|13772.25|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|56049.55|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|20084.93|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|5905.75|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|1595.9|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|J BREHENY CONTRACTORS LTD|525697|199507.66|Error Correction Invoice No.JBC/DT/KW/4599/23225 = A11 Besthorpe Filling Station Provision of an acceleration lane into the Southbound A11 carriageway|PE29 6EN
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|SERCO LTD|525750|62041.61|Month 10 operations & PDS|RG27 7FR
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|WENT INTERNAL DRAINAGE BOARD|525680|1891.76||DN4 0BF
Department For Transport|Highways Agency|23/05/2012|Contractors Costs|NETWORK SERVICES DIRECTORATE|BERWIN LEIGHTON PAISNER LLP|525685|8500|est May|EC4R 9HA
Department For Transport|Highways Agency|23/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525752|1474.92||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525753|6345.74||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525754|36136.38||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525755|1719.33||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525756|8000||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|525693|750||PO12 2AG
Department For Transport|Highways Agency|23/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|518926|-1171.08|FULLY RETURNED - CREDIT REC'D - DEC 11|WD17 1JW
Department For Transport|Highways Agency|23/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|520155|-1229.62|FULLY RETURNED - CREDIT REC'D - JAN 12|WD17 1JW
Department For Transport|Highways Agency|23/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|521919|-1237.87|FULLY RETURNED - CREDIT REC'D - FEB 12|WD17 1JW
Department For Transport|Highways Agency|23/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|525739|925.52|NW RCC Gas Charges - February 2012|WD17 1JW
Department For Transport|Highways Agency|23/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|525745|880.57|NW RCC Gas Charges - December 2011|WD17 1JW
Department For Transport|Highways Agency|23/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|525746|934.92|NW RCC GAS CHARGES - JANUARY 2012|WD17 1JW
Department For Transport|Highways Agency|23/05/2012|ICT Consultancy Costs|NETWORK SERVICES DIRECTORATE|ATOS IT SERVICES UK LIMITED|525736|48326.43|April HAPMS support (48,326.43)|WV10 6UH
Department For Transport|Highways Agency|23/05/2012|ICT Consultancy Costs|NETWORK SERVICES DIRECTORATE|ATOS IT SERVICES UK LIMITED|525737|1744.57|April - June HAPMS Training - April work  (1744.57)|WV10 6UH
Department For Transport|Highways Agency|23/05/2012|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|CABLE & WIRELESS COMMUNICATION (TELEPHONE ACCOUNTS)|525706|14144.43|GSi Convergence Framework (GCF) (20/02/2012 - 31/03/2012)|BS32 4QW
Department For Transport|Highways Agency|23/05/2012|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|CABLE & WIRELESS COMMUNICATION (TELEPHONE ACCOUNTS)|525707|999|Compliance Assessment Component (01/04/2012 - 31/03/2013)|BS32 4QW
Department For Transport|Highways Agency|23/05/2012|Lands Costs|MAJOR PROJECTS|SMITHS GORE|525748|2333.3|PRP Stage 6 blue dot 2 project April 2012|PE1 1QF
Department For Transport|Highways Agency|23/05/2012|Legal Costs|FINANCE & BUSINESS SERVICES|TREASURY SOLICITOR|525703|11555|Invoice no. 118878 dated 02 May 2012, #11,555 sub total (#10870 20%VAT, #685 0% VAT)|WC2B 4TS
Department For Transport|Highways Agency|23/05/2012|Media Monitoring|NETWORK SERVICES DIRECTORATE|KANTAR MEDIA INTELLIGENCE|525710|4999.99|IN120429270|EC2A 2JX
Department For Transport|Highways Agency|23/05/2012|Other external training costs|FINANCE & BUSINESS SERVICES|MACNAUGHTON MCGREGOR LTD|525687|3691|6062 & 6063|NE3 1HN
Department For Transport|Highways Agency|23/05/2012|Other external training costs|FINANCE & BUSINESS SERVICES|QA LIMITED|525692|3900|ICE167655|LS12 6BD
Department For Transport|Highways Agency|23/05/2012|Other external training costs|FINANCE & BUSINESS SERVICES|UNIVERSITY OF NORTHUMBRIA|517654|-2074.22|inv- 91113887, #2655.00, Year 1, xxxxxx|NE1 8ST
Department For Transport|Highways Agency|23/05/2012|Protective clothing & uniforms|TRAFFIC MANAGEMENT DIRECTORATE|BURLINGTON UNIFORMS LTD|525695|1359|April 2012 - Carriage charges (inv. 408522)|EN3 7PX
Department For Transport|Highways Agency|23/05/2012|Protective clothing & uniforms|TRAFFIC MANAGEMENT DIRECTORATE|BURLINGTON UNIFORMS LTD|525696|14258.39|April 2012 - TO Uniform order (inv. 408524)|EN3 7PX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525719|16049.22||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525720|8067.8||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525721|9684.18||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525722|9364.4||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525723|9558.8||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525724|1100.9||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525725|16976.33||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525726|17387.62||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525727|8791.94||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525728|10659.23||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525730|10288.02||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525731|10540.64||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525732|1143.59||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525734|18065.42||RH10 1TX
Department For Transport|Highways Agency|23/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY CUSTOMER FIELD SERVICES|525717|518.4||DA6 8ET
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BAM MORGAN SINDALL JOINT VENTURE|525738|8253.6|Receipt xxxxxx - Planning Function|CV21 2DW
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BAM MORGAN SINDALL JOINT VENTURE|525741|4159.54|xxxxxx- Contract Commercial Function|CV21 2DW
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BAM MORGAN SINDALL JOINT VENTURE|525742|2905.98|xxxxxx Ops & Maint. Function|CV21 2DW
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BAM MORGAN SINDALL JOINT VENTURE|525743|3390.31|xxxxxxEfficiency Management Function|CV21 2DW
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BAM MORGAN SINDALL JOINT VENTURE|525744|42460.16|xxxxxxRisk Function|CV21 2DW
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BT OPENREACH (CIS) DIVERT/CONNECT|525709|58496.77|PREPAYMENT INVOICE :634896|S1 1BA
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|525684|7265.58|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|525684|3357.78|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|525708|20902.14|BB3; Invoice 18947 for Apr 12.|ME18 5NN
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|525751|2388.91|M1 J28-31; Invoice 18948. Up to 30 Apr 2012|ME18 5NN
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|GENESYS TELECOMMUNICATIONS LTD|525729|361233.47||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|GENESYS TELECOMMUNICATIONS LTD|525733|21441.02||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|GENESYS TELECOMMUNICATIONS LTD|525735|109696.81||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|MORGAN VINCI MCALPINE JOINT VENTURE|524273|-59827.28|M1 J25-28 Widening - P/P:514517 Cert: 60 - 24 Apr 12|CV21 2DW
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|NORTH YORKSHIRE POLICE|525686|9424|Al UPGRADE SPEED CAMERA  invoice No20009389|YO30 4XF
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|497881|-3457.85|NE TECHMAC RSW'S AMEY 182286.47 02MAR11|OX4 4DQ
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|744.93|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|1378.6|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|1243.97|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|505.61|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|51.74|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CHEVRON TRAFFIC MANAGEMENT LIMITED|525705|142757.28|Apps and Certs Receipt - APC22802|OX39 4QS
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525757|6394.59||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525758|1911.06||GU14 7BF
Department For Transport|Highways Agency|23/05/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|525699|750||PO12 2AG
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|524400|-1832.45|Apps and Certs Receipt - APC21045|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|75419|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CHEVRON TRAFFIC MANAGEMENT LIMITED|525704|66523.76|Apps and Certs Receipt - APC22803|OX39 4QS
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|524400|-229.35|Apps and Certs Receipt - APC21045|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|525684|171958.07|Apps and Certs Receipt - APC22798|WV1 4RU
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERSERVE CONSTRUCTION LIMITED|525682|320967.67|Apps and Certs Receipt - APC22779|B23 7RZ
Department For Transport|Highways Agency|23/05/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|LAFARGE/COSTAIN JOINT VENTURE|525683|5203.18|Apps and Certs Receipt - APC22778|LE7 1PL
Department For Transport|Highways Agency|23/05/2012|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|525749|4532||RH10 4NF
Department For Transport|Highways Agency|24/05/2012|Advertising Costs|NETWORK DELIVERY & DEVELOPMENT|THE STATIONERY OFFICE LTD|525804|2425|Invoice 16285387 (Doc 00404411)|OL9 9XD
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|EGIS ROAD OPERATION UK LTD|PWI/00006378|58864.98|DARTFORD EMPLOYER CONTRIBUTIONS MAY 2012 / OTHER COSTS MAY 2012|N3 1QT
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525809|5731.14|M25 DBFO Service 1 Costs - to end of March 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525810|4128.98|M25 DBFO Service 2 Costs - to end of March 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525811|9026.49|M25 DBFO DNCS Improvements Scheme Support - to end of March 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525812|62141.62|M25 DBFO Service 1 Costs - April 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525813|70177.1|M25 DBFO Service 2 Costs - April 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525815|54885.74|M25 DBFO DNCS Improvement Scheme Support - April 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|OVE ARUP & PARTNERS|525782|1449.84|Task 565, May 2012, xxxxxx|NE1 3PL
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|525777|5475.46|PART PAYMENT INVOICE 117871 DATED 03 APRIL 2012|WC2B 4TS
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|525779|5000|PART PAYMENT OF INVOICE 117871 DATED 03 APRIL 2012|WC2B 4TS
Department For Transport|Highways Agency|24/05/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|TREASURY SOLICITOR|525780|7138.54|PART PAYMENT OF INVOICE 117871 DATED 03 APRIL 2012|WC2B 4TS
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525806|383128.57||GU14 7BF
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525807|263550.92||GU14 7BF
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|525814|20967.46||GU14 7BF
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525816|9689.15|M25 DBFO M4 Bus Lane - April 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|525817|988.32|M25 DBFO Olympic Works - April 2012|GU2 7AR
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|LAFARGE/COSTAIN JOINT VENTURE|525788|13362.57|M4 Olympic Spur - Certificate 3|LE7 1PL
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|LAFARGE/COSTAIN JOINT VENTURE|525789|108370|ECI Olympic Games - Signs|LE7 1PL
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|LAFARGE/COSTAIN JOINT VENTURE|525790|140864.85|ECI Olympic Games - Signs - Certificate 2|LE7 1PL
Department For Transport|Highways Agency|24/05/2012|Contractor Costs|NETWORK SERVICES DIRECTORATE|AECOM|524686|-5360.81||AL1 3ER
Department For Transport|Highways Agency|24/05/2012|Digital Communications|NETWORK SERVICES DIRECTORATE|VERIZON UK LIMITED|525770|10811.71|Web Hosting Contract May 2012 spend|RG2 6DA
Department For Transport|Highways Agency|24/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|517957|-1100.96|FULLY RETURNED - CREDIT REC'D - NOVEMBER 11|WD17 1JW
Department For Transport|Highways Agency|24/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|523901|-890.05|FULLY RETURNED - CREDIT REC'D MARCH 12|WD17 1JW
Department For Transport|Highways Agency|24/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|525760|994.45|NW Gas Charges  - November 2011|WD17 1JW
Department For Transport|Highways Agency|24/05/2012|Gas|TRAFFIC MANAGEMENT DIRECTORATE|CORONA ENERGY (NON CIS) GAS CHARGES|525761|668.14|NW RCC Gas Charges  - March 2012|WD17 1JW
Department For Transport|Highways Agency|24/05/2012|ICT Consultancy Costs|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|525802|15080.89|Upgrade IE6 to IE8 - Phase 2 (April 2012)|WV10 6UH
Department For Transport|Highways Agency|24/05/2012|ICT Software Purchase|FINANCE & BUSINESS SERVICES|ATOS IT SERVICES UK LIMITED|525798|31719|April 12 AtoS Charges for Livelink Upgrade - C4738568|WV10 6UH
Department For Transport|Highways Agency|24/05/2012|ICT Software Purchase|MAJOR PROJECTS|ATOS IT SERVICES UK LIMITED|525776|9251.03|@RISK Licences Purchased Mar 12. Accrual raised in Mar 12|WV10 6UH
Department For Transport|Highways Agency|24/05/2012|Prepaid expenses - admin|FINANCE & BUSINESS SERVICES|LARKWOOD LLC|525795|55110|Albion House Rent 25/06/2012 - 24/09/2012|NW8 9PN
Department For Transport|Highways Agency|24/05/2012|Professional advisers - Accommodation|FINANCE & BUSINESS SERVICES|COLLIERS INTERNATIONAL UK PLC|510726|-960|Invoice Number 011056282 - Woodlands Rent Review with effect from 12 August 2010|W1U 1HL
Department For Transport|Highways Agency|24/05/2012|Professional advisers - Accommodation|FINANCE & BUSINESS SERVICES|COLLIERS INTERNATIONAL UK PLC|510807|-1128|Woodlands Rent Review Costs from 2010-11|W1U 1HL
Department For Transport|Highways Agency|24/05/2012|Professional advisers - Accommodation|TRAFFIC MANAGEMENT DIRECTORATE|COLLIERS INTERNATIONAL UK PLC|510725|-3720.83|EM RCC Lease Review Consultancy Fees for 2010-11|W1U 1HL
Department For Transport|Highways Agency|24/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|BRITISH TELECOM PLC (NON CIS) CHARGES|525763|9006.24|Hampshire County Council - 1 Mar 12  - 31 May 12|DH98 1BT
Department For Transport|Highways Agency|24/05/2012|RM - Electricity costs|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY (NON CIS) CHARGES|525792|1225006.38||RH10 1TX
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|525799|10918|Inv No 1200337 Inv Date 26/4/12 HA Doc 403550|KT18 5BW
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|525801|4415.41|Inv No 12007423 Inv Date 23/4/12 HA Doc 404682|KT18 5BW
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BT OPENREACH (CIS) DIVERT/CONNECT|525805|37200.52|Invoice no. A111398|S1 1BA
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BT OPENREACH (CIS) DIVERT/CONNECT|643689|10236.94|FINAL INVOICE RELATES TO DOC: 00156109 - A1 - APLEYHEAD|S1 1BA
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|525708|-3483.69|BB3; Invoice 18947 for Apr 12.|ME18 5NN
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|525751|-398.15|M1 J28-31; Invoice 18948. Up to 30 Apr 2012|ME18 5NN
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|525775|500|DL2328|CF10 5BT
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|EVERSHEDS LLP|LOMD238002|11988.1|12472|CF10 5BT
Department For Transport|Highways Agency|24/05/2012|TA Cost AUC - Programme|MAJOR PROJECTS|HYDER HALCROW M25 JOINT VENTURE|525771|19540.95|Invoice Date 01/05/12 work up to 30/04/12|GU2 7AR
