DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Driving Standards Agency|30/06/2011|Rent - L&B (non-PFI)|Ashford Kent DTC|HM REVENUE & CUSTOMS|1700000004|-3,689.38
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Ashford Middlesex|Baba Investments Ltd|5100003676|6,750.00
Department for Transport|Driving Standards Agency|25/06/2011|Rent|Atherton MPTC|EDDISONS|5100004056|54,000.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Aylesbury|MORGAN REM|5100003671|3,322.80
Department for Transport|Driving Standards Agency|23/06/2011|Contract Cleaning|Ayr - MPTC|NEW IMAGE CLEANING SERVICES LTD|5100004253|477.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Banbury|WEST BAR PARTNERSHIP|5100004007|4,350.00
Department for Transport|Driving Standards Agency|21/06/2011|Rent|BANGOR MPTC|AURORA (BANGOR) LTD|5100004048|42,000.00
Department for Transport|Driving Standards Agency|24/06/2011|Contract Cleaning|Barking|APPARENT CLEANING SERVICES LTD|5100004309|430.91
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Barking|LONDON BOROUGH OF BARKING & DAGENHA|5100003688|1,812.50
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|Barnsley|BLACK DIAMOND ENTERPRISES LTD|5100004038|1,562.50
Department for Transport|Driving Standards Agency|22/06/2011|Rent - L&B (non-PFI)|Barnstaple|TURNER LOCKER BARNFIELD LTD|5100004113|4,809.60
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|Barrow In Furness|TRINITY ENTERPRISE CENTRE LTD|5100004150|1,425.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Basildon MPTC|BERKLEY ESTATES LONDON LIMITED|5100004104|72,600.00
Department for Transport|Driving Standards Agency|10/06/2011|Veh Hire/Lse st <1yr|Bathgate|ARNOLD CLARK|1900002083|199.03
Department for Transport|Driving Standards Agency|13/06/2011|Contract Cleaning|B'HAM KINGSTANDING DTC|Resource (United Kingdom) Ltd|5100003427|395.77
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|B'HAM SUTTON DTC|W WING YIP & BROTHERS|5100003662|2,955.00
Department for Transport|Driving Standards Agency|06/06/2011|External Design Costs|Birkenhead Upton DTC|COUNTRYWIDE GRND MAIN LTD|5100003115|54.51
Department for Transport|Driving Standards Agency|22/06/2011|Contract Cleaning|Birmingham (Garretts Green) MPTC|IDEAL CLEANING SERVICES LTD|5100004204|537.43
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Birmingham (Garretts Green) MPTC|JONES LANG LaSALLE|5100004017|124,088.40
Department for Transport|Driving Standards Agency|10/06/2011|Estate Management|Birmingham MPTC|EC Harris LLP|5100003587|3,124.80
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Birmingham Shirley|BROOKWOOD COMMERCIAL|5100003682|3,437.50
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Bishops Stortford|PETROL HYPERMARKETS LTD|5100004111|6,000.00
Department for Transport|Driving Standards Agency|21/06/2011|Waste disposal/Refuse|Blackburn MPTC|BLACKBURN WITH DARWEN BOROUGH COUNC|5100004147|603.20
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Blackburn MPTC|ROYAL BANK OF CANADA TRUST|5100004101|37,500.00
Department for Transport|Driving Standards Agency|21/06/2011|Property Maintenance|Bletchley DTC|MIDDLETON MAINTENANCE|5100004146|1,924.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Blyth|WHITTFIELD ESTATES LTD|5100004010|2,625.00
Department for Transport|Driving Standards Agency|22/06/2011|Rent - L&B (non-PFI)|Bodmin|JONES LANG LaSALLE|5100004156|1,875.00
Department for Transport|Driving Standards Agency|22/06/2011|Rent - L&B (non-PFI)|Bolton|BOLTON MBC|5100004157|1,537.50
Department for Transport|Driving Standards Agency|06/06/2011|Property Maintenance|Bolton|COUNTRYWIDE GRND MAIN LTD|5100003115|120.85
Department for Transport|Driving Standards Agency|20/06/2011|Building Service Charges|Borehamwood DTC|LANDSECURITIES TRILLIUM|5100003982|7,315.76
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Boston|JOHN PANTON|5100004016|2,700.00
Department for Transport|Driving Standards Agency|17/06/2011|Waste disposal/Refuse|Boston|VEOLIA ENVIRONMENTAL SERVICES|5100003603|465.26
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Bradford Eccleshill|PRESTBURY MANAGEMENT LIMITED|5100004013|1,350.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Bradford Eccleshill|TOPENCOUNTERS LTD|5100004002|9,000.00
Department for Transport|Driving Standards Agency|30/06/2011|Estate Legal Advisors|Bradford Eccleshill DTC|BEACHCROFT LLP|5100004573|450.00
Department for Transport|Driving Standards Agency|06/06/2011|Property Maintenance - other|Bradford Heaton|COUNTRYWIDE GRND MAIN LTD|5100003115|187.47
Department for Transport|Driving Standards Agency|14/06/2011|Property Maintenance|Bredbury LGV|DH WELTON & CO (BUILDERS) LTD|5100003755|20,570.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Brighton|X-LEISURE (BRIGHTON II) LTD|5100003674|6,900.00
Department for Transport|Driving Standards Agency|02/06/2011|Building Service Charges|Brighton DTC|X-LEISURE (BRIGHTON II) LTD|5100003010|675.92
Department for Transport|Driving Standards Agency|21/06/2011|Rent|Bristol MPTC|PEARL & COUTTS LTD|5100004105|108,000.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Bristol Southmead|TORVEAN LTD|5100003658|2,375.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Bristol St George|MR T S GILL|5100003668|2,500.00
Department for Transport|Driving Standards Agency|03/06/2011|Estate Management|Bristol St George DTC|EC Harris LLP|5100003142|2,151.41
Department for Transport|Driving Standards Agency|22/06/2011|Rent|Burton-on-Trent MPTC|BERKLEY ESTATES LONDON LIMITED|5100004098|40,500.00
Department for Transport|Driving Standards Agency|06/06/2011|Property Maintenance|Bury|COUNTRYWIDE GRND MAIN LTD|5100003115|89.12
Department for Transport|Driving Standards Agency|28/06/2011|Rent - L&B (non-PFI)|Buxton|MR D & MRS E WEST|5100004389|1,300.00
Department for Transport|Driving Standards Agency|24/06/2011|IVR Costs|Call Centre|CONNECT DIGITAL SYSTEMS|5100004330|594.00
Department for Transport|Driving Standards Agency|15/06/2011|Rent - L&B (non-PFI)|Cambridge Cowley Rd|CAMBRIDGE CITY COUNCIL|5100003689|1,737.50
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Cambridge MPTC|DRBS TRUST|5100004112|48,000.00
Department for Transport|Driving Standards Agency|20/06/2011|Contract Cleaning|Cambridge MPTC|NIGHTINGALE CLEANING LIMITED|5100003972|552.98
Department for Transport|Driving Standards Agency|01/06/2011|Security|Cambridge MPTC|QUANTUMATIC CAMBRIDGE|5100002960|532.99
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Cannock|BRENDAN LEES DEVELOPMENTS LTD|5100003678|4,110.00
Department for Transport|Driving Standards Agency|17/06/2011|Supplies|Cardiff West|CARLTON FUELS|5100003852|1,469.79
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|Cardiff West|PRIVATE PENSION - AGRI SGJ LIMITED|5100004058|4,375.00
Department for Transport|Driving Standards Agency|15/06/2011|Estate Management|Cardington|EC Harris LLP|5100003804|800.38
Department for Transport|Driving Standards Agency|23/06/2011|LGV/PCV Maintenance|Cardington/Voc Trng|A C CAR & COMMERCIAL SERVICES|5100004193|664.34
Department for Transport|Driving Standards Agency|15/06/2011|Stationery (Non-stock)|Cardington/Voc Trng|BANNER BUSINESS SERVICES LTD|1900002174|1,383.56
Department for Transport|Driving Standards Agency|05/06/2011|Training|Cardington/Voc Trng|INSTITUTE OF RISK MGMT   LONDON EC3N|8000000826|1,260.00
Department for Transport|Driving Standards Agency|03/06/2011|Estate Management|Cardington/Voc Trng|SODEXO|5100003096|33,335.85
Department for Transport|Driving Standards Agency|10/06/2011|Estate Management|Cardington/Voc Trng|SODEXO|5100003544|9,596.85
Department for Transport|Driving Standards Agency|10/06/2011|Property Maintenance - other|Cardington/Voc Trng|SODEXO|5100003545|4,463.94
Department for Transport|Driving Standards Agency|10/06/2011|Training|Cardington-Non VocTrng|BRITISH STANDARDS INSTITUTION|5100003488|530.00
Department for Transport|Driving Standards Agency|03/06/2011|Training|Cardington-Non VocTrng|INTEC BUSINESS COLLEGES PLC|5100002786|850.00
Department for Transport|Driving Standards Agency|10/06/2011|Training|Cardington-Non VocTrng|INTEC BUSINESS COLLEGES PLC|5100003358|1,935.00
Department for Transport|Driving Standards Agency|10/06/2011|Training|Cardington-Non VocTrng|INTEC BUSINESS COLLEGES PLC|5100003475|900.00
Department for Transport|Driving Standards Agency|02/06/2011|Training|Cardington-Non VocTrng|Kaplan Hawksmere|1700000095|-1,138.10
Department for Transport|Driving Standards Agency|03/06/2011|Training|Cardington-Non VocTrng|NATIONAL SCHOOL OF GOVERNMENT|5100002932|1,775.00
Department for Transport|Driving Standards Agency|07/06/2011|Training|Cardington-Non VocTrng|QA-IQ Ltd|5100003217|802.50
Department for Transport|Driving Standards Agency|08/06/2011|Training|Cardington-Non VocTrng|ROWAN PARTNERSHIP|5100003195|2,650.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Carlisle MPTC|London and Capital Properties Ltd|5100004054|33,000.00
Department for Transport|Driving Standards Agency|10/06/2011|Electricity|Carmarthen|LATHAM LATHAM & BERRY|5100003534|112.66
Department for Transport|Driving Standards Agency|10/06/2011|Gas|Carmarthen|LATHAM LATHAM & BERRY|5100003534|393.96
Department for Transport|Driving Standards Agency|22/06/2011|Rent - L&B (non-PFI)|Carmarthen|LATHAM LATHAM & BERRY|5100004079|1,155.00
Department for Transport|Driving Standards Agency|15/06/2011|Motorcycle Maintenance|CBT  - South|PIDCOCK MOTORCYCLES LIMITED|5100003825|1,022.48
Department for Transport|Driving Standards Agency|22/06/2011|Motorcycle Serv/Repair (Labour)|CBT  - South|Sean Davies Motorcycles|5100004244|436.43
Department for Transport|Driving Standards Agency|02/06/2011|Motorcycle Maintenance|CBT  - South|SOUTHPORT SUPERBIKES|5100002998|455.85
Department for Transport|Driving Standards Agency|15/06/2011|Annual Management Fee|CDE& Safe Drive Dir|BSI MANAGEMENT SYSTEMS|5100003803|709.00
Department for Transport|Driving Standards Agency|16/06/2011|Agents Fees|Central Operations|DVLA SWANSEA|5100003590|4,690.00
Department for Transport|Driving Standards Agency|30/06/2011|Electricity|Charles House|HM REVENUE & CUSTOMS|1700000003|1,123.20
Department for Transport|Driving Standards Agency|30/06/2011|Rates|Charles House|HM REVENUE & CUSTOMS|1700000003|-13,809.44
Department for Transport|Driving Standards Agency|30/06/2011|Rent - L&B (non-PFI)|Charles House|HM REVENUE & CUSTOMS|1700000003|144.87
Department for Transport|Driving Standards Agency|06/06/2011|Property Maintenance - other|Cheetham Hill|COUNTRYWIDE GRND MAIN LTD|5100003115|134.59
Department for Transport|Driving Standards Agency|27/06/2011|Security|Cheetham Hill|GROUP 4 TOTAL SECURITY LTD|5100004371|506.89
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Chelmsford|MAYDEN INVESTMENTS LIMITED|5100003667|9,000.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Cheltenham|ANNA K BULLINGHAM|5100003653|1,875.00
Department for Transport|Driving Standards Agency|06/06/2011|Contract Cleaning|Chertsey|ALLIANCE CLEANING LTD|5100002969|478.40
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Chertsey|THE ALEXANDRA (SERVICES) LTD|5100004064|12,300.00
Department for Transport|Driving Standards Agency|20/06/2011|Motorcycle Maintenance|Chester - MPTC|CHESTER HONDA|5100003968|591.91
Department for Transport|Driving Standards Agency|24/06/2011|Motorcycle Maintenance|Chester - MPTC|CHESTER HONDA|5100004322|428.73
Department for Transport|Driving Standards Agency|21/06/2011|Rent - L&B (non-PFI)|Chester - MPTC|GMV EIGHT LTD|5100004073|16,500.00
Department for Transport|Driving Standards Agency|01/06/2011|Building Service Charges|Chester MPTC|GMV EIGHT LTD|5100002953|1,250.40
Department for Transport|Driving Standards Agency|30/06/2011|Estate Legal Advisors|Chichester DTC|BEACHCROFT LLP|5100004568|1,150.00
Department for Transport|Driving Standards Agency|30/06/2011|Estate Legal Advisors|Chichester DTC|BEACHCROFT LLP|5100004574|683.40
Department for Transport|Driving Standards Agency|21/06/2011|Rent - L&B (non-PFI)|Chingford|DB INVESTMENTS LTD|5100004155|6,287.50
Department for Transport|Driving Standards Agency|12/06/2011|Rent - L&B (non-PFI)|Chingford|TRANSPORT FOR LONDON|5100003147|2,400.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Chippenham|ALLIANCE TRUST PERSONAL|5100003675|6,750.00
Department for Transport|Driving Standards Agency|02/06/2011|Building Service Charges|Chippenham DTC|COUNTRY ESTATES CONSTRUCT|5100003000|734.80
Department for Transport|Driving Standards Agency|06/06/2011|Property Maintenance|Chorley|COUNTRYWIDE GRND MAIN LTD|5100003115|36.34
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|Clacton On Sea|ELSOM SPETTIGUE ASSOCIATES|5100004008|2,750.00
Department for Transport|Driving Standards Agency|20/06/2011|Building Service Charges|Clacton on Sea DTC|ELSOM SPETTIGUE ASSOCIATES|5100003962|2,206.53
Department for Transport|Driving Standards Agency|20/06/2011|Security|Cobridge|ADT Fire & Security plc|5100003977|481.66
Department for Transport|Driving Standards Agency|23/06/2011|Contract Cleaning|Cobridge|ATLAS CLEANING LIMITED|5100004284|749.13
Department for Transport|Driving Standards Agency|14/06/2011|Property Maintenance|Cobridge|PORTAKABIN  LTD|5100003723|550.00
Department for Transport|Driving Standards Agency|23/06/2011|Contract Cleaning|Colchester|GREEN OFFICE CLEANING|5100004298|600.00
Department for Transport|Driving Standards Agency|09/06/2011|Media & Press|Corporate Communication|PRECISE|5100003288|655.47
Department for Transport|Driving Standards Agency|22/06/2011|Media & Press|Corporate Communication|PRECISE|5100004213|465.89
Department for Transport|Driving Standards Agency|21/06/2011|Supplies|COVENTRY BAYTON RD DTC|BANNER BUSINESS SERVICES LTD|5100004177|561.60
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|COVENTRY BAYTON RD DTC|CLARNOR ESTATES LTD|5100004045|5,550.00
Department for Transport|Driving Standards Agency|29/06/2011|Contract Cleaning|COVENTRY BAYTON RD DTC|KITE CENTRAL SERVICES|5100004491|500.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Crawley|SHELLWIN PLC|5100003672|10,200.00
Department for Transport|Driving Standards Agency|30/06/2011|Building Insurance|Crawley DTC|SHELLWIN PLC|1900002532|1,185.04
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Crewe|CORNELIUS O'SULLIVAN|5100003685|1,875.00
Department for Transport|Driving Standards Agency|06/06/2011|Property Maintenance|Crewe|COUNTRYWIDE GRND MAIN LTD|5100003115|23.76
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Culham Lgv|LEDA PROPERTIES LTD|5100004100|6,675.00
Department for Transport|Driving Standards Agency|24/06/2011|Rent|Darlington - MPTC|SANDERSON WEATHERALL LLP|5100004057|48,000.00
Department for Transport|Driving Standards Agency|03/06/2011|Building Service Charges|Darlington MPTC|SANDERSON WEATHERALL LLP|5100002963|1,500.00
Department for Transport|Driving Standards Agency|21/06/2011|Rent - L&B (non-PFI)|Disposed - Do Not Use|MESSERS MARTIN SLOWE|5100004153|2,262.50
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Doncaster|CARNELL MOTOR GROUP LTD|5100004059|2,700.00
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|Doncaster|SYPTA LTD|5100003686|562.50
Department for Transport|Driving Standards Agency|10/06/2011|Building Service Charges|Dorchester|AQUA PEVERELL LLP|5100003565|1,435.79
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Dorchester|AQUA PEVERELL LLP|5100004060|8,421.60
Department for Transport|Driving Standards Agency|03/06/2011|Storage & Distribution charges|Dorchester|GODFREY SYRETT LIMITED|5100003074|728.00
Department for Transport|Driving Standards Agency|02/06/2011|Contract Cleaning|Dorchester|MEMBURY LTD T/A LEGG & SON|5100002967|400.00
Department for Transport|Driving Standards Agency|02/06/2011|Supplies|Dorchester|MEMBURY LTD T/A LEGG & SON|5100002967|24.00
Department for Transport|Driving Standards Agency|17/06/2011|Printing|Driver Training Registration|STERLING|5100003765|1,850.00
Department for Transport|Driving Standards Agency|17/06/2011|Printing|Driver Training Registration|STERLING|5100003768|2,925.00
Department for Transport|Driving Standards Agency|17/06/2011|Printing|Driver Training Registration|STERLING|5100003770|875.00
Department for Transport|Driving Standards Agency|17/06/2011|Printing|Driver Training Registration|STERLING|5100003771|795.00
Department for Transport|Driving Standards Agency|17/06/2011|Printing|Driver Training Registration|STERLING|5100003773|11,075.00
Department for Transport|Driving Standards Agency|17/06/2011|Printing|Driver Training Registration|STERLING|5100003774|887.00
Department for Transport|Driving Standards Agency|28/06/2011|Printing|Driver Training Registration|STERLING|5100004304|10,276.00
Department for Transport|Driving Standards Agency|22/06/2011|Room Hire|Dumbarton|WEST DUNBARTONSHIRE COUNCIL|5100004229|979.20
Department for Transport|Driving Standards Agency|10/06/2011|Veh Hire/Lse st <1yr|Dumfries|ARNOLD CLARK|1900002083|122.40
Department for Transport|Driving Standards Agency|03/06/2011|Estate Management|Dundee DTC|EC Harris LLP|5100003139|1,984.93
Department for Transport|Driving Standards Agency|01/06/2011|Rent|Dundee MPTC|EDDISONS|5100002949|45,000.00
Department for Transport|Driving Standards Agency|28/06/2011|Building Service Charges|Dunfermline DTC|ESTANTIA LIMITED|5100004431|1,250.00
Department for Transport|Driving Standards Agency|06/06/2011|Building Service Charges|Durham DTC|WELLSPRINGS PROPERTIES LTD|5100003146|1,250.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Eastbourne|EASTBOURNE BOROUGH COUNCIL|5100004109|3,300.00
Department for Transport|Driving Standards Agency|10/06/2011|Contract Cleaning|Edinburgh - Musselburgh - MPTC|MINSTER CLEANING SERVICES|5100003451|425.96
Department for Transport|Driving Standards Agency|25/06/2011|Rent|Edinburgh - Musselburgh - MPTC|MINTON INVESTMENTS (MUSSELBURGH) LT|5100004090|39,000.00
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|Elswick|REDWAY INVESTMENTS LTD|5100004084|11,643.60
Department for Transport|Driving Standards Agency|09/06/2011|Motorcycle Maintenance|Enfield MPTC|SBW MOTORRAD|5100003354|496.81
Department for Transport|Driving Standards Agency|24/06/2011|Contract Cleaning|Erith MPTC|APPARENT CLEANING SERVICES LTD|5100004313|450.00
Department for Transport|Driving Standards Agency|01/06/2011|Property Maintenance|Erith MPTC|Bailey Maintenance|5100002976|2,479.53
Department for Transport|Driving Standards Agency|08/06/2011|Building Service Charges|Erith MPTC|LONDON BOROUGH OF BEXLEY|1900002054|1,014.00
Department for Transport|Driving Standards Agency|24/06/2011|Rent - L&B (non-PFI)|Erith MPTC|MILTON PROPERTY INVESTMENTS LIMITED|5100004052|21,000.00
Department for Transport|Driving Standards Agency|03/06/2011|Estate Management|Estate Management|EC Harris LLP|5100003128|20,045.80
Department for Transport|Driving Standards Agency|21/06/2011|Estate Management|Estate Management|EC Harris LLP|5100004126|24,528.82
Department for Transport|Driving Standards Agency|30/06/2011|Estate Management|Estate Management|EC Harris LLP|5100004576|20,045.80
Department for Transport|Driving Standards Agency|27/06/2011|Protective Clothing|Exeter Lgv|RADIOCOMS SYSTEMS LIMITED|5100004179|-687.90
Department for Transport|Driving Standards Agency|28/06/2011|Protective Clothing|Exeter Lgv|RADIOCOMS SYSTEMS LIMITED|5100004410|519.29
Department for Transport|Driving Standards Agency|21/06/2011|Motorcycle Maintenance|Exeter -MPTC|BRIDGE HONDA|5100004149|574.96
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Exeter -MPTC|Minton Investments (Exeter) Ltd|5100004032|44,400.00
Department for Transport|Driving Standards Agency|23/06/2011|Contract Cleaning|Exeter -MPTC|Total Cleaning Services|5100004299|550.00
Department for Transport|Driving Standards Agency|26/06/2011|Rent - L&B (non-PFI)|Failsworth|Mr Fiaz Mohammed|5100004030|2,660.00
Department for Transport|Driving Standards Agency|10/06/2011|Veh Hire/Lse st <1yr|Falkirk|ARNOLD CLARK|1900002083|165.65
Department for Transport|Driving Standards Agency|01/06/2011|Rent - L&B (non-PFI)|Falkirk|OBAN BAY PROPERTIES LTD|5100002938|1,200.00
Department for Transport|Driving Standards Agency|23/06/2011|Rent - L&B (non-PFI)|Falkirk|OBAN BAY PROPERTIES LTD|5100004034|1,200.00
Department for Transport|Driving Standards Agency|08/06/2011|Contract Cleaning|Farnborough MPTC|NETWORK CLEANING SERVICES LTD|5100003301|462.00
Department for Transport|Driving Standards Agency|06/06/2011|External Design Costs|Garston|COUNTRYWIDE GRND MAIN LTD|5100003115|79.60
Department for Transport|Driving Standards Agency|26/06/2011|Rent|Gateshead - MPTC|London and Capital Properties Ltd|5100004091|45,000.00
Department for Transport|Driving Standards Agency|24/06/2011|Rent - L&B (non-PFI)|Gillingham|MJ MAPP re GILLINGHAM JERSEY|5100004006|5,840.77
Department for Transport|Driving Standards Agency|24/06/2011|Building Service Charges|Gillingham DTC|MJ MAPP re GILLINGHAM JERSEY|5100003563|758.00
Department for Transport|Driving Standards Agency|24/06/2011|Building Service Charges|Gillingham DTC|NB Client A/C re Oyster Gill|5100004341|2,297.92
Department for Transport|Driving Standards Agency|02/06/2011|Contract Cleaning|Gillingham Lgv|COBTHORNE CLEANING CONTRACTORS|5100002973|272.45
Department for Transport|Driving Standards Agency|02/06/2011|Contract Cleaning|Gillingham Lgv|COBTHORNE CLEANING CONTRACTORS|5100002974|272.45
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Gillingham MPTC|EDDISONS|5100004053|75,000.00
Department for Transport|Driving Standards Agency|15/06/2011|Rates|Gillingham MPTC|MEDWAY COUNCIL|1900002180|12,430.15
Department for Transport|Driving Standards Agency|02/06/2011|Building Insurance|Glasgow Anniesland DTC|J B & G FORSYTH|5100002927|298.08
Department for Transport|Driving Standards Agency|02/06/2011|Building Service Charges|Glasgow Anniesland DTC|J B & G FORSYTH|5100002927|261.60
Department for Transport|Driving Standards Agency|10/06/2011|Veh Hire/Lse st <1yr|Glasgow Shettleston|ARNOLD CLARK|1900002083|92.83
Department for Transport|Driving Standards Agency|13/06/2011|Contract Cleaning|Glasgow Shettleston|CCMS (1984) LTD|5100003434|440.50
Department for Transport|Driving Standards Agency|01/06/2011|Rent - L&B (non-PFI)|Glasgow Shettleston|LSH/MRC PENSION TRUST LTD|5100002941|11,499.60
Department for Transport|Driving Standards Agency|19/06/2011|Rent|Gloucester - MPTC|BRABON PROPERTIES LTD|5100003684|49,500.00
Department for Transport|Driving Standards Agency|03/06/2011|Building Service Charges|Gloucester MPTC|BRABON PROPERTIES LTD|5100003062|625.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Goodmayes|AMINGHAM LIMITED|5100004027|7,250.00
Department for Transport|Driving Standards Agency|02/06/2011|Contract Cleaning|Goodmayes|COBTHORNE CLEANING CONTRACTORS|5100002973|377.28
Department for Transport|Driving Standards Agency|02/06/2011|Contract Cleaning|Goodmayes|COBTHORNE CLEANING CONTRACTORS|5100002974|377.28
Department for Transport|Driving Standards Agency|28/06/2011|Waste disposal/Refuse|Goodmayes|LONDON BOROUGH OF REDBRIDGE|5100004433|690.59
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|Grantham|MRS BRENDA MAY PRIEST|5100004018|4,125.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Great Grimsby|HAMMOND & TAYLOR SUPERLIFT LIMITED|5100004063|2,850.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|Greenford Horsenden|J & D PROPERTIES LIMITED|5100004031|2,500.00
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Greenham Common MPTC|GREENHAM COMMON COMMUNITY TRUST|5100004011|32,676.90
Department for Transport|Driving Standards Agency|10/06/2011|Veh Hire/Lse st <1yr|Greenock|ARNOLD CLARK|1900002083|178.46
Department for Transport|Driving Standards Agency|01/06/2011|Rent - L&B (non-PFI)|Hartlepool|HARTLEPOOL BOROUGH COUNCIL|5100002939|950.00
Department for Transport|Driving Standards Agency|24/06/2011|Rent - L&B (non-PFI)|Hartlepool|HARTLEPOOL BOROUGH COUNCIL|5100004039|950.00
Department for Transport|Driving Standards Agency|21/06/2011|Rent - L&B (non-PFI)|Heckmondwike|KIRKLEES METROPOLITAN COUNCIL|5100004154|2,125.00
Department for Transport|Driving Standards Agency|16/06/2011|Contract Cleaning|Heckmondwike|LPM DEPENDABLE LTD|5100003775|482.90
Department for Transport|Driving Standards Agency|22/06/2011|Contract Cleaning|Hendon|ALLIED OFFICE & COMMERCIAL|5100004250|505.35
Department for Transport|Driving Standards Agency|20/06/2011|Rent|Herne Bay MPTC|ALTIRA BUSINESS PARK II LTD|5100004102|37,650.00
Department for Transport|Driving Standards Agency|21/06/2011|Property Maintenance|Herne Bay MPTC|CARILLION SPECIALIST SERVICES|5100003931|640.00
Department for Transport|Driving Standards Agency|25/06/2011|Rent - L&B (non-PFI)|High Wycombe|3 PEAKS PROPERTY|5100004082|9,000.00
Department for Transport|Driving Standards Agency|21/06/2011|Contract Cleaning|HINCKLEY DTC|RENTOKIL INITIAL UK CLEANING|5100004138|446.95
Department for Transport|Driving Standards Agency|20/06/2011|Rent - L&B (non-PFI)|HINCKLEY DTC|S GOKANI|5100004020|1,312.50
Department for Transport|Driving Standards Agency|21/06/2011|Rent - L&B (non-PFI)|Hornchurch|HILBERY CHAPLIN|5100004159|7,375.00
Department for Transport|Driving Standards Agency|27/06/2011|Rent - L&B (non-PFI)|Horsforth Leeds|EVANS MANAGEMENT LTD|5100004391|7,317.46
Department for Transport|Driving Standards Agency|09/06/2011|Contract Cleaning|Horsforth Leeds|MINSTER CLEANING SERVICES|5100003342|432.05
Department for Transport|Driving Standards Agency|02/06/2011|Estate Management|HQ Estates|DTZ|5100002999|1,330.00
Department for Transport|Driving Standards Agency|07/06/2011|Estate Management|HQ Estates|DTZ|5100003144|11,666.67
Department for Transport|Driving Standards Agency|19/06/2011|Rent - L&B (non-PFI)|HQ Site Costs|AUBREY WEIS|5100003680|124,500.00
Department for Transport|Driving Standards Agency|01/06/2011|Property Maintenance - other|HQ Site Costs|Bailey Maintenance|5100002876|1,899.89
Department for Transport|Driving Standards Agency|13/06/2011|Property Maintenance - other|HQ Site Costs|Bailey Maintenance|5100003649|1,899.89
Department for Transport|Driving Standards Agency|15/06/2011|Stationery (Non-stock)|HQ Site Costs|BANNER BUSINESS SERVICES LTD|1900002177|1,479.23
