DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE CID|INCHCAPE FLEET SOLUTIONS LIMITED|262646|496.62|NE Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE A.I.B|INCHCAPE FLEET SOLUTIONS LIMITED|262646|515.3|NE Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE SECTOR COMMAND CID|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|NE Command Sector|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE AREA COMMAND|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|NE Command Sector|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE CABLE TEAM|INCHCAPE FLEET SOLUTIONS LIMITED|262646|33.8|NE Crime Supp Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE DERBY|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|NE EAST MIDLAND SECTOR COMMAND|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE LEICESTER|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|NE EAST MIDLAND SECTOR COMMAND|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE NOTTINGHAM|INCHCAPE FLEET SOLUTIONS LIMITED|262646|375.6|NE EAST MIDLAND SECTOR COMMAND|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE LEEDS STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|324.21|N.E East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE BRADFORD STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.E East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE METRO TRANSPORT SYSTEMS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|117.08|N.E East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE NEWCASTLE STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|129.31|N.E North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE DARLINGTON STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|636.35|N.E North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE M'BROUGH STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|137.75|N.E North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE YORK STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|181.16|NE South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE DONCASTER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|224.97|NE South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE SHEFFIELD STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|161.69|NE South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE HULL STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|NE South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE GRIMSBY STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|NE South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE LINCOLN STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|NE South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE DOGS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|628.93|N.E West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE OPERATIONS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|1169.9|N.E West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE MOTORCYCLE UNIT|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|N.E West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE OP SUPPORT PLANNING|INCHCAPE FLEET SOLUTIONS LIMITED|262646|332.52|N.E West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE OP SUPPORT 1|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.E West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NE OP SUPPORT 2|INCHCAPE FLEET SOLUTIONS LIMITED|262646|32.29|N.E West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW AREA COMMAND|INCHCAPE FLEET SOLUTIONS LIMITED|262646|697.78|NW Command Sector|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW PROACTIVE UNIT|INCHCAPE FLEET SOLUTIONS LIMITED|262646|289.09|NW Crime Supp Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW MANCHESTER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|559.96|N.W East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW PRESTON STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|188.11|N.W East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW CARLISLE STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW BLACKPOOL STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW LANCASTER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW WIGAN STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW DOGS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|150.63|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW OPERATIONS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|149.27|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW MOTORCYCLE UNIT|INCHCAPE FLEET SOLUTIONS LIMITED|262646|143.74|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW OSU EAST|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW OSU WEST|INCHCAPE FLEET SOLUTIONS LIMITED|262646|896.66|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW OSU SOUTH|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW CHESTER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW CREWE STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|20.28|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW LIVERPOOL STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|337.75|N.W West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|CENTRAL OPERATIONS AND EVENTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|OPERATIONS DEPT|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|REAL TIME INTEL|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|OPERATIONS DEPT|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|COUNTER TERRORISM|INCHCAPE FLEET SOLUTIONS LIMITED|262646|81.56|OPERATIONS DEPT|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|FHQ EXPLOSIVE DOGS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|2079.79|OPERATIONS DEPT|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SPECIALIST  RESPONSE UNIT|INCHCAPE FLEET SOLUTIONS LIMITED|262646|384.12|OPERATIONS DEPT|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|ACC TERRITORIAL POLICING|INCHCAPE FLEET SOLUTIONS LIMITED|262646|59.11|OPERATIONS DEPT|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC CID|INCHCAPE FLEET SOLUTIONS LIMITED|262646|1203.8|Sc Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC A.I.B|INCHCAPE FLEET SOLUTIONS LIMITED|262646|196.18|Sc Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC SCHOOLS LIAISON|INCHCAPE FLEET SOLUTIONS LIMITED|262646|66.19|Sc Crime Supp Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC SECTOR COMMAND WEST COAST|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Scot Command Sector|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC AREA COMMAND|INCHCAPE FLEET SOLUTIONS LIMITED|262646|129.45|Scot Command Sector|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC EDINBURGH STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|Scot East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC KIRKCALDY STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Scot East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC ABERDEEN STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|465.96|Scot North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC DUNDEE STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|122.24|Scot North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC DOGS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|Scot West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC OP SUPPORT PLANNING|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Scot West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC OPERATIONAL SUPPORT UNIT 2|INCHCAPE FLEET SOLUTIONS LIMITED|262646|323.04|Scot West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC GLASGOW STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|40.56|Scot West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|SC MOTHERWELL STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|442.55|Scot West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN CID|INCHCAPE FLEET SOLUTIONS LIMITED|262646|1275.5|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN A.I.B|INCHCAPE FLEET SOLUTIONS LIMITED|262646|20.28|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NETWORK RAIL CABLE TEAM|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN TRAINING|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN AREA COMMAND STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|20.28|WW Command Sector|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN SECTOR COMMAND 2|INCHCAPE FLEET SOLUTIONS LIMITED|262646|239.22|Ww East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN DERBY STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Ww East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN NOTTINGHAM STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Ww East Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN BIRMINGHAM STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|2704.76|Ww North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN WOLVERHAMPTON STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|551.68|Ww North Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN BRISTOL T M STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|262.75|WW South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN PLYMOUTH STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|WW South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN GLOUCESTER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|20.28|WW South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN EXETER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|WW South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN TRURO STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|WW South Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN DOGS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN SPECIAL CONSTABLES|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN OPERATIONS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|179.78|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN OP SUPPORT PLANNING|INCHCAPE FLEET SOLUTIONS LIMITED|262646|140.71|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|PRO-ACTIVE CRIME TEAM|INCHCAPE FLEET SOLUTIONS LIMITED|262646|21.28|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN SHREWSBURY STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|207.83|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN BANGOR STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|373.18|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN CARMARTHEN STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN CARDIFF STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|197.6|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN CARDIFF NON STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN SWANSEA STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|186.14|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN NEWPORT STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|262646|6.76|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|WN SUPPORT SERVICES|INCHCAPE FLEET SOLUTIONS LIMITED|262646|13.52|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|DFT OLYMPICS|NATIONAL WINDSCREENS|262654|879.6|DFT OLYMPICS FUNDING|B77 3PA
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|NW MANCHESTER STAFF COSTS|NATIONAL WINDSCREENS|262654|102|N.W East Sector Command|B77 3PA
Department for Transport|BTP|09/03/12|VEHICLE SERVICING- PLANNED|FHQ EXPLOSIVE DOGS|NATIONAL WINDSCREENS|262654|1759.2|OPERATIONS DEPT|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|PS COVERT INVESTIGATIONS UNIT|NATIONAL WINDSCREENS|264638|187.2|ACC (PROTECTIVE SERVICES)|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|FHQ SCENES OF CRIME|NATIONAL WINDSCREENS|264638|42|ACC (PROTECTIVE SERVICES)|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LN SOUTHEND STAFF COSTS|NATIONAL WINDSCREENS|264638|336.6|LN East Sector Command|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LN DOGS|NATIONAL WINDSCREENS|264638|42|LN Operations|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LN OPERATIONS|NATIONAL WINDSCREENS|264638|150|LN Operations|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LS ASHFORD STAFF COSTS|NATIONAL WINDSCREENS|264638|150|LS Outer London|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LS CROYDON STAFF COSTS|NATIONAL WINDSCREENS|264638|117.6|LS Outer London|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LS CRIME REDUCTION|NATIONAL WINDSCREENS|264638|42|LS Total Command|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LS ROBBERY SQUAD|NATIONAL WINDSCREENS|264638|42|LS Total Command|B77 3PA
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|FHQ EXPLOSIVE DOGS|NATIONAL WINDSCREENS|264638|2638.8|OPERATIONS DEPT|B77 3PA
Department for Transport|BTP|19/03/12|VEHICLE SERVICING- PLANNED|PS COVERT INVESTIGATIONS UNIT|THAMES VALLEY POLICE AUTHORITY|263904|1976.39|ACC (PROTECTIVE SERVICES)|OX5 2YS
Department for Transport|BTP|19/03/12|VEHICLE SERVICING- PLANNED|LN WCML MOTORCYCLE TEAM|THAMES VALLEY POLICE AUTHORITY|263909|4692.73|LN West Sector Command|OX5 2YS
Department for Transport|BTP|26/03/12|VEHICLE SERVICING- PLANNED|LN WCML MOTORCYCLE TEAM|THAMES VALLEY POLICE AUTHORITY|264096|626.78|LN West Sector Command|OX5 2YS
Department for Transport|BTP|09/03/12|ROAD FUND LICENCE|FHQ VEHICLE FLEET MANAGER|DEPARTMENT OF TRANSPORT|263147|2939|FINANCE & CORPORATE SERVICES|NW1 9LN
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|247097|2047.78|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|PS FHQ DEDICATED SOURCE UNIT|ARVAL|247097|108.15|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ INFORMATION AND COMPLIANCE|ARVAL|247097|31.13|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ PROFESSIONAL STDS UNIT|ARVAL|247097|67.16|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|NE CABLE TEAM|ARVAL|247097|66.56|NE Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|WN A.I.B|ARVAL|247097|60.71|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|247206|1421.51|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ PROFESSIONAL STDS UNIT|ARVAL|247206|58.77|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|SC A.I.B|ARVAL|247206|70.13|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|WN A.I.B|ARVAL|247206|168.57|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|PS FHQ FIB|ARVAL|247489|72.75|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|MAJOR INVESTIGATION TEAM|ARVAL|247489|268.33|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ CCTV PROJECT TEAM|ARVAL|247489|161.03|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|PS MIU|ARVAL|247489|530.17|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|C1 - NATIONAL CRIME TEAM|ARVAL|247489|249.77|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ SCENES OF CRIME|ARVAL|247489|4063.12|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|PS HEAD OF FSJ|ARVAL|247489|43.48|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|CIVIL CONTINGENCY UNIT|ARVAL|247489|221.81|ACC ST Operations|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ CHIEF CONSTABLE|ARVAL|247489|84.1|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|MARKETING|ARVAL|247489|50.02|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|DFT OLYMPICS|ARVAL|247489|1265.88|DFT OLYMPICS FUNDING|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ VEHICLE FLEET MANAGER|ARVAL|247489|14.09|FINANCE & CORPORATE SERVICES|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|HR LEARNING AND DEVELOPMENT|ARVAL|247489|30.01|HUMAN RESOURCES TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LEADERSHIP & MGT DEV FACULTY|ARVAL|247489|91.97|HUMAN RESOURCES TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|FHQ TRAINING CENTRE DOGS|ARVAL|247489|787.3|HUMAN RESOURCES TOTAL|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN AREA COMMAND|ARVAL|247489|95.13|LN AREA COMMAND SECTOR|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN FINANCE|ARVAL|247489|753.69|LN AREA COMMAND SECTOR|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN INNER LONDON CID|ARVAL|247489|221.02|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN OPERATION GLOBE COSTS|ARVAL|247489|163.59|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN FORENSIC TEAM|ARVAL|247489|202.88|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN OUTER LONDON CID|ARVAL|247489|152.35|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN EBBSFLEET|ARVAL|247489|205.49|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN ST PANCRAS STAFF COSTS|ARVAL|247489|628.48|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN KINGS CROSS STAFF COSTS|ARVAL|247489|40.1|LN East Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN CAMBRIDGE STAFF COSTS|ARVAL|247489|246.31|LN East Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN NORWICH STAFF COSTS|ARVAL|247489|154.85|LN East Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN L'POOL ST STAFF COSTS|ARVAL|247489|267.95|LN East Sector Command|SN5 6PE
Department for Transport|BTP|30/03/12|FUEL & LUBRICANTS|LN SOUTHEND STAFF COSTS|ARVAL|247489|596.51|LN East Sector Command|SN5 6PE
