DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|VOSA|06/09/2013|Accommodation|Finance Estates and Performance|CLEARWATER TECHNOLOGY LTD|881208|2,538.00|VOSAPO8635,Replace oversized water heater at Bromborough GVTS to compliant 100L unvented hot water cylinder in accordance to ACoP L8 as per quotation 20344|GU15 3YY
Department for Transport|VOSA|09/09/2013|Accommodation|Finance Estates and Performance|ANCHOR PUMPS|881222|4,653.60|REPLACEMENT PUMP FOR LEEDS GVTS CESS PIT|WA3 6BL
Department for Transport|VOSA|09/09/2013|Accommodation|Finance Estates and Performance|SINCLAIRS BUILDERS|881252|707.59|REPAIRS TO SINK TAPS - EDMONTON|EN10 7EH
Department for Transport|VOSA|09/09/2013|Accommodation|Finance Estates and Performance|SECOM PLC|881257|1,080.69|DUALCOM MONITORING - RENTAL & SERVICE - WATFORD VIC - 01/09/2013 TO 31/08/2014|CR8 5JF
Department for Transport|VOSA|09/09/2013|Accommodation|Finance Estates and Performance|GDS TECHNOLOGIES|881263|734.4|GAS DETECTION SERVICING AT GILLINGHAM GVTS|LS25 2GA
Department for Transport|VOSA|09/09/2013|Accommodation|Finance Estates and Performance|GREENBANKS PROPERTY SERVICES|881297|549|VOSAPO9469,Reseal flashing on roof joints on portacabin at the Darlington HGVTS|DL1 3AB
Department for Transport|VOSA|11/09/2013|Accommodation|Finance Estates and Performance|BOURNEMOUTH WHITE LINING LTD|881890|780|RE-LINING OF VARIOUS AREAS OF POOLE GVTS|BH8 0EB
Department for Transport|VOSA|11/09/2013|Accommodation|Finance Estates and Performance|CLEARWATER TECHNOLOGY LTD|882406|726|VOSAPO8538,Newbury GVTS Cold Water Storage Tank clean in accordance to ACoP L8|GU15 3YY
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Walton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Southampton SVA/VIC|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|605.91|VOSAPO9485,Waste Management at Berkeley House|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Lairg|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Bromborough|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Caernarvon|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Carlisle|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Darlington|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Hastings|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Kidderminster|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Kirkcaldy|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Leighton Buzzard|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Perth|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Royston|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Stoke|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Beverley|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Chadderton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Purfleet|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Redruth|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Scarborough|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Southampton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Taunton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Wolverhampton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.7|VOSAPO9485,L8 Monitoring and Sampling at Yeading|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Charlesfield|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Crimplesham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Doncaster|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Fort William|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Grimsby|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Ipswich|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Kilmarnock|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Livingston|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Salisbury|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Wrexham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Berwick|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Avonmouth|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Hereford|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Newcastle|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Newton Stewart|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Peterborough|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|126.37|VOSAPO9485,Ground Maintenance at Lancing GVTS|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Ammanford|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Bicester|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Canterbury|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Cowes|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|136.7|VOSAPO9485,L8 Monitoring and Sampling at Edmonton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Guildford|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Lancing|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Northampton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at South Molton|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Stornoway|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.7|VOSAPO9485,L8 Monitoring and Sampling at Withy Patch|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Aberdeen|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Bishopbriggs|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Derby|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Keith|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Kirkham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Llantrisant|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Norwich|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Plymouth|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Wick|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Workington|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Birmingham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Chelmsford|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Dumfries|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Haverford West|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Leicester|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Lerwick|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Mitcham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Montrose|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Pontypool|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Poole|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Sheffield|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Shrewsbury|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Calne|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Exeter|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Gillingham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Grantham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Inverness|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Kirkwall|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Leeds|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Lochgilphead|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Milnthorpe|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Newbury|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Nottingham|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|882680|68.35|VOSAPO9485,L8 Monitoring and Sampling at Portree|BS32 4NH
Department for Transport|VOSA|12/09/2013|Accommodation|Finance Estates and Performance|GDS TECHNOLOGIES|882694|734.4|VOSAPO6906,Service of gas detection system at GillinghamGVTS- August 2013|LS25 2GA
Department for Transport|VOSA|13/09/2013|Accommodation|Finance Estates and Performance|AMK MAINTENANCE (LEEDS) LTD|882895|844.8|VOSAPO9034,Nottingham. Secure roof access door and remove panic bar form door. Install sign and barrier all as per quotation.|LS25 1PZ
Department for Transport|VOSA|13/09/2013|Accommodation|Finance Estates and Performance|T J ALDRIDGE BUILDERS LTD|882944|1,034.48|VOSAPO9424,Chelmsford GVTS. Repair door and fit new push button combination lock to main entrance door and internal door in VIC building.|LU4 8NU
Department for Transport|VOSA|16/09/2013|Accommodation|Finance Estates and Performance|ISS FACILITIES MANAGEMENT|882981|781.2|GROUNDS MAINTENANCE - YEADING GVTS - AUGUST 2013|GU21 5RW
Department for Transport|VOSA|16/09/2013|Accommodation|Finance Estates and Performance|EXCLUSIVE ELECTRICAL CONTRACTORS LTD|882983|592.92|ELECTRICAL SERVICING/REPAIRS TO NON-EMERGENCY LIGHTING - YEADING GVTS|HA1 4PD
Department for Transport|VOSA|17/09/2013|Accommodation|Finance Estates and Performance|INDUSERV LIMITED|883239|822|GROUNDS MAINTENANCE - JULY 2013 - IPSWICH|IP23 7DR
Department for Transport|VOSA|18/09/2013|Accommodation|Finance Estates and Performance|POST OFFICE LTD|883526|3,762.00|CASH IN TRANSIT SERVICE FOR ALL SITES|BL4 9XX
Department for Transport|VOSA|18/09/2013|Accommodation|Finance Estates and Performance|HR FIRE & SAFETY LTD|883538|705.32|ANNUAL SERVICE OF FIRE EXTINGUISHERS AT HILLCREST HOUSE|LS12 5JB
Department for Transport|VOSA|18/09/2013|Accommodation|Finance Estates and Performance|BIFFA WASTE SERVICES LTD|883947|797.94|VOSAPO9264,ACCOUNT NUMBER V12987 Trade Waste Service for period 28/09/13 to 27/12/13 (13weeks) 3 x 1100L CONTAINERS (already on site) 1 VISIT PER WEEK AT ��20.46 PER LIFT TOTAL WEEKLY CHARGE ALL CONTAINERS = ��61.38|HP12 3TZ
Department for Transport|VOSA|18/09/2013|Accommodation|Finance Estates and Performance|CLEARWATER TECHNOLOGY LTD|883950|1,554.00|VOSAPO8731,Bypass of Cold Water Storage Tank 2 at Calne GVTS in accordance to ACoP L8 as per quotation 20396|GU15 3YY
Department for Transport|VOSA|18/09/2013|Accommodation|Finance Estates and Performance|A-SPIRE MAINTENANCE LTD|884007|5,580.00|CHIMNEY INSPECTIONS 2013 - VARIOUS SITES|DE23 8LW
Department for Transport|VOSA|19/09/2013|Accommodation|Finance Estates and Performance|IMPERIAL FIRE & SECURITY LTD|884027|1,276.20|MOVED ACCESS CONTROL EQUIPMENT FROM GROUND FLOOR OFFICE DOOR TO RECEPTION DOOR - BERKELEY HOUSE|BS4 3LQ
Department for Transport|VOSA|19/09/2013|Accommodation|Finance Estates and Performance|STEPHEN JABS LIMITED|884057|1,276.20|BASEMENT MEETING ROOM B1 REDECORATION AND CARPET CLEAN|BS6 6YE
Department for Transport|VOSA|19/09/2013|Accommodation|Finance Estates and Performance|STEPHEN JABS LIMITED|884059|1,056.60|BASEMENT MEETING ROOM B2 REDECORATION AND CARPET CLEAN|BS6 6YE
Department for Transport|VOSA|19/09/2013|Accommodation|Finance Estates and Performance|STEPHEN JABS LIMITED|884060|1,073.18|BASEMENT MEETING ROOM B4 REDECORATION AND CARPET CLEAN|BS6 6YE
Department for Transport|VOSA|19/09/2013|Accommodation|Finance Estates and Performance|STEPHEN JABS LIMITED|884061|1,082.83|BASEMENT MEETING ROOM B3 REDECORATION AND NEW CARPET|BS6 6YE
Department for Transport|VOSA|19/09/2013|Accommodation|Finance Estates and Performance|MUMBLES ELECTRIC [INSTALLATION & MAINTENANCE] LTD|884279|660|VOSAPO9849,Supply and fitting of Xlerator Excel Dryer at the 1st floor Gents Toilet in VOSA Ellipse building|SA5 4ED
Department for Transport|VOSA|20/09/2013|Accommodation|Finance Estates and Performance|KD DOORS (CIS)|884644|1,153.39|VOSAPO8019,Carry out repair work to Inverness RSD as per quote 51424|ML4 3LP
Department for Transport|VOSA|20/09/2013|Accommodation|Finance Estates and Performance|KD DOORS (CIS)|884673|672.6|VOSAPO8078,Carry out repair work to Livingston RSD as per quote 51544|ML4 3LP
Department for Transport|VOSA|23/09/2013|Accommodation|Finance Estates and Performance|HADENE ENGINEERING LTD (CIS)|884719|507.32|LEAKING RADIATOR AT GILLINGHAM GVTS|ME5 8UD
Department for Transport|VOSA|23/09/2013|Accommodation|Finance Estates and Performance|GRESHAM OFFICE FURNITURE LTD|884905|681.6|VOSAPO10023,1200*800mm Contract Range Cantilever desk in Beech with silver frameAs per quote:13029MM Rev B|BL6 4SA
Department for Transport|VOSA|23/09/2013|Accommodation|Finance Estates and Performance|GRESHAM OFFICE FURNITURE LTD|884905|667.68|VOSAPO10023,Medium Back Operators chair with ring arms and black base fabric : Scuba BlueAs per quote:13029MM Rev B|BL6 4SA
Department for Transport|VOSA|23/09/2013|Accommodation|Finance Estates and Performance|P J BUILDING MAINTENANCE LIMITED (CIS)|884911|400|VOSAPO9250,Hedge Cutting at Derby GVTS|DE22 2FE
Department for Transport|VOSA|23/09/2013|Accommodation|Finance Estates and Performance|P J BUILDING MAINTENANCE LIMITED (CIS)|884911|200|VOSAPO9250,Grounds maintenance at Derby GVTS|DE22 2FE
Department for Transport|VOSA|23/09/2013|Accommodation|Finance Estates and Performance|P J BUILDING MAINTENANCE LIMITED (CIS)|884911|120|VOSAPO9250,Value Added Tax - header level|DE22 2FE
Department for Transport|VOSA|24/09/2013|Accommodation|Finance Estates and Performance|CLEANSING SERVICE GROUP LTD (CIS)|884974|1,557.00|CLEANING OF STORM AND FOUL DRAINS AT BERKELEY HOUSE|PO15 5TT
Department for Transport|VOSA|24/09/2013|Accommodation|Finance Estates and Performance|PAUL TOOTILL LANDSCAPING|885228|582|VOSAPO10137,PAUL TOOTILL CUTTING OF SHRUGBEDS AT TESTING 09601|M33 5PE
Department for Transport|VOSA|24/09/2013|Accommodation|Finance Estates and Performance|FIRST IN SERVICE LTD|885255|790.08|VOSAPO9136,QUOTE FOR REPLACING LIGHTING IN OFFICES CORRIDOR AND GARAGE AREA|B7 4PR
Department for Transport|VOSA|25/09/2013|Accommodation|Finance Estates and Performance|CLEANSING SERVICE GROUP LTD (CIS)|885340|613.8|CLEANING OF DERBY GVTS BIO-PLANT|PO15 5TT
Department for Transport|VOSA|25/09/2013|Accommodation|Finance Estates and Performance|CHANNEL SITE SERVICES (SUSSEX) LTD|885755|2,675.90|VOSAPO9664,Replacement of carpeting in Enforcement Office|BN3 7ES
Department for Transport|VOSA|26/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|883210|51.83|VOSAPO9081,WASTE COLLECTION ADDITIONAL - BERKELEY HOUSE|BS32 4NH
Department for Transport|VOSA|26/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|884005|133.94|VOSAPO8833,L8 Monitoring and Sampling at Workington|BS32 4NH
Department for Transport|VOSA|26/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|884005|133.92|VOSAPO8833,L8 Monitoring and Sampling at Crimplesham|BS32 4NH
Department for Transport|VOSA|26/09/2013|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|884005|133.94|VOSAPO8833,L8 Monitoring and Sampling at Inverness|BS32 4NH
